alnA	alnB	A	B	YNL093W_04	YNL093W_29	YNL093W_05	YNL093W_38	YNL093W_18	YNL093W_17	YNL093W_31	YNL093W_52	YNL093W_40	YNL093W_62	YNL093W_65	YNL093W_32	YNL093W_33	YNL093W_41	YNL093W_16	YNL093W_51	YNL093W_14	YNL093W_39	YNL093W_28	YNL093W_35	YNL093W_10	YNL093W_02	YNL093W_64	YNL093W_70	YNL093W_09	YNL093W_01	YNL093W_06	YNL093W_15	YNL093W_23	YNL093W_61	YNL093W_08	YNL093W_67	YNL093W_37	YNL093W_63	YNL093W_44	YNL093W_48	YNL093W_25	YNL093W_69	YNL093W_56	YNL093W_54	YNL093W_68	YNL093W_24	YNL093W_34	YNL093W_22	YNL093W_27	YNL093W_07	YNL093W_12	YNL093W_36	YNL093W_57	YNL093W_49	YNL093W_11	YNL093W_53	YNL093W_03	YNL093W_47	YNL093W_58
195	236	80	111	6035.0	2466.0	1171.0	3610.0	6664.0	1994.0	4018.0	269.0	2244.0	5850.0	6151.0	6182.0	3792.0	3316.0	5774.0	1290.0	4334.0	1061.0	1587.0	2361.0	5563.0	746.0	354.0	4612.0	508.0	926.0	2896.0	2247.0	6700.0	7843.0	5307.0	1201.0	3351.0	7707.0	5423.0	6454.0	3690.0	6208.0	8384.0	375.0	1368.0	5472.0	9633.0	863.0	5104.0	3355.0	1286.0	3653.0	3499.0	8590.0	2673.0	3310.0	2308.0	3152.0	947.0
195	226	80	104	6032.0	2467.0	1177.0	3638.0	6665.0	1989.0	4010.0	269.0	2158.0	5846.0	6204.0	6180.0	3788.0	3342.0	5772.0	1271.0	4332.0	1064.0	1568.0	2369.0	5569.0	740.0	437.0	4607.0	510.0	927.0	2890.0	2266.0	6691.0	7907.0	5280.0	1204.0	3356.0	7709.0	5427.0	6330.0	3693.0	6194.0	8389.0	373.0	1349.0	5471.0	9626.0	746.0	5059.0	3381.0	1255.0	3653.0	3500.0	8591.0	2636.0	3312.0	2298.0	3083.0	949.0
195	229	80	107	6035.0	2467.0	1173.0	3638.0	6664.0	1994.0	4017.0	269.0	2249.0	5848.0	6209.0	6180.0	3790.0	3319.0	5772.0	1278.0	4333.0	1062.0	1591.0	2365.0	5565.0	743.0	436.0	4606.0	508.0	926.0	2894.0	2251.0	6698.0	7908.0	5290.0	1203.0	3354.0	7708.0	5427.0	6447.0	3692.0	6193.0	8386.0	374.0	1372.0	5472.0	9631.0	749.0	5062.0	3356.0	1261.0	3654.0	3499.0	8592.0	2671.0	3312.0	2309.0	3088.0	949.0
195	241	80	113	6039.0	2467.0	1171.0	3609.0	6635.0	1992.0	4021.0	270.0	2238.0	5854.0	6150.0	6184.0	3797.0	3315.0	5811.0	1296.0	4334.0	1060.0	1584.0	2359.0	5563.0	755.0	349.0	4579.0	507.0	925.0	2910.0	2244.0	6725.0	7858.0	5354.0	1200.0	3348.0	7706.0	5428.0	6453.0	3689.0	6200.0	8384.0	375.0	1367.0	5472.0	9634.0	865.0	5137.0	3356.0	1293.0	3659.0	3499.0	8587.0	2617.0	3291.0	2312.0	3154.0	948.0
195	249	80	116	5995.0	2466.0	1167.0	3610.0	6633.0	1963.0	4038.0	242.0	2231.0	5861.0	6157.0	6211.0	3798.0	3307.0	5812.0	1292.0	4333.0	957.0	1584.0	2337.0	5559.0	771.0	345.0	4575.0	415.0	923.0	2921.0	2244.0	6694.0	7854.0	5353.0	1197.0	3341.0	7701.0	5453.0	6361.0	3686.0	6198.0	8384.0	374.0	1362.0	5471.0	9635.0	952.0	5134.0	3355.0	1320.0	3687.0	3499.0	8584.0	2611.0	3291.0	2308.0	3124.0	923.0
196	236	81	111	6038.0	2468.0	1172.0	3637.0	6665.0	2000.0	4020.0	270.0	2245.0	5853.0	6245.0	6184.0	3797.0	3318.0	5776.0	1298.0	4335.0	1061.0	1591.0	2362.0	5565.0	751.0	356.0	4613.0	512.0	926.0	2905.0	2249.0	6701.0	7862.0	5359.0	1201.0	3351.0	7707.0	5427.0	6455.0	3691.0	6310.0	8385.0	374.0	1369.0	5474.0	9633.0	883.0	5106.0	3357.0	1291.0	3655.0	3499.0	8590.0	2673.0	3312.0	2312.0	3152.0	949.0
196	241	81	113	6040.0	2468.0	1173.0	3612.0	6662.0	2004.0	4044.0	271.0	2241.0	5855.0	6211.0	6192.0	3799.0	3317.0	5812.0	1297.0	4335.0	1061.0	1589.0	2360.0	5564.0	764.0	353.0	4617.0	509.0	926.0	2914.0	2247.0	6726.0	7858.0	5357.0	1200.0	3348.0	7706.0	5431.0	6454.0	3690.0	6205.0	8385.0	375.0	1367.0	5473.0	9635.0	948.0	5139.0	3358.0	1325.0	3659.0	3500.0	8587.0	2618.0	3313.0	2315.0	3155.0	950.0
202	241	83	113	5998.0	2469.0	1174.0	3631.0	6649.0	2005.0	4046.0	272.0	2243.0	5861.0	6244.0	6209.0	3800.0	3317.0	5814.0	1299.0	4336.0	1060.0	1592.0	2339.0	5565.0	772.0	356.0	4620.0	511.0	927.0	2922.0	2249.0	6725.0	7858.0	5358.0	1200.0	3349.0	7706.0	5457.0	6456.0	3692.0	6199.0	8386.0	374.0	1366.0	5474.0	9637.0	954.0	5148.0	3360.0	1326.0	3660.0	3500.0	8587.0	2674.0	3319.0	2317.0	3158.0	952.0
202	249	83	116	5993.0	2469.0	1172.0	3623.0	6637.0	1991.0	4041.0	246.0	2234.0	5869.0	6161.0	6218.0	3800.0	3310.0	5815.0	1295.0	4335.0	1059.0	1587.0	2337.0	5562.0	775.0	353.0	4579.0	417.0	925.0	2928.0	2246.0	6720.0	7855.0	5356.0	1199.0	3344.0	7703.0	5453.0	6434.0	3688.0	6198.0	8387.0	374.0	1361.0	5474.0	9638.0	958.0	5141.0	3357.0	1324.0	3685.0	3501.0	8584.0	2613.0	3268.0	2315.0	3164.0	951.0
202	246	83	115	5994.0	2469.0	1172.0	3621.0	6637.0	1991.0	4041.0	249.0	2239.0	5867.0	6165.0	6211.0	3799.0	3309.0	5814.0	1296.0	4335.0	1059.0	1587.0	2338.0	5562.0	774.0	354.0	4578.0	418.0	925.0	2926.0	2246.0	6721.0	7854.0	5356.0	1199.0	3346.0	7703.0	5454.0	6455.0	3689.0	6198.0	8386.0	374.0	1362.0	5473.0	9636.0	955.0	5142.0	3358.0	1325.0	3687.0	3500.0	8585.0	2616.0	3268.0	2315.0	3162.0	950.0
203	246	84	115	5994.0	2470.0	1172.0	3625.0	6643.0	2006.0	4043.0	271.0	2241.0	5870.0	6243.0	6218.0	3801.0	3316.0	5815.0	1297.0	4336.0	1060.0	1590.0	2338.0	5565.0	775.0	355.0	4581.0	454.0	927.0	2927.0	2247.0	6724.0	7855.0	5357.0	1200.0	3345.0	7704.0	5455.0	6456.0	3690.0	6310.0	8388.0	374.0	1362.0	5474.0	9638.0	956.0	5157.0	3361.0	1326.0	3689.0	3501.0	8585.0	2678.0	3267.0	2317.0	3162.0	952.0
203	249	84	116	5994.0	2470.0	1173.0	3630.0	6641.0	2006.0	4042.0	250.0	2237.0	5870.0	6162.0	6222.0	3802.0	3316.0	5816.0	1296.0	4336.0	1060.0	1590.0	2337.0	5563.0	776.0	354.0	4588.0	418.0	927.0	2929.0	2247.0	6724.0	7856.0	5357.0	1200.0	3344.0	7704.0	5455.0	6455.0	3689.0	6310.0	8389.0	375.0	1361.0	5476.0	9640.0	958.0	5149.0	3360.0	1325.0	3687.0	3503.0	8584.0	2679.0	3267.0	2316.0	3164.0	954.0
203	250	84	117	5994.0	2470.0	1175.0	3631.0	6641.0	2006.0	4041.0	248.0	2228.0	5871.0	6172.0	6224.0	3801.0	3318.0	5817.0	1295.0	4336.0	1060.0	1591.0	2337.0	5564.0	778.0	356.0	4623.0	451.0	928.0	2930.0	2251.0	6724.0	7857.0	5358.0	1200.0	3345.0	7706.0	5456.0	6455.0	3689.0	6309.0	8390.0	375.0	1360.0	5478.0	9642.0	961.0	5156.0	3363.0	1324.0	3685.0	3505.0	8585.0	2680.0	3380.0	2316.0	3165.0	956.0
204	249	85	116	5994.0	2471.0	1173.0	3632.0	6642.0	2007.0	4043.0	251.0	2238.0	5871.0	6165.0	6224.0	3802.0	3317.0	5816.0	1297.0	4337.0	1060.0	1622.0	2338.0	5565.0	777.0	355.0	4589.0	423.0	928.0	2928.0	2247.0	6726.0	7856.0	5357.0	1200.0	3345.0	7705.0	5455.0	6433.0	3689.0	6310.0	8390.0	375.0	1359.0	5478.0	9640.0	959.0	5157.0	3362.0	1325.0	3685.0	3503.0	8584.0	2679.0	3266.0	2317.0	3164.0	955.0
204	250	85	117	5994.0	2471.0	1175.0	3632.0	6642.0	2007.0	4042.0	249.0	2225.0	5871.0	6170.0	6226.0	3802.0	3320.0	5817.0	1296.0	4337.0	1060.0	1620.0	2337.0	5566.0	778.0	357.0	4623.0	423.0	929.0	2930.0	2253.0	6726.0	7857.0	5358.0	1200.0	3345.0	7706.0	5456.0	6433.0	3689.0	6310.0	8391.0	376.0	1358.0	5479.0	9643.0	966.0	5158.0	3364.0	1324.0	3684.0	3505.0	8585.0	2680.0	3267.0	2317.0	3166.0	958.0
204	389	85	173	5878.0	2390.0	1086.0	3502.0	6549.0	1998.0	3958.0	174.0	2041.0	5636.0	6122.0	6238.0	3502.0	3242.0	5748.0	1275.0	3981.0	913.0	1544.0	2279.0	5544.0	718.0	366.0	4524.0	377.0	896.0	2749.0	2243.0	6645.0	7737.0	5213.0	1176.0	3334.0	7694.0	5284.0	6329.0	3620.0	6072.0	8472.0	370.0	1187.0	5459.0	9539.0	516.0	5048.0	3348.0	1200.0	3382.0	3385.0	8297.0	2593.0	3137.0	2209.0	2984.0	894.0
205	250	86	117	5994.0	2472.0	1176.0	3634.0	6646.0	2008.0	4042.0	253.0	2237.0	5872.0	6172.0	6229.0	3804.0	3422.0	5818.0	1297.0	4340.0	1061.0	1621.0	2337.0	5570.0	780.0	429.0	4624.0	449.0	932.0	2932.0	2257.0	6727.0	7860.0	5363.0	1203.0	3346.0	7708.0	5458.0	6456.0	3691.0	6311.0	8393.0	377.0	1359.0	5480.0	9645.0	968.0	5160.0	3371.0	1326.0	3685.0	3507.0	8586.0	2682.0	3267.0	2320.0	3168.0	961.0
205	251	86	118	5994.0	2472.0	1177.0	3633.0	6646.0	2007.0	4041.0	250.0	2215.0	5872.0	6170.0	6228.0	3803.0	3422.0	5819.0	1296.0	4340.0	1061.0	1619.0	2336.0	5571.0	780.0	429.0	4626.0	423.0	934.0	2934.0	2259.0	6727.0	7860.0	5362.0	1202.0	3346.0	7708.0	5459.0	6456.0	3691.0	6310.0	8394.0	376.0	1358.0	5480.0	9647.0	968.0	5160.0	3380.0	1325.0	3681.0	3508.0	8586.0	2683.0	3269.0	2319.0	3169.0	964.0
205	230	86	108	6038.0	2473.0	1178.0	3642.0	6675.0	2008.0	4072.0	275.0	2253.0	6014.0	6247.0	6209.0	3839.0	3500.0	5816.0	1416.0	4340.0	1066.0	1717.0	2366.0	5670.0	770.0	435.0	4624.0	516.0	930.0	2924.0	2270.0	6734.0	7935.0	5365.0	1206.0	3354.0	7711.0	5463.0	6470.0	3703.0	6315.0	8394.0	375.0	1373.0	5491.0	9647.0	973.0	5177.0	3386.0	1334.0	3741.0	3502.0	8598.0	2671.0	3392.0	2324.0	3159.0	989.0
205	249	86	116	5993.0	2471.0	1174.0	3634.0	6645.0	2008.0	4044.0	269.0	2241.0	5871.0	6173.0	6228.0	3804.0	3319.0	5816.0	1297.0	4339.0	1061.0	1622.0	2338.0	5568.0	779.0	360.0	4623.0	426.0	930.0	2930.0	2256.0	6727.0	7858.0	5362.0	1202.0	3345.0	7707.0	5457.0	6457.0	3690.0	6311.0	8391.0	376.0	1361.0	5479.0	9642.0	967.0	5159.0	3369.0	1327.0	3688.0	3505.0	8585.0	2681.0	3266.0	2319.0	3166.0	957.0
205	252	86	119	5994.0	2472.0	1178.0	3631.0	6647.0	2007.0	4040.0	248.0	2212.0	5872.0	6169.0	6228.0	3802.0	3423.0	5820.0	1294.0	4338.0	1060.0	1614.0	2335.0	5571.0	781.0	430.0	4627.0	422.0	936.0	2941.0	2258.0	6727.0	7861.0	5362.0	1201.0	3347.0	7708.0	5459.0	6434.0	3690.0	6309.0	8396.0	376.0	1356.0	5480.0	9649.0	968.0	5158.0	3382.0	1324.0	3680.0	3509.0	8585.0	2684.0	3380.0	2318.0	3170.0	985.0
205	389	86	173	5881.0	2392.0	1092.0	3503.0	6550.0	1998.0	3960.0	176.0	2144.0	5639.0	6123.0	6239.0	3504.0	3253.0	5751.0	1275.0	3982.0	916.0	1549.0	2282.0	5555.0	720.0	375.0	4528.0	380.0	898.0	2751.0	2247.0	6647.0	7739.0	5214.0	1176.0	3335.0	7694.0	5287.0	6330.0	3649.0	6075.0	8472.0	372.0	1189.0	5460.0	9542.0	521.0	5051.0	3350.0	1262.0	3385.0	3386.0	8298.0	2595.0	3140.0	2211.0	2985.0	958.0
206	252	87	119	5997.0	2472.0	1180.0	3634.0	6660.0	2007.0	4039.0	249.0	2210.0	5872.0	6169.0	6229.0	3803.0	3424.0	5821.0	1295.0	4341.0	1061.0	1613.0	2335.0	5678.0	782.0	430.0	4629.0	423.0	937.0	2954.0	2260.0	6728.0	7862.0	5364.0	1203.0	3348.0	7710.0	5460.0	6455.0	3691.0	6310.0	8399.0	378.0	1357.0	5480.0	9651.0	969.0	5158.0	3384.0	1326.0	3680.0	3509.0	8586.0	2685.0	3381.0	2322.0	3172.0	986.0
206	254	87	121	5996.0	2472.0	1183.0	3629.0	6659.0	2006.0	4033.0	245.0	2205.0	5872.0	6167.0	6228.0	3800.0	3423.0	5824.0	1291.0	4337.0	1059.0	1609.0	2333.0	5716.0	782.0	430.0	4633.0	419.0	961.0	2956.0	2258.0	6717.0	7862.0	5362.0	1201.0	3349.0	7709.0	5460.0	6422.0	3687.0	6308.0	8402.0	376.0	1330.0	5479.0	9657.0	968.0	5156.0	3386.0	1323.0	3675.0	3511.0	8584.0	2686.0	3379.0	2325.0	3209.0	987.0
206	384	87	169	5890.0	2405.0	1098.0	3506.0	6554.0	1997.0	3914.0	194.0	2163.0	5643.0	6130.0	6242.0	3509.0	3270.0	5756.0	1279.0	3986.0	923.0	1551.0	2284.0	5545.0	723.0	379.0	4545.0	409.0	931.0	2759.0	2248.0	6693.0	7740.0	5217.0	1181.0	3345.0	7693.0	5293.0	6339.0	3649.0	6091.0	8474.0	372.0	1194.0	5486.0	9546.0	534.0	5064.0	3349.0	1264.0	3388.0	3388.0	8303.0	2606.0	3222.0	2213.0	2992.0	957.0
206	385	87	170	5888.0	2403.0	1098.0	3505.0	6553.0	1997.0	3916.0	191.0	2162.0	5642.0	6129.0	6241.0	3508.0	3270.0	5754.0	1277.0	3985.0	922.0	1550.0	2309.0	5545.0	723.0	379.0	4532.0	408.0	929.0	2757.0	2247.0	6652.0	7740.0	5217.0	1180.0	3345.0	7694.0	5292.0	6338.0	3651.0	6079.0	8474.0	371.0	1196.0	5461.0	9545.0	525.0	5064.0	3350.0	1263.0	3389.0	3388.0	8301.0	2605.0	3222.0	2214.0	2991.0	958.0
206	369	87	156	5982.0	2420.0	1183.0	3600.0	6625.0	2001.0	3878.0	222.0	2169.0	5814.0	6146.0	6222.0	3785.0	3421.0	5830.0	1290.0	4307.0	1043.0	1583.0	2317.0	5568.0	749.0	376.0	4571.0	409.0	934.0	2941.0	2255.0	6709.0	7809.0	5301.0	1182.0	3350.0	7642.0	5465.0	6330.0	3591.0	6220.0	8400.0	374.0	1235.0	5473.0	9551.0	963.0	5135.0	3357.0	1297.0	3575.0	3401.0	8577.0	2618.0	3242.0	2269.0	3108.0	956.0
206	389	87	173	5880.0	2393.0	1092.0	3504.0	6550.0	1996.0	3919.0	174.0	2156.0	5639.0	6124.0	6240.0	3504.0	3253.0	5752.0	1276.0	3982.0	917.0	1545.0	2282.0	5581.0	719.0	377.0	4527.0	381.0	898.0	2751.0	2248.0	6647.0	7739.0	5213.0	1174.0	3337.0	7694.0	5288.0	6332.0	3650.0	6074.0	8471.0	373.0	1188.0	5459.0	9544.0	522.0	5053.0	3351.0	1262.0	3385.0	3386.0	8298.0	2596.0	3140.0	2211.0	2985.0	969.0
207	251	88	118	5998.0	2473.0	1180.0	3638.0	6653.0	2008.0	4039.0	252.0	2214.0	5872.0	6170.0	6230.0	3805.0	3425.0	5820.0	1297.0	4373.0	1063.0	1613.0	2335.0	5676.0	782.0	431.0	4629.0	425.0	937.0	2954.0	2263.0	6729.0	7863.0	5366.0	1206.0	3348.0	7712.0	5463.0	6456.0	3693.0	6311.0	8398.0	379.0	1330.0	5481.0	9651.0	971.0	5160.0	3385.0	1332.0	3682.0	3509.0	8586.0	2685.0	3269.0	2325.0	3172.0	986.0
207	252	88	119	6045.0	2473.0	1183.0	3637.0	6657.0	2008.0	4037.0	250.0	2208.0	5872.0	6169.0	6230.0	3804.0	3425.0	5822.0	1295.0	4373.0	1063.0	1609.0	2335.0	5717.0	783.0	431.0	4631.0	424.0	939.0	2956.0	2262.0	6729.0	7864.0	5365.0	1205.0	3349.0	7711.0	5463.0	6455.0	3692.0	6311.0	8401.0	379.0	1330.0	5481.0	9657.0	971.0	5158.0	3387.0	1332.0	3681.0	3510.0	8586.0	2686.0	3269.0	2326.0	3211.0	987.0
207	253	88	120	6052.0	2473.0	1184.0	3633.0	6657.0	2007.0	4032.0	249.0	2205.0	5872.0	6168.0	6229.0	3804.0	3425.0	5884.0	1293.0	4342.0	1062.0	1608.0	2334.0	5717.0	782.0	431.0	4634.0	422.0	961.0	2958.0	2260.0	6728.0	7864.0	5364.0	1204.0	3350.0	7710.0	5462.0	6435.0	3690.0	6310.0	8403.0	378.0	1330.0	5480.0	9658.0	971.0	5157.0	3387.0	1325.0	3676.0	3511.0	8584.0	2687.0	3270.0	2327.0	3210.0	988.0
207	254	88	121	6054.0	2473.0	1187.0	3630.0	6657.0	2007.0	4009.0	246.0	2203.0	5871.0	6167.0	6229.0	3802.0	3425.0	5886.0	1292.0	4340.0	1060.0	1606.0	2333.0	5718.0	782.0	431.0	4634.0	420.0	960.0	2958.0	2260.0	6717.0	7863.0	5363.0	1202.0	3350.0	7710.0	5462.0	6418.0	3688.0	6308.0	8421.0	378.0	1328.0	5479.0	9658.0	970.0	5153.0	3388.0	1324.0	3675.0	3511.0	8584.0	2687.0	3270.0	2385.0	3210.0	1012.0
207	227	88	105	6052.0	2480.0	1185.0	3647.0	6721.0	2012.0	4075.0	284.0	2307.0	6082.0	6337.0	6214.0	3950.0	3543.0	5877.0	1423.0	4384.0	1074.0	1722.0	2569.0	5680.0	777.0	439.0	4639.0	546.0	937.0	2945.0	2282.0	6741.0	7962.0	5529.0	1211.0	3468.0	7717.0	5536.0	6521.0	3709.0	6319.0	8409.0	401.0	1452.0	5506.0	9758.0	980.0	5310.0	3476.0	1347.0	3791.0	3509.0	8769.0	2679.0	3468.0	2341.0	3229.0	998.0
207	221	88	100	6062.0	2521.0	1387.0	20000.0	6885.0	2049.0	20000.0	383.0	20000.0	6089.0	20000.0	6247.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	451.0	20000.0	20000.0	20000.0	2960.0	20000.0	20000.0	7966.0	20000.0	20000.0	3518.0	20000.0	5673.0	20000.0	20000.0	6331.0	20000.0	407.0	20000.0	20000.0	9843.0	20000.0	5317.0	3506.0	1402.0	20000.0	3704.0	20000.0	2754.0	20000.0	2452.0	3363.0	20000.0
207	222	88	101	6061.0	2520.0	1196.0	3655.0	6724.0	2049.0	20000.0	371.0	20000.0	6086.0	20000.0	6246.0	4015.0	20000.0	20000.0	20000.0	20000.0	20000.0	1757.0	20000.0	20000.0	779.0	447.0	4671.0	558.0	20000.0	2949.0	20000.0	20000.0	7964.0	20000.0	20000.0	3476.0	20000.0	5672.0	20000.0	20000.0	6326.0	20000.0	403.0	20000.0	20000.0	9775.0	20000.0	5314.0	3502.0	1394.0	3800.0	3516.0	20000.0	2752.0	3473.0	2451.0	3359.0	1003.0
207	226	88	104	6053.0	2513.0	1188.0	3648.0	6720.0	2015.0	4074.0	284.0	2372.0	6083.0	6339.0	6214.0	3949.0	3545.0	5878.0	1426.0	4385.0	1182.0	1723.0	2570.0	5680.0	776.0	440.0	4668.0	547.0	937.0	2945.0	2281.0	6741.0	7963.0	5369.0	1350.0	3470.0	7717.0	5612.0	6522.0	3710.0	6322.0	8410.0	401.0	1452.0	5519.0	9757.0	981.0	5285.0	3484.0	1348.0	3792.0	3510.0	8779.0	2679.0	3468.0	2443.0	3231.0	999.0
207	230	88	108	6047.0	2477.0	1182.0	3645.0	6714.0	2011.0	4077.0	277.0	2303.0	6022.0	6333.0	6217.0	3849.0	3507.0	5818.0	1420.0	4379.0	1070.0	1718.0	2370.0	5673.0	776.0	437.0	4634.0	540.0	934.0	2934.0	2273.0	6738.0	7960.0	5370.0	1210.0	3361.0	7714.0	5472.0	6472.0	3709.0	6317.0	8401.0	390.0	1377.0	5500.0	9753.0	975.0	5222.0	3389.0	1339.0	3713.0	3507.0	8657.0	2676.0	3395.0	2332.0	3163.0	992.0
208	254	89	121	6055.0	2473.0	1189.0	3633.0	6656.0	2007.0	4008.0	247.0	2202.0	5871.0	6167.0	6229.0	3804.0	3428.0	5888.0	1292.0	4343.0	1062.0	1605.0	2333.0	5719.0	783.0	432.0	4635.0	420.0	955.0	2959.0	2261.0	6717.0	7865.0	5363.0	1202.0	3352.0	7713.0	5464.0	6414.0	3687.0	6267.0	8479.0	379.0	1327.0	5480.0	9660.0	971.0	5153.0	3393.0	1325.0	3674.0	3511.0	8584.0	2687.0	3269.0	2385.0	3210.0	1012.0
208	255	89	122	6055.0	2473.0	1192.0	3629.0	6656.0	2007.0	4002.0	246.0	2201.0	5870.0	6165.0	6229.0	3802.0	3433.0	5888.0	1291.0	4340.0	1061.0	1604.0	2332.0	5718.0	782.0	431.0	4637.0	419.0	953.0	2960.0	2259.0	6716.0	7866.0	5363.0	1200.0	3353.0	7714.0	5464.0	6409.0	3681.0	6262.0	8471.0	379.0	1325.0	5479.0	9660.0	970.0	5150.0	3393.0	1323.0	3671.0	3510.0	8582.0	2687.0	3269.0	2385.0	3209.0	974.0
208	256	89	123	6056.0	2472.0	1268.0	3625.0	6656.0	2007.0	3998.0	245.0	2186.0	5869.0	6162.0	6228.0	3800.0	3432.0	5888.0	1290.0	4337.0	1059.0	1595.0	2332.0	5717.0	781.0	431.0	4657.0	418.0	952.0	2959.0	2258.0	6715.0	7865.0	5362.0	1199.0	3353.0	7713.0	5464.0	6407.0	3677.0	6260.0	8469.0	378.0	1323.0	5477.0	9660.0	969.0	5144.0	3393.0	1321.0	3668.0	3510.0	8581.0	2687.0	3268.0	2383.0	3208.0	973.0
208	222	89	101	20000.0	20000.0	20000.0	20000.0	6887.0	20000.0	20000.0	20000.0	20000.0	6088.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2960.0	20000.0	20000.0	7969.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6331.0	20000.0	413.0	20000.0	20000.0	9844.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2758.0	20000.0	20000.0	20000.0	20000.0
209	253	90	120	6055.0	2475.0	1190.0	3636.0	6654.0	2006.0	4010.0	250.0	2201.0	5869.0	6166.0	6230.0	3808.0	3429.0	5888.0	1293.0	4375.0	1065.0	1606.0	2333.0	5723.0	784.0	432.0	4635.0	422.0	954.0	2961.0	2263.0	6727.0	7873.0	5370.0	1207.0	3354.0	7715.0	5465.0	6410.0	3689.0	6311.0	8495.0	380.0	1325.0	5481.0	9663.0	973.0	5156.0	3393.0	1355.0	3675.0	3511.0	8585.0	2688.0	3269.0	2387.0	3210.0	972.0
209	254	90	121	6056.0	2474.0	1193.0	3635.0	6655.0	2006.0	4007.0	248.0	2200.0	5868.0	6166.0	6230.0	3805.0	3513.0	5889.0	1292.0	4346.0	1064.0	1605.0	2333.0	5722.0	784.0	432.0	4637.0	421.0	953.0	2961.0	2262.0	6716.0	7870.0	5367.0	1202.0	3357.0	7714.0	5466.0	6409.0	3687.0	6261.0	8472.0	380.0	1324.0	5480.0	9663.0	972.0	5150.0	3395.0	1326.0	3672.0	3511.0	8584.0	2688.0	3269.0	2387.0	3210.0	972.0
209	255	90	122	6057.0	2474.0	1270.0	3629.0	6655.0	2007.0	3999.0	247.0	2187.0	5868.0	6162.0	6229.0	3804.0	3435.0	5889.0	1291.0	4342.0	1062.0	1604.0	2332.0	5720.0	783.0	432.0	4656.0	420.0	952.0	2961.0	2260.0	6715.0	7871.0	5366.0	1200.0	3442.0	7715.0	5466.0	6406.0	3681.0	6260.0	8470.0	380.0	1322.0	5480.0	9662.0	971.0	5144.0	3395.0	1325.0	3669.0	3511.0	8583.0	2687.0	3269.0	2388.0	3209.0	972.0
209	213	90	94	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	219	90	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	222	90	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	256	90	123	6058.0	2473.0	1268.0	3626.0	6654.0	2007.0	3997.0	246.0	2184.0	5866.0	6161.0	6229.0	3802.0	3434.0	5889.0	1290.0	4340.0	1060.0	1595.0	2332.0	5719.0	782.0	432.0	4656.0	419.0	951.0	2961.0	2259.0	6714.0	7871.0	5364.0	1198.0	3441.0	7715.0	5466.0	6405.0	3677.0	6259.0	8467.0	379.0	1321.0	5478.0	9662.0	971.0	5142.0	3395.0	1322.0	3667.0	3510.0	8581.0	2687.0	3268.0	2387.0	3208.0	972.0
209	290	90	139	5995.0	2454.0	1189.0	3624.0	6644.0	2005.0	3989.0	243.0	2161.0	5836.0	6152.0	6201.0	3786.0	3425.0	5760.0	1283.0	4328.0	1053.0	1595.0	2322.0	5680.0	765.0	420.0	4623.0	420.0	945.0	2978.0	2220.0	6668.0	7841.0	5291.0	1176.0	3358.0	7736.0	5333.0	6329.0	3614.0	6252.0	8407.0	389.0	1275.0	5454.0	9561.0	871.0	5138.0	3384.0	1217.0	3585.0	3444.0	8573.0	2643.0	3249.0	2318.0	3101.0	958.0
