alnA	alnB	A	B	YBR164C_13	YBR164C_53	YBR164C_52	YBR164C_43	YBR164C_04	YBR164C_03	YBR164C_46	YBR164C_10	YBR164C_01	YBR164C_47	YBR164C_59	YBR164C_49	YBR164C_28	YBR164C_37	YBR164C_44	YBR164C_11	YBR164C_27	YBR164C_56	YBR164C_38	YBR164C_06	YBR164C_15	YBR164C_33	YBR164C_51	YBR164C_14	YBR164C_08	YBR164C_48	YBR164C_57	YBR164C_62	YBR164C_70
252	384	121	168	6534.0	374.0	1911.0	373.0	1176.0	5342.0	3443.0	1495.0	996.0	6365.0	647.0	7546.0	3084.0	4060.0	8359.0	1573.0	8234.0	4323.0	1265.0	1113.0	7305.0	4464.0	8651.0	5471.0	6295.0	9271.0	6597.0	3363.0	9472.0
252	389	121	172	6530.0	377.0	1914.0	351.0	1175.0	5316.0	3445.0	1425.0	992.0	6362.0	642.0	7478.0	3085.0	4055.0	8358.0	1573.0	8229.0	4318.0	1261.0	1094.0	7304.0	4462.0	8647.0	5466.0	6226.0	9269.0	6601.0	3375.0	9468.0
253	366	122	152	6536.0	437.0	1921.0	328.0	1199.0	5334.0	3373.0	1495.0	1122.0	6384.0	688.0	7570.0	3081.0	4073.0	8376.0	1579.0	8233.0	4324.0	1394.0	1067.0	7283.0	4472.0	8791.0	5544.0	6375.0	9309.0	6612.0	3347.0	9488.0
253	367	122	153	6538.0	437.0	1921.0	330.0	1198.0	5334.0	3375.0	1497.0	1124.0	6390.0	688.0	7629.0	3086.0	4073.0	8380.0	1580.0	8235.0	4327.0	1395.0	1069.0	7283.0	4472.0	8798.0	5546.0	6315.0	9312.0	6613.0	3348.0	9491.0
253	368	122	154	6539.0	437.0	1920.0	331.0	1195.0	5336.0	3377.0	1497.0	1071.0	6392.0	687.0	7627.0	3087.0	4073.0	8426.0	1580.0	8236.0	4329.0	1397.0	1071.0	7284.0	4471.0	8806.0	5546.0	6311.0	9312.0	6617.0	3349.0	9502.0
253	369	122	155	6539.0	436.0	1917.0	334.0	1193.0	5341.0	3381.0	1499.0	1064.0	6392.0	685.0	7624.0	3087.0	4073.0	8395.0	1579.0	8236.0	4331.0	1399.0	1074.0	7284.0	4471.0	8877.0	5546.0	6310.0	9312.0	6602.0	3349.0	9516.0
253	295	122	138	6602.0	472.0	2064.0	666.0	1209.0	5340.0	3390.0	1475.0	1187.0	6413.0	697.0	7651.0	3121.0	4023.0	8623.0	1880.0	8445.0	4313.0	1395.0	1063.0	7341.0	4479.0	8754.0	5560.0	20000.0	9324.0	6625.0	3348.0	9587.0
253	302	122	143	6554.0	466.0	1956.0	336.0	1198.0	5336.0	3382.0	1477.0	1184.0	6406.0	692.0	7639.0	3116.0	4027.0	8448.0	1621.0	8239.0	4324.0	1391.0	1062.0	7331.0	4475.0	8758.0	5553.0	6501.0	9319.0	6617.0	3346.0	9491.0
253	294	122	137	6603.0	400.0	2064.0	667.0	1210.0	5329.0	3394.0	1475.0	1186.0	6365.0	698.0	7650.0	3124.0	4023.0	8618.0	1879.0	8446.0	4313.0	1396.0	1063.0	7340.0	4480.0	8754.0	5559.0	6592.0	9324.0	6626.0	3351.0	9586.0
254	369	123	155	6540.0	384.0	1921.0	336.0	1192.0	5342.0	3392.0	1500.0	1005.0	6394.0	686.0	7624.0	3088.0	4073.0	8393.0	1554.0	8237.0	4332.0	1402.0	1121.0	7285.0	4471.0	8880.0	5547.0	6311.0	9312.0	6602.0	3351.0	9560.0
254	371	123	157	6540.0	374.0	1914.0	283.0	1184.0	5356.0	3441.0	1565.0	1001.0	6394.0	682.0	7603.0	3088.0	4070.0	8390.0	1551.0	8237.0	4337.0	1402.0	1118.0	7276.0	4469.0	8881.0	5547.0	6306.0	9312.0	6596.0	3355.0	9558.0
254	384	123	168	6535.0	374.0	1913.0	374.0	1179.0	5327.0	3445.0	1497.0	994.0	6373.0	654.0	7560.0	3085.0	4061.0	8356.0	1575.0	8236.0	4327.0	1271.0	1115.0	7308.0	4463.0	8659.0	5504.0	6293.0	9273.0	6597.0	3395.0	9477.0
255	368	124	154	6539.0	433.0	1924.0	335.0	1195.0	5341.0	3394.0	1501.0	1004.0	6396.0	689.0	7625.0	3086.0	4074.0	8384.0	1553.0	8237.0	4330.0	1404.0	1121.0	7278.0	4471.0	8878.0	5547.0	6315.0	9311.0	6623.0	3352.0	9506.0
255	369	124	155	6540.0	383.0	1923.0	337.0	1190.0	5347.0	3441.0	1523.0	1003.0	6395.0	687.0	7623.0	3088.0	4073.0	8387.0	1551.0	8237.0	4334.0	1405.0	1120.0	7279.0	4470.0	8880.0	5548.0	6312.0	9312.0	6624.0	3353.0	9560.0
255	370	124	156	6540.0	379.0	1922.0	285.0	1186.0	5351.0	3441.0	1529.0	1001.0	6396.0	684.0	7604.0	3088.0	4072.0	8387.0	1550.0	8238.0	4338.0	1433.0	1119.0	7277.0	4470.0	8881.0	5548.0	6309.0	9311.0	6598.0	3355.0	9558.0
255	371	124	157	6540.0	374.0	1916.0	283.0	1184.0	5381.0	3442.0	1566.0	999.0	6395.0	682.0	7602.0	3088.0	4070.0	8364.0	1549.0	8238.0	4339.0	1433.0	1117.0	7276.0	4469.0	8886.0	5548.0	6306.0	9311.0	6597.0	3357.0	9557.0
256	371	125	157	6538.0	373.0	1920.0	282.0	1184.0	5382.0	3441.0	1569.0	997.0	6396.0	683.0	7598.0	3090.0	4068.0	8362.0	1549.0	8238.0	4399.0	1434.0	1117.0	7276.0	4469.0	8887.0	5553.0	6306.0	9311.0	6596.0	3357.0	9557.0
256	372	125	158	6540.0	359.0	1919.0	280.0	1183.0	5383.0	3442.0	1572.0	997.0	6395.0	686.0	7595.0	3091.0	4067.0	8359.0	1549.0	8238.0	4398.0	1434.0	1116.0	7276.0	4468.0	8887.0	5553.0	6297.0	9308.0	6594.0	3358.0	9557.0
256	373	125	159	6541.0	353.0	1916.0	278.0	1182.0	5383.0	3442.0	1574.0	996.0	6395.0	685.0	7593.0	3090.0	4066.0	8357.0	1548.0	8238.0	4397.0	1434.0	1115.0	7275.0	4466.0	8864.0	5551.0	6226.0	9307.0	6592.0	3359.0	9556.0
257	371	126	157	6539.0	358.0	1921.0	283.0	1184.0	5386.0	3441.0	1569.0	996.0	6397.0	682.0	7595.0	3089.0	4069.0	8361.0	1548.0	8238.0	4400.0	1434.0	1116.0	7275.0	4469.0	8888.0	5553.0	6229.0	9307.0	6596.0	3358.0	9557.0
257	372	126	158	6540.0	353.0	1919.0	281.0	1183.0	5387.0	3441.0	1572.0	996.0	6396.0	685.0	7593.0	3089.0	4067.0	8359.0	1548.0	8238.0	4399.0	1434.0	1115.0	7275.0	4469.0	8888.0	5553.0	6226.0	9307.0	6594.0	3358.0	9557.0
257	373	126	159	6541.0	341.0	1916.0	278.0	1181.0	5386.0	3441.0	1575.0	995.0	6396.0	685.0	7592.0	3089.0	4066.0	8358.0	1547.0	8238.0	4398.0	1434.0	1114.0	7275.0	4467.0	8888.0	5553.0	6218.0	9306.0	6592.0	3359.0	9556.0
258	371	127	157	6538.0	342.0	1920.0	282.0	1183.0	5388.0	3440.0	1570.0	994.0	6397.0	678.0	7592.0	3086.0	4067.0	8358.0	1547.0	8238.0	4400.0	1434.0	1115.0	7272.0	4469.0	8890.0	5554.0	6224.0	9307.0	6595.0	3358.0	9557.0
258	372	127	158	6540.0	340.0	1917.0	281.0	1182.0	5389.0	3439.0	1574.0	995.0	6396.0	685.0	7592.0	3087.0	4066.0	8358.0	1546.0	8238.0	4400.0	1434.0	1114.0	7273.0	4468.0	8890.0	5554.0	6218.0	9306.0	6594.0	3359.0	9557.0
258	375	127	161	6542.0	331.0	1915.0	273.0	1178.0	5388.0	3438.0	1362.0	993.0	6395.0	685.0	7590.0	3080.0	4064.0	8356.0	1546.0	8238.0	4397.0	1433.0	1113.0	7272.0	4461.0	8858.0	5548.0	6215.0	9302.0	6588.0	3360.0	9554.0
258	283	127	132	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	370	127	156	6537.0	356.0	1922.0	284.0	1186.0	5388.0	3440.0	1566.0	995.0	6397.0	683.0	7592.0	3080.0	4070.0	8358.0	1548.0	8238.0	4401.0	1434.0	1116.0	7273.0	4470.0	8888.0	5554.0	6226.0	9307.0	6596.0	3357.0	9558.0
258	378	127	164	6542.0	336.0	1915.0	274.0	1178.0	5393.0	3442.0	1366.0	992.0	6392.0	687.0	7589.0	3085.0	4064.0	8355.0	1544.0	8238.0	4340.0	1331.0	1114.0	7275.0	4460.0	8858.0	5546.0	6214.0	9300.0	6592.0	3405.0	9554.0
258	377	127	163	6543.0	335.0	1916.0	274.0	1178.0	5391.0	3441.0	1365.0	993.0	6393.0	687.0	7589.0	3085.0	4065.0	8355.0	1546.0	8238.0	4397.0	1391.0	1113.0	7274.0	4461.0	8858.0	5547.0	6215.0	9301.0	6591.0	3405.0	9553.0
259	372	128	158	6541.0	338.0	1916.0	280.0	1182.0	5388.0	3439.0	1575.0	994.0	6397.0	687.0	7592.0	3088.0	4066.0	8357.0	1546.0	8238.0	4399.0	1435.0	1114.0	7272.0	4468.0	8893.0	5554.0	6219.0	9305.0	6593.0	3359.0	9557.0
259	264	128	130	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
259	374	128	160	6542.0	336.0	1915.0	273.0	1180.0	5389.0	3438.0	1365.0	994.0	6395.0	689.0	7591.0	3088.0	4065.0	8356.0	1546.0	8238.0	4397.0	1434.0	1112.0	7272.0	4465.0	8890.0	5553.0	6216.0	9302.0	6589.0	3360.0	9555.0
259	375	128	161	6542.0	332.0	1915.0	272.0	1178.0	5388.0	3436.0	1361.0	993.0	6395.0	686.0	7590.0	3086.0	4065.0	8355.0	1545.0	8237.0	4397.0	1434.0	1112.0	7271.0	4460.0	8858.0	5550.0	6215.0	9301.0	6587.0	3360.0	9554.0
259	377	128	163	6544.0	335.0	1915.0	273.0	1164.0	5391.0	3440.0	1364.0	992.0	6394.0	688.0	7589.0	3086.0	4065.0	8355.0	1545.0	8237.0	4396.0	1390.0	1112.0	7272.0	4460.0	8859.0	5549.0	6215.0	9301.0	6591.0	3405.0	9553.0
264	374	130	160	6541.0	331.0	1914.0	272.0	1164.0	5327.0	3436.0	1362.0	991.0	6395.0	687.0	7588.0	3079.0	4065.0	8354.0	1543.0	8236.0	4397.0	1434.0	1111.0	7270.0	4460.0	8896.0	5554.0	6215.0	9301.0	6588.0	3405.0	9556.0
283	292	132	135	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
283	370	132	156	6536.0	332.0	1916.0	377.0	1185.0	5331.0	3434.0	1463.0	991.0	6399.0	674.0	7590.0	3091.0	4069.0	8351.0	1542.0	8236.0	4400.0	1437.0	1111.0	7271.0	4469.0	8942.0	5561.0	6220.0	9306.0	6593.0	3360.0	9560.0
290	370	133	156	6538.0	333.0	1916.0	376.0	1186.0	5394.0	3435.0	1604.0	992.0	6399.0	675.0	7591.0	3094.0	4075.0	8354.0	1543.0	8238.0	4400.0	1438.0	1112.0	7271.0	4469.0	8942.0	5567.0	6221.0	9308.0	6595.0	3361.0	9560.0
290	294	133	137	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
290	295	133	138	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
291	295	134	138	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
291	368	134	154	6539.0	385.0	1930.0	389.0	1378.0	5482.0	3435.0	1636.0	994.0	6403.0	678.0	7594.0	3094.0	4079.0	8354.0	1546.0	8242.0	4401.0	1438.0	1114.0	7275.0	4485.0	8946.0	5578.0	6224.0	9311.0	6598.0	3410.0	9599.0
291	370	134	156	6584.0	334.0	1917.0	385.0	1188.0	5396.0	3436.0	1607.0	994.0	6401.0	675.0	7593.0	3096.0	4077.0	8354.0	1543.0	8240.0	4402.0	1439.0	1111.0	7272.0	4471.0	8943.0	5569.0	6222.0	9310.0	6597.0	3409.0	9561.0
292	370	135	156	6586.0	357.0	1919.0	387.0	1188.0	5479.0	3437.0	1630.0	995.0	6401.0	675.0	7593.0	3103.0	4078.0	8355.0	1543.0	8240.0	4406.0	1442.0	1110.0	7273.0	4481.0	8945.0	5570.0	6223.0	9311.0	6598.0	3410.0	9562.0
292	368	135	154	6596.0	385.0	2014.0	391.0	1381.0	5483.0	3437.0	1637.0	997.0	6404.0	678.0	7596.0	3117.0	4082.0	8357.0	1547.0	8244.0	4409.0	1472.0	1114.0	7352.0	4493.0	8947.0	5584.0	6317.0	9313.0	6629.0	3413.0	9601.0
293	297	136	140	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
294	302	137	143	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
295	368	138	154	6604.0	390.0	2038.0	399.0	1392.0	5641.0	3584.0	1640.0	1000.0	6417.0	678.0	7626.0	3119.0	4086.0	8392.0	1550.0	8279.0	4434.0	1478.0	1116.0	7360.0	4496.0	8954.0	5600.0	6495.0	9320.0	6633.0	3422.0	9630.0
295	342	138	144	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	366	143	152	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	354	143	149	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
342	366	144	152	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
342	368	144	154	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
342	354	144	149	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
367	389	153	172	6541.0	443.0	2024.0	325.0	1211.0	5302.0	3373.0	1423.0	994.0	6368.0	643.0	7478.0	3077.0	4057.0	8358.0	1684.0	8239.0	4460.0	1261.0	1066.0	7285.0	4468.0	8648.0	5468.0	6235.0	9275.0	6613.0	3343.0	9472.0
367	384	153	168	6621.0	447.0	2028.0	322.0	1253.0	5352.0	3375.0	1427.0	999.0	6374.0	651.0	7548.0	3079.0	4062.0	8362.0	1685.0	8266.0	4487.0	1265.0	1070.0	7288.0	4475.0	8650.0	5472.0	6243.0	9285.0	6616.0	3342.0	9476.0
367	388	153	171	6541.0	444.0	2026.0	324.0	1211.0	5303.0	3373.0	1424.0	995.0	6369.0	645.0	7479.0	3078.0	4058.0	8358.0	1684.0	8240.0	4461.0	1262.0	1065.0	7285.0	4468.0	8648.0	5468.0	6236.0	9275.0	6614.0	3343.0	9472.0
369	378	155	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	384	155	168	6629.0	454.0	2158.0	432.0	1264.0	20000.0	3381.0	1682.0	1195.0	6407.0	20000.0	7655.0	3091.0	4272.0	8403.0	1913.0	8506.0	4544.0	1273.0	1074.0	7422.0	4610.0	8657.0	5491.0	20000.0	9543.0	20000.0	20000.0	9804.0
369	389	155	172	6622.0	447.0	2028.0	331.0	1252.0	5350.0	3376.0	1429.0	997.0	6370.0	648.0	7488.0	3080.0	4061.0	8362.0	1789.0	8242.0	4539.0	1266.0	1068.0	7288.0	4474.0	8652.0	5480.0	6238.0	9283.0	6617.0	3353.0	9477.0
369	383	155	167	20000.0	20000.0	20000.0	635.0	1266.0	20000.0	3385.0	1696.0	1202.0	20000.0	20000.0	20000.0	20000.0	20000.0	8522.0	20000.0	20000.0	20000.0	20000.0	1170.0	20000.0	4613.0	8672.0	5503.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	388	155	171	6623.0	450.0	2030.0	335.0	1256.0	5354.0	3376.0	1432.0	998.0	6371.0	649.0	7592.0	3083.0	4065.0	8363.0	1789.0	8244.0	4539.0	1268.0	1068.0	7290.0	4476.0	8653.0	5478.0	6243.0	9285.0	6882.0	3352.0	9477.0
370	378	156	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
370	377	156	163	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
371	377	157	163	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
371	378	157	164	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
371	376	157	162	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
371	381	157	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
371	384	157	168	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	377	158	163	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	381	158	165	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
372	376	158	162	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
376	382	162	166	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
378	384	164	168	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
381	385	165	169	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
382	387	166	170	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
383	388	167	171	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
384	389	168	172	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
385	390	169	173	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	54	23	29	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
48	177	23	67	6526.0	362.0	2059.0	494.0	1091.0	5277.0	3585.0	1449.0	1273.0	6425.0	682.0	7558.0	3087.0	4092.0	8494.0	1641.0	8315.0	4451.0	1457.0	1149.0	7321.0	4474.0	8884.0	5580.0	6335.0	9273.0	6552.0	3572.0	9563.0
49	209	24	91	6526.0	339.0	1919.0	388.0	1250.0	5344.0	3502.0	1433.0	1209.0	6472.0	716.0	7561.0	3094.0	4055.0	8413.0	1640.0	8270.0	4445.0	1402.0	1147.0	7330.0	4572.0	8977.0	5577.0	6411.0	9278.0	6601.0	3447.0	9570.0
49	53	24	28	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
54	256	29	125	6509.0	352.0	1908.0	337.0	1226.0	5273.0	3405.0	1376.0	1087.0	6412.0	653.0	7529.0	3074.0	4044.0	8372.0	1638.0	8245.0	4349.0	1317.0	1100.0	7271.0	4449.0	8853.0	5550.0	6242.0	9267.0	6588.0	3336.0	9484.0
54	177	29	67	6529.0	327.0	2051.0	526.0	1086.0	5281.0	3643.0	1453.0	1247.0	6424.0	683.0	7561.0	3101.0	4089.0	8492.0	1639.0	8400.0	4518.0	1361.0	1148.0	7300.0	4470.0	8870.0	5578.0	6326.0	9272.0	6536.0	3352.0	9559.0
54	119	29	43	6458.0	469.0	2182.0	560.0	1307.0	5347.0	3669.0	1745.0	1276.0	6431.0	758.0	7647.0	3104.0	4302.0	8501.0	1751.0	8574.0	4478.0	1657.0	1339.0	7334.0	4514.0	8986.0	5602.0	6354.0	9298.0	6810.0	20000.0	9562.0
56	61	31	36	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
57	372	32	158	6510.0	345.0	1964.0	322.0	1178.0	5275.0	3409.0	1355.0	991.0	6393.0	649.0	7523.0	3027.0	4035.0	8354.0	1532.0	8239.0	4330.0	1304.0	1080.0	7261.0	4454.0	8835.0	5544.0	6207.0	9256.0	6576.0	3327.0	9454.0
58	63	33	38	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
61	142	36	58	6528.0	344.0	2032.0	522.0	1117.0	5427.0	3714.0	1415.0	1215.0	6460.0	673.0	7666.0	3009.0	20000.0	8359.0	1809.0	8451.0	4484.0	1437.0	1186.0	7323.0	4550.0	8895.0	5559.0	6365.0	9392.0	6559.0	3405.0	9774.0
136	167	54	59	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
