alnA	alnB	A	B	YOR094W_63	YOR094W_09	YOR094W_48	YOR094W_26	YOR094W_32	YOR094W_02	YOR094W_39	YOR094W_20	YOR094W_22	YOR094W_10	YOR094W_03	YOR094W_56	YOR094W_17	YOR094W_29	YOR094W_49	YOR094W_16	YOR094W_33	YOR094W_47	YOR094W_07	YOR094W_18	YOR094W_37	YOR094W_57	YOR094W_14	YOR094W_59	YOR094W_11	YOR094W_67	YOR094W_13	YOR094W_19	YOR094W_55	YOR094W_12	YOR094W_70	YOR094W_66	YOR094W_15	YOR094W_06	YOR094W_21	YOR094W_62	YOR094W_31	YOR094W_36	YOR094W_51	YOR094W_45	YOR094W_04	YOR094W_23	YOR094W_01	YOR094W_52	YOR094W_64
206	384	87	168	8870.0	7893.0	435.0	4821.0	3262.0	1090.0	3326.0	5375.0	7094.0	6939.0	2347.0	5961.0	1385.0	8061.0	1716.0	2286.0	1892.0	3275.0	3637.0	75.0	255.0	4936.0	3943.0	1940.0	7338.0	7399.0	2237.0	5838.0	2076.0	255.0	3641.0	2068.0	1325.0	1621.0	343.0	8240.0	4058.0	4392.0	2883.0	7363.0	6632.0	4150.0	539.0	7495.0	2387.0
206	385	87	169	8869.0	7892.0	436.0	4821.0	3261.0	1085.0	3327.0	5378.0	7095.0	6940.0	2347.0	5961.0	1385.0	8062.0	1715.0	2286.0	1890.0	3274.0	3637.0	75.0	294.0	4935.0	3940.0	1933.0	7334.0	7401.0	2235.0	5870.0	2078.0	255.0	3642.0	2069.0	1317.0	1621.0	345.0	8241.0	4056.0	4354.0	2881.0	7363.0	6632.0	4150.0	538.0	7494.0	2385.0
206	369	87	155	8876.0	7807.0	422.0	4790.0	3262.0	1010.0	3339.0	5376.0	7091.0	6938.0	2383.0	6014.0	1380.0	8064.0	1720.0	2314.0	1960.0	3358.0	3570.0	60.0	261.0	4931.0	3965.0	2006.0	7288.0	7410.0	2235.0	5821.0	2033.0	269.0	3636.0	2071.0	1406.0	1611.0	366.0	8277.0	4090.0	4379.0	2874.0	7384.0	6548.0	4163.0	578.0	7521.0	2384.0
206	389	87	172	8867.0	7891.0	438.0	4822.0	3260.0	1084.0	3327.0	5377.0	7097.0	6941.0	2347.0	5960.0	1384.0	8064.0	1717.0	2283.0	1883.0	3272.0	3635.0	74.0	257.0	4935.0	3915.0	1927.0	7339.0	7401.0	2231.0	5874.0	1958.0	254.0	3641.0	2069.0	1312.0	1598.0	363.0	8239.0	4055.0	4350.0	2879.0	7361.0	6630.0	4148.0	536.0	7490.0	2382.0
207	251	88	119	8922.0	7866.0	443.0	4794.0	3269.0	1145.0	3362.0	5385.0	7117.0	6989.0	2387.0	6086.0	1398.0	8075.0	1826.0	2375.0	1961.0	3431.0	3709.0	68.0	309.0	5018.0	3993.0	2071.0	7382.0	7435.0	2365.0	5857.0	2116.0	278.0	3742.0	2128.0	1449.0	1604.0	396.0	8368.0	4189.0	4453.0	2949.0	7448.0	6638.0	4279.0	593.0	7563.0	2400.0
207	252	88	120	8923.0	7866.0	442.0	4796.0	3317.0	1145.0	3358.0	5387.0	7107.0	6990.0	2388.0	6084.0	1397.0	8073.0	1791.0	2367.0	1962.0	3431.0	3705.0	71.0	308.0	5016.0	3993.0	2071.0	7383.0	7435.0	2366.0	5859.0	2114.0	276.0	3699.0	2113.0	1449.0	1609.0	396.0	8397.0	4190.0	4451.0	2949.0	7447.0	6636.0	4279.0	593.0	7561.0	2400.0
207	253	88	121	8923.0	7864.0	441.0	4822.0	3317.0	1144.0	3355.0	5387.0	7106.0	6989.0	2388.0	6083.0	1396.0	8072.0	1789.0	2365.0	1963.0	3432.0	3697.0	73.0	306.0	5007.0	3992.0	2070.0	7383.0	7435.0	2366.0	5860.0	2088.0	275.0	3695.0	2106.0	1423.0	1611.0	393.0	8398.0	4191.0	4446.0	2948.0	7444.0	6633.0	4278.0	591.0	7558.0	2399.0
207	254	88	122	8923.0	7864.0	440.0	4820.0	3318.0	1144.0	3354.0	5387.0	7101.0	6989.0	2389.0	6081.0	1394.0	8070.0	1788.0	2363.0	1963.0	3432.0	3695.0	75.0	304.0	5001.0	3991.0	2070.0	7384.0	7435.0	2293.0	5861.0	2079.0	274.0	3654.0	2102.0	1417.0	1612.0	392.0	8400.0	4191.0	4443.0	2949.0	7442.0	6633.0	4253.0	589.0	7557.0	2398.0
207	227	88	105	8970.0	7872.0	453.0	4808.0	3320.0	1161.0	3403.0	5426.0	7209.0	7006.0	2469.0	6104.0	1421.0	8084.0	1832.0	2434.0	1961.0	3441.0	3739.0	81.0	501.0	5043.0	4059.0	2091.0	7388.0	7429.0	2369.0	5855.0	2161.0	301.0	3789.0	2158.0	1490.0	1597.0	526.0	8407.0	4261.0	4479.0	2973.0	7527.0	6727.0	4285.0	591.0	7613.0	2565.0
207	221	88	100	9121.0	20000.0	659.0	20000.0	20000.0	20000.0	3565.0	20000.0	20000.0	20000.0	2476.0	6179.0	1561.0	20000.0	20000.0	2510.0	20000.0	20000.0	3788.0	20000.0	20000.0	20000.0	20000.0	20000.0	7423.0	20000.0	2376.0	6021.0	20000.0	457.0	20000.0	20000.0	1543.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6928.0	4390.0	599.0	20000.0	20000.0
207	222	88	101	9120.0	20000.0	653.0	4804.0	3413.0	1228.0	3417.0	5639.0	20000.0	7139.0	2472.0	6111.0	1454.0	8258.0	20000.0	2508.0	1971.0	3449.0	3788.0	288.0	506.0	20000.0	4069.0	2347.0	7424.0	7596.0	2376.0	6019.0	2182.0	441.0	3841.0	2489.0	1541.0	20000.0	20000.0	20000.0	20000.0	4593.0	20000.0	20000.0	6840.0	4290.0	596.0	20000.0	20000.0
207	226	88	104	8996.0	7911.0	456.0	4804.0	3321.0	1161.0	3403.0	5427.0	7209.0	7010.0	2469.0	6108.0	1422.0	8083.0	1831.0	2436.0	1960.0	3445.0	3738.0	80.0	502.0	5044.0	4062.0	2092.0	7397.0	7431.0	2370.0	5854.0	2167.0	336.0	3790.0	2158.0	1493.0	1601.0	594.0	8405.0	4261.0	4484.0	3030.0	7528.0	6727.0	4286.0	591.0	7779.0	2531.0
207	230	88	108	8927.0	7873.0	449.0	4811.0	3317.0	1153.0	3396.0	5417.0	7152.0	6998.0	2463.0	6082.0	1418.0	8080.0	1762.0	2414.0	1960.0	3438.0	3736.0	66.0	497.0	5041.0	4055.0	2083.0	7384.0	7428.0	2365.0	5852.0	2152.0	298.0	3765.0	2156.0	1472.0	1595.0	432.0	8400.0	4256.0	4475.0	2960.0	7524.0	6724.0	4281.0	592.0	7610.0	2413.0
208	254	89	122	8923.0	7864.0	440.0	4820.0	3271.0	1145.0	3352.0	5387.0	7101.0	6991.0	2390.0	6083.0	1396.0	8070.0	1787.0	2362.0	1965.0	3433.0	3692.0	75.0	302.0	5000.0	3990.0	2071.0	7386.0	7436.0	2294.0	5862.0	2076.0	275.0	3649.0	2102.0	1410.0	1616.0	392.0	8400.0	4191.0	4439.0	2955.0	7440.0	6633.0	4279.0	591.0	7557.0	2398.0
208	255	89	123	8922.0	7861.0	439.0	4819.0	3270.0	1144.0	3350.0	5386.0	7100.0	6991.0	2391.0	6082.0	1395.0	8069.0	1786.0	2362.0	1966.0	3435.0	3690.0	78.0	301.0	4996.0	3988.0	2069.0	7386.0	7435.0	2290.0	5862.0	2074.0	274.0	3648.0	2101.0	1406.0	1616.0	380.0	8541.0	4191.0	4437.0	2956.0	7439.0	6631.0	4255.0	588.0	7556.0	2397.0
208	256	89	124	8920.0	7861.0	438.0	4818.0	3270.0	1144.0	3347.0	5385.0	7098.0	6990.0	2391.0	6036.0	1393.0	8068.0	1786.0	2357.0	1966.0	3436.0	3666.0	81.0	299.0	4994.0	3986.0	2068.0	7387.0	7434.0	2288.0	5863.0	2073.0	274.0	3646.0	2098.0	1405.0	1616.0	378.0	8540.0	4190.0	4435.0	2956.0	7438.0	6627.0	4253.0	582.0	7556.0	2395.0
208	222	89	101	9135.0	20000.0	742.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2476.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6029.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6934.0	20000.0	20000.0	20000.0	20000.0
209	253	90	121	8925.0	7867.0	442.0	4822.0	3267.0	1145.0	3352.0	5387.0	7104.0	6991.0	2391.0	6084.0	1399.0	8073.0	1785.0	2363.0	1966.0	3435.0	3691.0	72.0	303.0	5006.0	3991.0	2071.0	7388.0	7436.0	2367.0	5862.0	2077.0	276.0	3649.0	2102.0	1404.0	1617.0	393.0	8399.0	4191.0	4437.0	2956.0	7441.0	6634.0	4281.0	595.0	7557.0	2398.0
209	254	90	122	8924.0	7866.0	441.0	4821.0	3268.0	1145.0	3351.0	5387.0	7101.0	6991.0	2391.0	6083.0	1396.0	8071.0	1782.0	2362.0	1966.0	3504.0	3666.0	73.0	301.0	4997.0	3989.0	2071.0	7392.0	7436.0	2367.0	5864.0	2075.0	276.0	3648.0	2098.0	1401.0	1618.0	392.0	8403.0	4191.0	4436.0	2956.0	7440.0	6633.0	4280.0	594.0	7556.0	2397.0
209	255	90	123	8923.0	7862.0	440.0	4819.0	3268.0	1145.0	3347.0	5386.0	7100.0	6992.0	2394.0	6082.0	1395.0	8070.0	1784.0	2361.0	1967.0	3503.0	3665.0	75.0	299.0	4995.0	3986.0	2068.0	7391.0	7435.0	2291.0	5864.0	2074.0	276.0	3646.0	2098.0	1402.0	1618.0	381.0	8541.0	4191.0	4436.0	2957.0	7438.0	6631.0	4279.0	591.0	7555.0	2395.0
209	213	90	94	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	219	90	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	222	90	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	256	90	124	8921.0	7861.0	439.0	4818.0	3268.0	1145.0	3346.0	5385.0	7099.0	6991.0	2396.0	6078.0	1394.0	8069.0	1784.0	2358.0	1967.0	3503.0	3664.0	77.0	298.0	4994.0	3985.0	2067.0	7392.0	7434.0	2289.0	5866.0	2073.0	275.0	3645.0	2096.0	1399.0	1617.0	378.0	8540.0	4191.0	4432.0	2958.0	7438.0	6626.0	4255.0	585.0	7554.0	2394.0
209	290	90	132	8917.0	7850.0	438.0	4809.0	3268.0	1204.0	3337.0	5356.0	7094.0	6992.0	2399.0	6038.0	1386.0	8069.0	1756.0	2341.0	1966.0	3491.0	3656.0	86.0	295.0	4989.0	3963.0	2074.0	7312.0	7425.0	2257.0	5856.0	2021.0	281.0	3638.0	2068.0	1417.0	1612.0	368.0	8340.0	4196.0	4426.0	2968.0	7428.0	6615.0	4246.0	572.0	7548.0	2383.0
209	295	90	137	8918.0	7843.0	435.0	4810.0	3269.0	1029.0	3340.0	5351.0	7091.0	6994.0	2395.0	6027.0	1378.0	8063.0	1751.0	2340.0	1966.0	3361.0	3657.0	61.0	295.0	4982.0	3968.0	2078.0	7306.0	7421.0	2248.0	5851.0	2019.0	293.0	3635.0	2065.0	1369.0	1604.0	367.0	8317.0	4270.0	4427.0	2968.0	7433.0	6610.0	4222.0	569.0	7544.0	2380.0
209	368	90	154	8876.0	7806.0	420.0	4790.0	3260.0	1013.0	3339.0	5374.0	7091.0	6943.0	2383.0	6015.0	1380.0	8064.0	1718.0	2296.0	1913.0	3366.0	3643.0	39.0	257.0	4928.0	3961.0	2002.0	7288.0	7415.0	2239.0	5821.0	2028.0	271.0	3634.0	2070.0	1391.0	1615.0	367.0	8280.0	4091.0	4381.0	2879.0	7429.0	6551.0	4163.0	574.0	7525.0	2382.0
209	369	90	155	8877.0	7808.0	422.0	4792.0	3261.0	1016.0	3338.0	5375.0	7091.0	6942.0	2384.0	5962.0	1386.0	8064.0	1719.0	2296.0	1902.0	3377.0	3642.0	40.0	288.0	4927.0	3961.0	2000.0	7288.0	7414.0	2240.0	5822.0	2029.0	272.0	3636.0	2070.0	1391.0	1616.0	366.0	8281.0	4089.0	4389.0	2923.0	7429.0	6553.0	4163.0	577.0	7525.0	2382.0
209	283	90	131	8916.0	7851.0	437.0	4809.0	3267.0	1037.0	3335.0	5356.0	7093.0	6993.0	2400.0	6041.0	1389.0	8069.0	1754.0	2341.0	1966.0	3492.0	3654.0	88.0	295.0	4988.0	3960.0	2074.0	7310.0	7425.0	2257.0	5855.0	2016.0	279.0	3638.0	2067.0	1411.0	1612.0	367.0	8319.0	4196.0	4424.0	2965.0	7424.0	6614.0	4246.0	570.0	7548.0	2382.0
209	291	90	133	8918.0	7849.0	437.0	4810.0	3269.0	1037.0	3339.0	5354.0	7094.0	6992.0	2398.0	6036.0	1384.0	8066.0	1755.0	2343.0	1966.0	3489.0	3657.0	84.0	295.0	4988.0	3965.0	2077.0	7309.0	7424.0	2254.0	5854.0	2019.0	288.0	3637.0	2067.0	1417.0	1610.0	368.0	8317.0	4245.0	4427.0	2968.0	7430.0	6614.0	4244.0	572.0	7547.0	2383.0
209	292	90	134	8918.0	7848.0	437.0	4810.0	3269.0	1033.0	3338.0	5353.0	7093.0	6993.0	2397.0	6033.0	1382.0	8064.0	1754.0	2343.0	1967.0	3486.0	3657.0	66.0	295.0	4987.0	3967.0	2077.0	7308.0	7423.0	2252.0	5853.0	2019.0	289.0	3636.0	2066.0	1415.0	1606.0	368.0	8317.0	4200.0	4426.0	2968.0	7433.0	6613.0	4242.0	570.0	7546.0	2383.0
209	370	90	156	8876.0	7808.0	421.0	4795.0	3261.0	1021.0	3338.0	5374.0	7091.0	6942.0	2384.0	5959.0	1388.0	8064.0	1718.0	2295.0	1891.0	3396.0	3641.0	39.0	288.0	4926.0	3960.0	1998.0	7288.0	7414.0	2242.0	5823.0	2030.0	272.0	3636.0	2070.0	1388.0	1617.0	337.0	8280.0	4088.0	4393.0	2925.0	7430.0	6555.0	4162.0	574.0	7524.0	2383.0
210	290	91	132	8917.0	7851.0	438.0	4810.0	3267.0	1207.0	3339.0	5354.0	7095.0	7002.0	2399.0	6050.0	1388.0	8071.0	1756.0	2345.0	1968.0	3493.0	3656.0	85.0	295.0	4989.0	3961.0	2073.0	7309.0	7425.0	2257.0	5882.0	2025.0	288.0	3638.0	2069.0	1417.0	1617.0	370.0	8339.0	4197.0	4426.0	2970.0	7429.0	6616.0	4247.0	573.0	7549.0	2383.0
210	256	91	124	8922.0	7861.0	439.0	4817.0	3266.0	1145.0	3345.0	5385.0	7099.0	6992.0	2396.0	6080.0	1395.0	8070.0	1779.0	2358.0	1968.0	3505.0	3663.0	75.0	297.0	4993.0	3968.0	2066.0	7333.0	7433.0	2289.0	5868.0	2072.0	276.0	3643.0	2095.0	1396.0	1621.0	378.0	8354.0	4191.0	4428.0	2962.0	7438.0	6627.0	4279.0	591.0	7553.0	2394.0
210	257	91	125	8922.0	7859.0	439.0	4813.0	3266.0	1145.0	3339.0	5385.0	7098.0	6993.0	2393.0	6073.0	1395.0	8071.0	1779.0	2355.0	1968.0	3504.0	3662.0	78.0	296.0	4993.0	3966.0	2066.0	7332.0	7432.0	2289.0	5867.0	2072.0	276.0	3643.0	2093.0	1394.0	1623.0	377.0	8353.0	4191.0	4428.0	2967.0	7437.0	6625.0	4279.0	590.0	7552.0	2392.0
210	219	91	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	255	92	123	8924.0	7861.0	440.0	4815.0	3264.0	1144.0	3345.0	5386.0	7099.0	6993.0	2396.0	6082.0	1396.0	8071.0	1776.0	2361.0	1970.0	3433.0	3662.0	71.0	297.0	4993.0	3966.0	2064.0	7333.0	7434.0	2291.0	5888.0	2072.0	278.0	3643.0	2092.0	1395.0	1623.0	379.0	8353.0	4193.0	4428.0	2966.0	7439.0	6633.0	4281.0	598.0	7553.0	2394.0
211	256	92	124	8922.0	7860.0	439.0	4815.0	3264.0	1144.0	3343.0	5363.0	7099.0	6993.0	2394.0	6080.0	1395.0	8071.0	1776.0	2358.0	1969.0	3434.0	3661.0	73.0	296.0	4992.0	3965.0	2064.0	7330.0	7432.0	2265.0	5889.0	2072.0	278.0	3642.0	2091.0	1394.0	1623.0	377.0	8352.0	4192.0	4426.0	2924.0	7438.0	6627.0	4280.0	594.0	7553.0	2394.0
211	257	92	125	8922.0	7859.0	440.0	4811.0	3264.0	1144.0	3340.0	5359.0	7098.0	7003.0	2393.0	6075.0	1395.0	8072.0	1764.0	2353.0	1969.0	3505.0	3661.0	74.0	294.0	4992.0	3964.0	2064.0	7330.0	7431.0	2264.0	5887.0	2071.0	277.0	3642.0	2090.0	1391.0	1626.0	377.0	8351.0	4191.0	4426.0	2919.0	7437.0	6626.0	4279.0	593.0	7552.0	2392.0
211	290	92	132	8917.0	7852.0	439.0	4809.0	3266.0	1208.0	3340.0	5353.0	7096.0	7004.0	2399.0	6065.0	1393.0	8073.0	1756.0	2341.0	1969.0	3498.0	3656.0	84.0	294.0	4990.0	3960.0	2072.0	7307.0	7425.0	2257.0	5883.0	2025.0	290.0	3638.0	2071.0	1405.0	1633.0	372.0	8339.0	4197.0	4425.0	2971.0	7430.0	6618.0	4251.0	574.0	7549.0	2384.0
211	283	92	131	8908.0	7852.0	439.0	4809.0	3265.0	1104.0	3339.0	5353.0	7095.0	7004.0	2399.0	6065.0	1396.0	8073.0	1755.0	2335.0	1969.0	3496.0	3655.0	84.0	294.0	4989.0	3958.0	2071.0	7306.0	7425.0	2257.0	5883.0	2020.0	290.0	3638.0	2070.0	1404.0	1633.0	370.0	8337.0	4196.0	4423.0	2913.0	7426.0	6618.0	4250.0	572.0	7549.0	2384.0
211	258	92	126	8920.0	7857.0	440.0	4809.0	3264.0	1144.0	3339.0	5357.0	7097.0	7004.0	2392.0	6072.0	1394.0	8072.0	1763.0	2349.0	1968.0	3505.0	3659.0	77.0	293.0	4991.0	3963.0	2063.0	7321.0	7429.0	2261.0	5886.0	2027.0	277.0	3641.0	2089.0	1393.0	1626.0	375.0	8347.0	4191.0	4425.0	2915.0	7436.0	6624.0	4278.0	582.0	7551.0	2390.0
211	370	92	156	8876.0	7806.0	409.0	4797.0	3259.0	1057.0	3338.0	5356.0	7090.0	6944.0	2384.0	5951.0	1392.0	8064.0	1715.0	2293.0	1885.0	3404.0	3626.0	37.0	278.0	4923.0	3955.0	1994.0	7288.0	7415.0	2246.0	5822.0	2026.0	274.0	3636.0	2070.0	1385.0	1631.0	326.0	8281.0	4088.0	4399.0	2925.0	7427.0	6555.0	4157.0	563.0	7527.0	2378.0
212	257	93	125	8923.0	7858.0	440.0	4811.0	3264.0	1143.0	3339.0	5357.0	7098.0	7003.0	2394.0	6078.0	1395.0	8072.0	1763.0	2355.0	1969.0	3435.0	3661.0	72.0	294.0	4991.0	3963.0	2063.0	7323.0	7430.0	2261.0	5889.0	2071.0	277.0	3642.0	2090.0	1394.0	1625.0	377.0	8350.0	4192.0	4426.0	2915.0	7438.0	6624.0	4278.0	593.0	7551.0	2393.0
213	290	94	132	8907.0	7852.0	440.0	4809.0	3266.0	1103.0	3340.0	5352.0	7097.0	7005.0	2399.0	6070.0	1397.0	8074.0	1755.0	2334.0	1970.0	3508.0	3656.0	62.0	293.0	4990.0	3957.0	2063.0	7302.0	7424.0	2257.0	5883.0	2025.0	292.0	3638.0	2070.0	1405.0	1637.0	374.0	8336.0	4196.0	4424.0	2913.0	7431.0	6618.0	4253.0	574.0	7548.0	2388.0
213	257	94	125	8908.0	7858.0	440.0	4809.0	3263.0	1144.0	3339.0	5356.0	7097.0	7004.0	2395.0	6078.0	1395.0	8072.0	1761.0	2351.0	1969.0	3429.0	3659.0	70.0	293.0	4991.0	3958.0	2061.0	7318.0	7429.0	2260.0	5888.0	2030.0	278.0	3640.0	2089.0	1393.0	1627.0	376.0	8347.0	4191.0	4425.0	2914.0	7438.0	6624.0	4277.0	593.0	7551.0	2393.0
213	219	94	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	290	95	132	8898.0	7854.0	438.0	4809.0	3265.0	1101.0	3340.0	5352.0	7096.0	7006.0	2399.0	6071.0	1397.0	8074.0	1755.0	2334.0	1970.0	3509.0	3655.0	60.0	279.0	4991.0	3957.0	2062.0	7300.0	7425.0	2257.0	5883.0	2024.0	293.0	3637.0	2069.0	1418.0	1638.0	374.0	8337.0	4195.0	4424.0	2915.0	7436.0	6618.0	4254.0	573.0	7550.0	2390.0
214	220	95	99	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
217	221	96	100	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
217	222	96	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
219	290	98	132	8896.0	7856.0	408.0	4809.0	3263.0	1096.0	3345.0	5350.0	7096.0	6975.0	2401.0	6078.0	1385.0	8074.0	1754.0	2326.0	1969.0	3428.0	3653.0	55.0	270.0	4993.0	3955.0	2058.0	7294.0	7425.0	2259.0	5883.0	2022.0	297.0	3636.0	2065.0	1420.0	1636.0	376.0	8336.0	4192.0	4422.0	2914.0	7443.0	6617.0	4254.0	571.0	7551.0	2393.0
219	223	98	102	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
219	253	98	121	8904.0	7904.0	437.0	4822.0	3259.0	1217.0	3349.0	5387.0	7104.0	7005.0	2397.0	6087.0	1399.0	8081.0	1778.0	2362.0	2035.0	3425.0	3658.0	72.0	297.0	4997.0	3962.0	2054.0	7321.0	7437.0	2264.0	5890.0	2075.0	289.0	3634.0	2075.0	1389.0	1627.0	385.0	8354.0	4192.0	4424.0	2928.0	7443.0	6634.0	4282.0	601.0	7556.0	2400.0
219	295	98	137	8903.0	7851.0	403.0	4812.0	3267.0	1067.0	3345.0	5349.0	7092.0	6972.0	2398.0	6036.0	1368.0	8068.0	1749.0	2323.0	2020.0	3362.0	3653.0	58.0	276.0	4990.0	3961.0	2007.0	7294.0	7420.0	2255.0	5817.0	2022.0	319.0	3634.0	2063.0	1376.0	1614.0	375.0	8327.0	4130.0	4424.0	3005.0	7453.0	6616.0	4246.0	571.0	7547.0	2392.0
219	302	98	142	8919.0	7844.0	346.0	4814.0	3269.0	1021.0	3343.0	5348.0	7092.0	6962.0	2395.0	6028.0	1364.0	8059.0	1717.0	2319.0	1915.0	3347.0	3569.0	57.0	246.0	4984.0	3967.0	2001.0	7291.0	7419.0	2251.0	5810.0	2019.0	320.0	3631.0	2064.0	1372.0	1610.0	375.0	8267.0	4123.0	4400.0	2873.0	7494.0	6515.0	4221.0	571.0	7544.0	2389.0
219	294	98	136	8921.0	7853.0	402.0	4812.0	3267.0	1066.0	3344.0	5349.0	7092.0	6972.0	2397.0	6036.0	1368.0	8080.0	1749.0	2321.0	2020.0	3420.0	3654.0	59.0	273.0	4990.0	3960.0	2047.0	7295.0	7422.0	2255.0	5818.0	2022.0	319.0	3634.0	2062.0	1375.0	1614.0	375.0	8328.0	4130.0	4424.0	3006.0	7451.0	6616.0	4246.0	570.0	7548.0	2393.0
220	225	99	103	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
221	226	100	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
