alnA	alnB	A	B	YKR014C_44	YKR014C_69	YKR014C_10	YKR014C_62	YKR014C_08	YKR014C_49	YKR014C_12	YKR014C_11	YKR014C_06	YKR014C_52	YKR014C_50	YKR014C_70	YKR014C_67	YKR014C_28	YKR014C_61	YKR014C_34	YKR014C_43	YKR014C_01	YKR014C_32	YKR014C_30	YKR014C_21	YKR014C_56	YKR014C_13	YKR014C_64	YKR014C_55	YKR014C_15	YKR014C_36	YKR014C_18	YKR014C_51	YKR014C_05	YKR014C_47	YKR014C_20	YKR014C_31	YKR014C_26	YKR014C_29	YKR014C_33	YKR014C_38	YKR014C_40	YKR014C_66	YKR014C_25	YKR014C_39	YKR014C_58	YKR014C_19	YKR014C_24	YKR014C_42	YKR014C_41	YKR014C_63	YKR014C_37	YKR014C_07	YKR014C_59	YKR014C_54	YKR014C_53	YKR014C_45	YKR014C_27	YKR014C_46	YKR014C_48	YKR014C_14	YKR014C_16	YKR014C_22	YKR014C_68	YKR014C_60	YKR014C_35	YKR014C_09	YKR014C_57	YKR014C_02	YKR014C_04	YKR014C_03
194	202	78	82	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
194	241	78	112	6907.0	909.0	1341.0	892.0	464.0	4338.0	4193.0	3942.0	6445.0	1654.0	4589.0	2643.0	3691.0	989.0	733.0	1895.0	6548.0	375.0	812.0	2234.0	1816.0	292.0	431.0	1081.0	355.0	6084.0	209.0	1172.0	251.0	639.0	1680.0	3120.0	2128.0	3535.0	1977.0	6861.0	2388.0	3884.0	1966.0	5564.0	1677.0	2312.0	1471.0	2266.0	3994.0	149.0	1027.0	624.0	2945.0	1268.0	3021.0	2300.0	2304.0	1825.0	6797.0	2758.0	837.0	6599.0	6323.0	2084.0	2830.0	628.0	923.0	3469.0	5352.0	1612.0	622.0
195	230	79	107	6911.0	975.0	1352.0	897.0	477.0	4245.0	4236.0	3943.0	6449.0	1652.0	4595.0	2640.0	3719.0	985.0	742.0	1898.0	6555.0	402.0	821.0	2261.0	1820.0	326.0	441.0	1087.0	356.0	6098.0	240.0	1176.0	253.0	641.0	1681.0	3160.0	2128.0	3535.0	1978.0	6870.0	2419.0	3905.0	1960.0	5568.0	1680.0	2323.0	1468.0	2271.0	3994.0	146.0	1027.0	673.0	2943.0	1276.0	3044.0	2306.0	2296.0	1856.0	6845.0	2726.0	870.0	6603.0	6334.0	2082.0	2831.0	629.0	927.0	3476.0	5360.0	1613.0	627.0
195	236	79	110	6909.0	915.0	1342.0	892.0	467.0	4433.0	4197.0	3944.0	6446.0	1654.0	4594.0	2641.0	3691.0	986.0	738.0	1895.0	6555.0	371.0	817.0	2260.0	1819.0	300.0	438.0	1085.0	353.0	6077.0	238.0	1173.0	251.0	640.0	1680.0	3124.0	2128.0	3534.0	1979.0	6865.0	2418.0	3884.0	1962.0	5565.0	1680.0	2316.0	1469.0	2215.0	3993.0	145.0	1028.0	669.0	2943.0	1273.0	3042.0	2304.0	2303.0	1857.0	6845.0	2672.0	836.0	6600.0	6329.0	2085.0	2830.0	628.0	925.0	3475.0	5359.0	1610.0	623.0
195	226	79	103	6922.0	836.0	1348.0	901.0	468.0	4237.0	4234.0	3941.0	6455.0	1650.0	4598.0	2640.0	3719.0	983.0	745.0	1903.0	6547.0	404.0	825.0	2262.0	1821.0	289.0	406.0	1088.0	358.0	6076.0	161.0	1182.0	255.0	553.0	1680.0	3158.0	2128.0	3536.0	1974.0	6871.0	2422.0	3904.0	1954.0	5572.0	1680.0	2329.0	1461.0	2213.0	3995.0	195.0	958.0	684.0	2944.0	1279.0	3048.0	2308.0	2292.0	1703.0	6846.0	2653.0	834.0	6612.0	6344.0	2081.0	2832.0	547.0	1085.0	3544.0	5366.0	1615.0	629.0
195	229	79	106	6915.0	975.0	1348.0	892.0	478.0	4238.0	4235.0	3942.0	6450.0	1649.0	4595.0	2640.0	3719.0	985.0	742.0	1899.0	6553.0	375.0	820.0	2262.0	1820.0	290.0	442.0	1088.0	354.0	6098.0	241.0	1177.0	252.0	642.0	1681.0	3159.0	2127.0	3536.0	1978.0	6870.0	2420.0	3904.0	1959.0	5568.0	1680.0	2322.0	1465.0	2213.0	3993.0	195.0	960.0	675.0	2944.0	1276.0	3044.0	2307.0	2296.0	1857.0	6846.0	2671.0	835.0	6603.0	6335.0	2083.0	2831.0	628.0	928.0	3543.0	5359.0	1616.0	628.0
195	241	79	112	6910.0	910.0	1343.0	896.0	465.0	4435.0	4195.0	3943.0	6445.0	1655.0	4589.0	2646.0	3693.0	990.0	734.0	1895.0	6553.0	376.0	812.0	2236.0	1816.0	296.0	432.0	1081.0	357.0	6097.0	233.0	1172.0	251.0	639.0	1681.0	3118.0	2130.0	3535.0	1978.0	6862.0	2415.0	3887.0	1966.0	5564.0	1679.0	2315.0	1477.0	2268.0	3993.0	149.0	1032.0	624.0	2944.0	1268.0	3021.0	2301.0	2305.0	1825.0	6792.0	2759.0	869.0	6600.0	6324.0	2087.0	2831.0	630.0	922.0	3469.0	5357.0	1613.0	621.0
195	249	79	116	6914.0	904.0	1349.0	870.0	430.0	4330.0	4192.0	3939.0	6442.0	1658.0	4583.0	2657.0	3747.0	964.0	730.0	1891.0	6543.0	375.0	808.0	2231.0	1814.0	302.0	429.0	1076.0	353.0	6136.0	204.0	1163.0	247.0	580.0	1680.0	3106.0	2135.0	3538.0	1974.0	6833.0	2384.0	3884.0	1969.0	5565.0	1663.0	2309.0	1476.0	2267.0	3980.0	191.0	1044.0	619.0	2934.0	1258.0	3015.0	2297.0	2304.0	1819.0	6781.0	2756.0	871.0	6597.0	6312.0	2085.0	2827.0	630.0	907.0	3459.0	5351.0	1710.0	615.0
196	236	80	110	6911.0	914.0	1348.0	892.0	467.0	4435.0	4198.0	3944.0	6449.0	1655.0	4594.0	2646.0	3750.0	987.0	741.0	1896.0	6556.0	375.0	816.0	2260.0	1822.0	328.0	440.0	1086.0	359.0	6098.0	240.0	1173.0	254.0	640.0	1680.0	3124.0	2131.0	3534.0	1980.0	6866.0	2418.0	3892.0	1964.0	5566.0	1681.0	2322.0	1470.0	2269.0	3992.0	146.0	1032.0	669.0	2945.0	1276.0	3044.0	2304.0	2305.0	1918.0	6847.0	2759.0	869.0	6601.0	6332.0	2086.0	2832.0	629.0	923.0	3474.0	5360.0	1609.0	623.0
196	241	80	112	6912.0	910.0	1348.0	893.0	464.0	4458.0	4196.0	3943.0	6446.0	1657.0	4590.0	2713.0	3749.0	1002.0	736.0	1896.0	6554.0	388.0	812.0	2240.0	1820.0	333.0	434.0	1082.0	360.0	6103.0	234.0	1171.0	253.0	639.0	1682.0	3118.0	2132.0	3535.0	1979.0	6863.0	2416.0	3891.0	1967.0	5565.0	1681.0	2318.0	1479.0	2274.0	3992.0	196.0	1039.0	622.0	2948.0	1270.0	3021.0	2302.0	2306.0	1824.0	6784.0	2760.0	871.0	6602.0	6325.0	2088.0	2834.0	631.0	921.0	3464.0	5358.0	1613.0	621.0
202	241	82	112	6921.0	906.0	1349.0	893.0	461.0	4446.0	4199.0	3944.0	6447.0	1659.0	4591.0	2713.0	3750.0	1008.0	737.0	1897.0	6556.0	387.0	812.0	2242.0	1821.0	361.0	439.0	1081.0	419.0	6136.0	235.0	1171.0	253.0	639.0	1685.0	3118.0	2140.0	3535.0	1981.0	6864.0	2416.0	3890.0	1968.0	5566.0	1681.0	2325.0	1479.0	2278.0	3991.0	196.0	1041.0	621.0	2943.0	1271.0	3020.0	2302.0	2310.0	1821.0	6783.0	2761.0	871.0	6630.0	6325.0	2088.0	2835.0	640.0	921.0	3452.0	5359.0	1608.0	619.0
202	249	82	116	6924.0	903.0	1353.0	893.0	428.0	4335.0	4196.0	3942.0	6446.0	1661.0	4584.0	2659.0	3751.0	1005.0	731.0	1897.0	6545.0	379.0	808.0	2236.0	1817.0	322.0	432.0	1075.0	365.0	6140.0	230.0	1164.0	247.0	581.0	1687.0	3107.0	2141.0	3539.0	1975.0	6846.0	2412.0	3887.0	1971.0	5566.0	1665.0	2314.0	1476.0	2351.0	3984.0	191.0	1047.0	618.0	2940.0	1259.0	3016.0	2298.0	2307.0	1816.0	6779.0	2756.0	872.0	6634.0	6316.0	2085.0	2832.0	636.0	908.0	3391.0	5351.0	1709.0	610.0
202	246	82	114	6921.0	905.0	1349.0	888.0	429.0	4339.0	4195.0	3943.0	6445.0	1660.0	4588.0	2661.0	3749.0	1005.0	732.0	1896.0	6552.0	378.0	810.0	2237.0	1815.0	298.0	432.0	1078.0	368.0	6136.0	230.0	1167.0	247.0	581.0	1682.0	3114.0	2140.0	3536.0	1977.0	6860.0	2413.0	3889.0	1968.0	5566.0	1679.0	2317.0	1476.0	2323.0	3985.0	192.0	1044.0	619.0	2942.0	1261.0	3016.0	2298.0	2308.0	1815.0	6779.0	2756.0	871.0	6603.0	6323.0	2090.0	2833.0	639.0	918.0	3451.0	5351.0	1622.0	614.0
203	246	83	114	6925.0	905.0	1354.0	889.0	452.0	4451.0	4197.0	3943.0	6446.0	1662.0	4590.0	2716.0	3751.0	1008.0	734.0	1897.0	6557.0	378.0	810.0	2239.0	1818.0	327.0	435.0	1079.0	421.0	6141.0	233.0	1167.0	252.0	583.0	1721.0	3115.0	2142.0	3537.0	1978.0	6862.0	2415.0	3891.0	1969.0	5566.0	1680.0	2318.0	1478.0	2357.0	3983.0	191.0	1045.0	618.0	2942.0	1271.0	3017.0	2299.0	2313.0	1819.0	6777.0	2756.0	872.0	6631.0	6324.0	2091.0	2883.0	642.0	918.0	3449.0	5351.0	1711.0	613.0
203	249	83	116	6928.0	903.0	1390.0	892.0	429.0	4337.0	4198.0	3943.0	6447.0	1664.0	4586.0	2662.0	3754.0	1007.0	733.0	1898.0	6547.0	379.0	808.0	2239.0	1820.0	322.0	435.0	1076.0	422.0	6143.0	232.0	1164.0	248.0	583.0	1721.0	3108.0	2142.0	3540.0	1976.0	6836.0	2415.0	3890.0	1972.0	5566.0	1666.0	2318.0	1477.0	2355.0	3981.0	190.0	1049.0	618.0	2941.0	1267.0	3016.0	2300.0	2309.0	1820.0	6777.0	2756.0	873.0	6632.0	6321.0	2086.0	2861.0	637.0	905.0	3449.0	5352.0	1710.0	609.0
203	250	83	117	6935.0	904.0	1391.0	901.0	428.0	4337.0	4205.0	3942.0	6450.0	1669.0	4586.0	2660.0	3757.0	1006.0	733.0	1900.0	6546.0	382.0	808.0	2241.0	1823.0	322.0	438.0	1073.0	423.0	6146.0	236.0	1165.0	249.0	585.0	1720.0	3108.0	2143.0	3542.0	1977.0	6834.0	2416.0	3893.0	1973.0	5565.0	1680.0	2322.0	1476.0	2353.0	3985.0	191.0	1049.0	620.0	2941.0	1261.0	3016.0	2301.0	2309.0	1824.0	6779.0	2757.0	874.0	6635.0	6320.0	2085.0	2884.0	638.0	896.0	3452.0	5358.0	1726.0	612.0
204	249	84	116	6933.0	903.0	1390.0	893.0	433.0	4339.0	4199.0	3943.0	6448.0	1664.0	4588.0	2715.0	3756.0	1009.0	735.0	1900.0	6548.0	377.0	809.0	2241.0	1822.0	321.0	436.0	1076.0	423.0	6146.0	232.0	1165.0	250.0	584.0	1720.0	3108.0	2143.0	3539.0	1977.0	6835.0	2417.0	3893.0	1974.0	5566.0	1681.0	2319.0	1478.0	2356.0	3981.0	187.0	1049.0	618.0	2940.0	1269.0	3016.0	2301.0	2312.0	1822.0	6775.0	2755.0	874.0	6632.0	6322.0	2085.0	2858.0	639.0	895.0	3448.0	5353.0	1709.0	608.0
204	250	84	117	6935.0	903.0	1390.0	900.0	429.0	4339.0	4208.0	3942.0	6451.0	1671.0	4588.0	2662.0	3760.0	1008.0	734.0	1901.0	6547.0	380.0	808.0	2245.0	1824.0	321.0	438.0	1073.0	424.0	6148.0	236.0	1165.0	250.0	587.0	1719.0	3108.0	2144.0	3542.0	1978.0	6834.0	2418.0	3895.0	1975.0	5565.0	1681.0	2323.0	1476.0	2354.0	3985.0	191.0	1050.0	619.0	2940.0	1268.0	3017.0	2303.0	2312.0	1825.0	6776.0	2757.0	875.0	6635.0	6322.0	2084.0	2858.0	639.0	894.0	3450.0	5360.0	1778.0	609.0
204	389	84	187	6882.0	791.0	1286.0	878.0	406.0	4326.0	4231.0	3866.0	6398.0	1641.0	4580.0	2641.0	3693.0	979.0	724.0	1761.0	6522.0	372.0	792.0	2203.0	1823.0	266.0	440.0	1065.0	353.0	6148.0	224.0	1146.0	198.0	581.0	1609.0	3102.0	2143.0	3473.0	1901.0	6766.0	2384.0	3814.0	1912.0	5613.0	1661.0	2316.0	1438.0	2285.0	3995.0	121.0	988.0	556.0	2893.0	1253.0	2977.0	2311.0	2199.0	1671.0	6734.0	2737.0	866.0	6664.0	6243.0	2010.0	2823.0	628.0	885.0	3426.0	5306.0	1677.0	559.0
205	250	85	117	6937.0	904.0	1390.0	899.0	434.0	4420.0	4258.0	3943.0	6455.0	1793.0	4590.0	2717.0	3761.0	1009.0	735.0	1903.0	6549.0	381.0	810.0	2243.0	1827.0	320.0	440.0	1076.0	425.0	6149.0	282.0	1166.0	254.0	641.0	1717.0	3110.0	2144.0	3545.0	1979.0	6863.0	2419.0	3922.0	1977.0	5566.0	1684.0	2328.0	1478.0	2357.0	3984.0	190.0	1051.0	620.0	2941.0	1269.0	3018.0	2306.0	2313.0	1827.0	6776.0	2763.0	876.0	6634.0	6322.0	2091.0	2859.0	640.0	893.0	3449.0	5362.0	1779.0	610.0
205	251	85	118	6939.0	904.0	1390.0	902.0	429.0	4340.0	4257.0	3941.0	6457.0	1792.0	4588.0	2665.0	3762.0	1008.0	735.0	1905.0	6547.0	382.0	808.0	2244.0	1833.0	320.0	442.0	1074.0	426.0	6151.0	277.0	1167.0	253.0	641.0	1712.0	3110.0	2146.0	3553.0	1981.0	6834.0	2420.0	3932.0	1979.0	5565.0	1683.0	2328.0	1476.0	2354.0	3985.0	192.0	1052.0	621.0	2941.0	1268.0	3018.0	2307.0	2311.0	1829.0	6777.0	2766.0	876.0	6637.0	6321.0	2086.0	2860.0	640.0	892.0	3450.0	5362.0	1778.0	611.0
205	230	85	107	6937.0	915.0	1397.0	896.0	498.0	4459.0	4285.0	3946.0	6454.0	1663.0	4606.0	2742.0	3761.0	1020.0	748.0	1904.0	6603.0	402.0	1011.0	2259.0	1838.0	463.0	582.0	1091.0	428.0	6155.0	371.0	1174.0	295.0	679.0	1722.0	3163.0	2160.0	3535.0	2119.0	6900.0	2424.0	3913.0	1970.0	5571.0	1685.0	2343.0	1498.0	2374.0	3991.0	194.0	1043.0	677.0	2944.0	1279.0	3086.0	2311.0	2319.0	1963.0	6850.0	2770.0	878.0	6630.0	6334.0	2089.0	2842.0	650.0	924.0	3469.0	5375.0	1783.0	623.0
205	249	85	116	6935.0	903.0	1390.0	893.0	435.0	4422.0	4208.0	3943.0	6450.0	1793.0	4590.0	2717.0	3760.0	1010.0	736.0	1901.0	6594.0	378.0	810.0	2240.0	1823.0	320.0	438.0	1077.0	424.0	6147.0	237.0	1165.0	254.0	586.0	1720.0	3109.0	2143.0	3542.0	1978.0	6864.0	2419.0	3894.0	1975.0	5566.0	1683.0	2321.0	1481.0	2358.0	3981.0	187.0	1050.0	618.0	2940.0	1270.0	3017.0	2304.0	2313.0	1823.0	6775.0	2757.0	875.0	6631.0	6322.0	2093.0	2858.0	641.0	894.0	3448.0	5362.0	1727.0	609.0
205	252	85	119	7015.0	903.0	1391.0	903.0	426.0	4338.0	4255.0	3940.0	6468.0	1791.0	4587.0	2662.0	3762.0	1007.0	734.0	1906.0	6545.0	384.0	806.0	2245.0	1836.0	320.0	443.0	1073.0	428.0	6152.0	272.0	1168.0	250.0	641.0	1707.0	3110.0	2146.0	3575.0	1981.0	6833.0	2420.0	3934.0	1979.0	5563.0	1683.0	2330.0	1475.0	2353.0	3988.0	229.0	1052.0	623.0	2941.0	1265.0	3017.0	2308.0	2310.0	1831.0	6776.0	2769.0	878.0	6644.0	6320.0	2084.0	2859.0	639.0	891.0	3465.0	5362.0	1775.0	615.0
205	389	85	187	6884.0	794.0	1288.0	883.0	406.0	4327.0	4232.0	3867.0	6405.0	1640.0	4582.0	2642.0	3694.0	981.0	725.0	1769.0	6524.0	374.0	793.0	2205.0	1827.0	269.0	447.0	1065.0	358.0	6146.0	225.0	1149.0	200.0	582.0	1612.0	3104.0	2144.0	3475.0	1902.0	6769.0	2405.0	3816.0	1915.0	5613.0	1663.0	2318.0	1469.0	2281.0	3995.0	122.0	991.0	561.0	2895.0	1255.0	2979.0	2313.0	2207.0	1675.0	6735.0	2737.0	868.0	6664.0	6243.0	2011.0	2825.0	627.0	883.0	3428.0	5308.0	1684.0	562.0
206	252	86	119	7015.0	903.0	1391.0	903.0	429.0	4339.0	4254.0	3941.0	6470.0	1791.0	4588.0	2665.0	3764.0	1009.0	735.0	1908.0	6546.0	386.0	807.0	2243.0	1839.0	320.0	445.0	1075.0	429.0	6153.0	274.0	1169.0	291.0	642.0	1705.0	3112.0	2152.0	3577.0	1982.0	6834.0	2422.0	3935.0	1980.0	5564.0	1686.0	2334.0	1475.0	2354.0	3989.0	233.0	1054.0	624.0	2942.0	1268.0	3019.0	2309.0	2311.0	1834.0	6777.0	2777.0	880.0	6646.0	6320.0	2089.0	2860.0	642.0	890.0	3465.0	5363.0	1771.0	623.0
206	254	86	121	7012.0	901.0	1389.0	1028.0	424.0	4335.0	4249.0	3938.0	6483.0	1671.0	4584.0	2661.0	3765.0	1005.0	732.0	1909.0	6544.0	386.0	801.0	2244.0	1934.0	318.0	446.0	1072.0	431.0	6159.0	260.0	1170.0	250.0	640.0	1698.0	3114.0	2154.0	3579.0	1981.0	6832.0	2422.0	3938.0	1981.0	5547.0	1685.0	2333.0	1473.0	2350.0	3990.0	228.0	1053.0	626.0	2941.0	1261.0	3018.0	2314.0	2279.0	1836.0	6776.0	2782.0	882.0	6649.0	6313.0	2083.0	2858.0	633.0	889.0	3466.0	5362.0	1770.0	628.0
206	384	86	183	6882.0	896.0	1291.0	890.0	410.0	4326.0	4232.0	3866.0	6465.0	1637.0	4577.0	2641.0	3698.0	983.0	723.0	1782.0	6525.0	374.0	792.0	2234.0	1831.0	267.0	451.0	1064.0	359.0	6152.0	230.0	1149.0	201.0	581.0	1630.0	3103.0	2145.0	3477.0	1904.0	6769.0	2386.0	3945.0	1914.0	5545.0	1662.0	2326.0	1437.0	2279.0	3992.0	124.0	1018.0	608.0	2921.0	1255.0	2983.0	2317.0	2240.0	1677.0	6735.0	2736.0	877.0	6665.0	6249.0	2017.0	2824.0	624.0	882.0	3427.0	5309.0	1698.0	566.0
206	385	86	184	6883.0	895.0	1293.0	890.0	409.0	4328.0	4232.0	3867.0	6465.0	1638.0	4579.0	2642.0	3699.0	983.0	724.0	1782.0	6525.0	375.0	796.0	2207.0	1830.0	269.0	451.0	1064.0	361.0	6147.0	229.0	1150.0	201.0	582.0	1624.0	3105.0	2145.0	3478.0	1903.0	6770.0	2400.0	3825.0	1917.0	5621.0	1664.0	2322.0	1465.0	2280.0	3992.0	124.0	1016.0	607.0	2913.0	1256.0	2983.0	2316.0	2240.0	1675.0	6736.0	2738.0	876.0	6665.0	6246.0	2016.0	2825.0	625.0	882.0	3427.0	5310.0	1690.0	565.0
206	369	86	170	6928.0	902.0	1368.0	903.0	416.0	4331.0	4225.0	3936.0	6463.0	1642.0	4581.0	2640.0	3715.0	999.0	727.0	1878.0	6534.0	379.0	795.0	2238.0	1836.0	314.0	441.0	1069.0	367.0	6156.0	233.0	1164.0	208.0	587.0	1666.0	3106.0	2143.0	3493.0	1973.0	6828.0	2421.0	3923.0	1962.0	5543.0	1677.0	2327.0	1470.0	2288.0	3990.0	141.0	1023.0	621.0	2924.0	1258.0	2982.0	2311.0	2253.0	1828.0	6766.0	2742.0	876.0	6655.0	6312.0	2079.0	2829.0	663.0	880.0	3447.0	5332.0	1709.0	609.0
206	389	86	187	6889.0	795.0	1288.0	888.0	406.0	4326.0	4233.0	3866.0	6465.0	1635.0	4583.0	2642.0	3694.0	983.0	725.0	1769.0	6524.0	375.0	795.0	2204.0	1829.0	269.0	452.0	1065.0	359.0	6145.0	225.0	1150.0	201.0	582.0	1611.0	3105.0	2146.0	3476.0	1902.0	6768.0	2408.0	3817.0	1918.0	5613.0	1663.0	2320.0	1469.0	2282.0	3995.0	122.0	1012.0	571.0	2894.0	1256.0	2980.0	2313.0	2212.0	1675.0	6735.0	2736.0	870.0	6664.0	6241.0	2013.0	2825.0	627.0	882.0	3429.0	5308.0	1685.0	562.0
207	251	87	118	7016.0	904.0	1390.0	903.0	434.0	4364.0	4255.0	3943.0	6469.0	1791.0	4604.0	2717.0	3766.0	1011.0	736.0	1910.0	6595.0	386.0	810.0	2242.0	1836.0	320.0	446.0	1079.0	430.0	6153.0	285.0	1171.0	291.0	646.0	1703.0	3113.0	2153.0	3570.0	1983.0	6864.0	2423.0	3932.0	1981.0	5566.0	1687.0	2387.0	1477.0	2357.0	3988.0	236.0	1059.0	623.0	2943.0	1269.0	3020.0	2309.0	2313.0	1832.0	6777.0	2785.0	879.0	6639.0	6323.0	2093.0	2862.0	644.0	890.0	3450.0	5363.0	1775.0	620.0
207	252	87	119	7014.0	904.0	1391.0	1031.0	432.0	4341.0	4253.0	3942.0	6480.0	1681.0	4602.0	2716.0	3766.0	1010.0	735.0	1910.0	6548.0	387.0	808.0	2244.0	1838.0	320.0	451.0	1077.0	430.0	6155.0	280.0	1172.0	291.0	644.0	1702.0	3113.0	2154.0	3578.0	1984.0	6837.0	2424.0	3934.0	1982.0	5564.0	1687.0	2338.0	1476.0	2354.0	3989.0	234.0	1058.0	625.0	2943.0	1268.0	3020.0	2311.0	2311.0	1837.0	6777.0	2785.0	882.0	6646.0	6321.0	2091.0	2861.0	644.0	889.0	3465.0	5363.0	1770.0	623.0
207	253	87	120	7013.0	903.0	1390.0	1030.0	428.0	4338.0	4251.0	3940.0	6483.0	1674.0	4588.0	2714.0	3766.0	1009.0	734.0	1911.0	6546.0	387.0	807.0	2247.0	1933.0	320.0	451.0	1075.0	431.0	6158.0	272.0	1172.0	291.0	642.0	1698.0	3114.0	2156.0	3579.0	1983.0	6835.0	2425.0	3936.0	1982.0	5561.0	1687.0	2335.0	1474.0	2353.0	3990.0	233.0	1057.0	626.0	2943.0	1264.0	3021.0	2314.0	2309.0	1837.0	6778.0	2785.0	883.0	6649.0	6320.0	2087.0	2861.0	642.0	889.0	3465.0	5363.0	1770.0	626.0
207	254	87	121	6981.0	901.0	1389.0	1029.0	426.0	4336.0	4248.0	3939.0	6550.0	1671.0	4585.0	2664.0	3766.0	1008.0	733.0	1911.0	6544.0	387.0	803.0	2248.0	1934.0	319.0	452.0	1074.0	432.0	6228.0	268.0	1172.0	290.0	641.0	1697.0	3117.0	2183.0	3579.0	1982.0	6833.0	2424.0	3937.0	1982.0	5547.0	1686.0	2335.0	1473.0	2350.0	3990.0	230.0	1055.0	628.0	2942.0	1262.0	3020.0	2316.0	2274.0	1837.0	6777.0	2785.0	884.0	6651.0	6319.0	2084.0	2859.0	633.0	888.0	3466.0	5362.0	1770.0	629.0
207	227	87	104	7031.0	1150.0	1421.0	1047.0	558.0	4486.0	4292.0	3954.0	6463.0	1805.0	4693.0	20000.0	3890.0	1042.0	761.0	1933.0	6604.0	488.0	1026.0	2269.0	1948.0	474.0	588.0	1100.0	438.0	6294.0	20000.0	1178.0	299.0	816.0	1896.0	3175.0	2170.0	3748.0	2136.0	6962.0	2534.0	3942.0	1982.0	5582.0	1690.0	2596.0	1513.0	2379.0	4017.0	251.0	1049.0	754.0	2957.0	1553.0	3146.0	2395.0	2337.0	1993.0	6863.0	2803.0	916.0	6635.0	20000.0	2126.0	2889.0	657.0	1107.0	3691.0	5423.0	1865.0	627.0
207	221	87	99	20000.0	20000.0	20000.0	1058.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3908.0	1053.0	793.0	20000.0	20000.0	578.0	20000.0	2528.0	1975.0	20000.0	20000.0	20000.0	20000.0	6302.0	20000.0	1189.0	423.0	20000.0	1934.0	20000.0	20000.0	20000.0	20000.0	20000.0	2540.0	20000.0	20000.0	5592.0	1732.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2344.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	866.0	20000.0	20000.0	20000.0	20000.0	20000.0
207	222	87	100	20000.0	1177.0	1543.0	1054.0	20000.0	4606.0	20000.0	20000.0	6468.0	20000.0	20000.0	20000.0	3906.0	1051.0	790.0	20000.0	20000.0	568.0	20000.0	2271.0	1974.0	490.0	20000.0	20000.0	588.0	6301.0	20000.0	1184.0	422.0	821.0	1929.0	20000.0	20000.0	20000.0	2198.0	20000.0	2538.0	3948.0	1996.0	5592.0	1728.0	20000.0	1529.0	20000.0	20000.0	20000.0	20000.0	20000.0	3022.0	20000.0	20000.0	2609.0	2341.0	20000.0	6898.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	863.0	20000.0	3724.0	20000.0	20000.0	20000.0
207	226	87	103	7031.0	1153.0	1421.0	1048.0	594.0	4486.0	4422.0	3955.0	6464.0	1808.0	4759.0	2750.0	3892.0	1045.0	762.0	1934.0	6648.0	488.0	1025.0	2271.0	1953.0	480.0	590.0	1101.0	578.0	6295.0	20000.0	1180.0	301.0	817.0	1925.0	3188.0	2171.0	3748.0	2170.0	6971.0	2535.0	3943.0	1986.0	5586.0	1690.0	2597.0	1518.0	2380.0	4019.0	256.0	1050.0	761.0	2956.0	1556.0	3149.0	2395.0	2337.0	1997.0	6865.0	2808.0	917.0	6637.0	20000.0	2127.0	2890.0	659.0	1109.0	3715.0	5424.0	20000.0	792.0
207	230	87	107	7029.0	976.0	1395.0	900.0	551.0	4477.0	4287.0	3948.0	6457.0	1798.0	4614.0	20000.0	3810.0	1039.0	751.0	1926.0	6602.0	483.0	1022.0	2262.0	1944.0	466.0	584.0	1097.0	434.0	6158.0	378.0	1176.0	296.0	682.0	1724.0	3171.0	2166.0	3538.0	2133.0	6946.0	2428.0	3940.0	1977.0	5576.0	1687.0	2404.0	1505.0	2376.0	3997.0	243.0	1045.0	682.0	2955.0	1283.0	3089.0	2369.0	2328.0	1986.0	6857.0	2799.0	885.0	6632.0	6337.0	2096.0	2886.0	654.0	927.0	3687.0	5422.0	1787.0	624.0
208	254	88	121	6978.0	901.0	1390.0	1031.0	426.0	4336.0	4248.0	3940.0	6550.0	1672.0	4586.0	2712.0	3767.0	1009.0	734.0	1911.0	6544.0	388.0	806.0	2276.0	1938.0	320.0	456.0	1076.0	436.0	6236.0	268.0	1174.0	289.0	641.0	1697.0	3118.0	2188.0	3582.0	1983.0	6835.0	2428.0	3939.0	1983.0	5546.0	1688.0	2338.0	1474.0	2351.0	3991.0	232.0	1057.0	630.0	2943.0	1263.0	3022.0	2317.0	2273.0	1840.0	6778.0	2787.0	884.0	6653.0	6320.0	2086.0	2857.0	634.0	887.0	3465.0	5363.0	1769.0	630.0
