alnA	alnB	A	B	YBR264C_51	YBR264C_41	YBR264C_67	YBR264C_56	YBR264C_53	YBR264C_48	YBR264C_21	YBR264C_29	YBR264C_35	YBR264C_49	YBR264C_26	YBR264C_33	YBR264C_27	YBR264C_66	YBR264C_05	YBR264C_25	YBR264C_22	YBR264C_69	YBR264C_11	YBR264C_52	YBR264C_20	YBR264C_23	YBR264C_18	YBR264C_09	YBR264C_42	YBR264C_40	YBR264C_13	YBR264C_31	YBR264C_19	YBR264C_50	YBR264C_38	YBR264C_28	YBR264C_16	YBR264C_01	YBR264C_59	YBR264C_61	YBR264C_06	YBR264C_60	YBR264C_44	YBR264C_64	YBR264C_34	YBR264C_30	YBR264C_68	YBR264C_43	YBR264C_12	YBR264C_70	YBR264C_54	YBR264C_37	YBR264C_15	YBR264C_47	YBR264C_10	YBR264C_62	YBR264C_17	YBR264C_07	YBR264C_39	YBR264C_65	YBR264C_63	YBR264C_24	YBR264C_14	YBR264C_02	YBR264C_58	YBR264C_08	YBR264C_03	YBR264C_46	YBR264C_04
210	219	89	96	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	255	90	119	2930.0	1873.0	2094.0	3115.0	6212.0	3425.0	7629.0	4280.0	7745.0	3795.0	1531.0	628.0	3742.0	9656.0	429.0	1250.0	1207.0	888.0	3261.0	2592.0	8908.0	3617.0	3295.0	2071.0	5213.0	1249.0	7681.0	1972.0	892.0	1518.0	1604.0	5004.0	1357.0	7946.0	1842.0	7889.0	552.0	1651.0	5897.0	1476.0	2998.0	4604.0	6430.0	6345.0	911.0	3528.0	3177.0	2621.0	1516.0	2428.0	575.0	749.0	2100.0	7533.0	2064.0	6612.0	4731.0	2216.0	1255.0	8772.0	550.0	4618.0	6373.0	2266.0	1577.0
211	256	90	120	2930.0	1866.0	2093.0	3114.0	6212.0	3425.0	7629.0	4277.0	7744.0	3795.0	1530.0	628.0	3740.0	9656.0	426.0	1250.0	1208.0	886.0	3254.0	2591.0	8875.0	3615.0	3294.0	2072.0	5212.0	1248.0	7681.0	1971.0	888.0	1517.0	1600.0	5003.0	1356.0	7945.0	1842.0	7885.0	551.0	1650.0	5897.0	1475.0	2993.0	4581.0	6431.0	6344.0	911.0	3529.0	3175.0	2620.0	1515.0	2425.0	574.0	744.0	2099.0	7532.0	2045.0	6613.0	4731.0	2215.0	1253.0	8770.0	547.0	4618.0	6371.0	2265.0	1578.0
211	257	90	121	2932.0	1863.0	2090.0	3113.0	6211.0	3424.0	7629.0	4243.0	7742.0	3797.0	1529.0	627.0	3639.0	9655.0	426.0	1250.0	1207.0	885.0	3253.0	2590.0	8874.0	3613.0	3293.0	2073.0	5210.0	1247.0	7680.0	1971.0	887.0	1517.0	1591.0	5002.0	1356.0	7943.0	1840.0	7886.0	549.0	1649.0	5908.0	1475.0	2991.0	4577.0	6431.0	6343.0	910.0	3530.0	3174.0	2620.0	1514.0	2419.0	573.0	742.0	2098.0	7531.0	2040.0	6613.0	4730.0	2215.0	1253.0	8770.0	546.0	4617.0	6370.0	2265.0	1568.0
211	290	90	131	2935.0	1856.0	2082.0	3103.0	6206.0	3386.0	7654.0	4236.0	7739.0	3800.0	1464.0	628.0	3619.0	9647.0	426.0	1251.0	1207.0	877.0	3247.0	2589.0	8863.0	3606.0	3226.0	2069.0	5194.0	1225.0	7674.0	1957.0	888.0	1518.0	1582.0	5000.0	1276.0	7926.0	1835.0	7869.0	531.0	1616.0	5921.0	1471.0	2972.0	4566.0	6435.0	6335.0	904.0	3540.0	3176.0	2561.0	1509.0	2383.0	559.0	695.0	2096.0	7531.0	2030.0	6615.0	4727.0	2214.0	1241.0	8773.0	541.0	4621.0	6361.0	2277.0	1554.0
211	283	90	129	2937.0	1858.0	2081.0	3106.0	6208.0	3388.0	7636.0	4236.0	7737.0	3802.0	1526.0	624.0	3626.0	9646.0	426.0	1251.0	1208.0	877.0	3245.0	2588.0	8866.0	3605.0	3225.0	2072.0	5193.0	1227.0	7674.0	1963.0	886.0	1517.0	1581.0	5000.0	1274.0	7925.0	1835.0	7881.0	533.0	1619.0	5917.0	1471.0	2975.0	4568.0	6434.0	6334.0	905.0	3540.0	3174.0	2465.0	1506.0	2382.0	558.0	703.0	2094.0	7530.0	2028.0	6615.0	4726.0	2212.0	1238.0	8769.0	540.0	4617.0	6361.0	2273.0	1554.0
211	258	90	122	2933.0	1861.0	2086.0	3112.0	6210.0	3424.0	7628.0	4240.0	7738.0	3799.0	1528.0	624.0	3633.0	9652.0	425.0	1250.0	1207.0	882.0	3252.0	2588.0	8873.0	3611.0	3292.0	2073.0	5208.0	1244.0	7679.0	1968.0	886.0	1516.0	1588.0	5001.0	1282.0	7941.0	1840.0	7885.0	547.0	1647.0	5919.0	1474.0	2987.0	4575.0	6431.0	6341.0	909.0	3531.0	3173.0	2619.0	1513.0	2414.0	571.0	735.0	2097.0	7530.0	2038.0	6613.0	4729.0	2214.0	1242.0	8769.0	545.0	4617.0	6368.0	2265.0	1565.0
211	370	90	146	2925.0	1845.0	2086.0	3107.0	6174.0	3355.0	7640.0	4212.0	7756.0	3775.0	1511.0	626.0	3627.0	9623.0	424.0	1242.0	1198.0	888.0	3144.0	2589.0	8830.0	3633.0	3227.0	1969.0	5204.0	1215.0	7681.0	1962.0	885.0	1488.0	1591.0	4999.0	1340.0	7942.0	1784.0	7837.0	505.0	1621.0	5892.0	1455.0	2955.0	4559.0	6428.0	6331.0	908.0	3523.0	3173.0	2465.0	1507.0	2420.0	567.0	694.0	2097.0	7533.0	2035.0	6616.0	4728.0	2212.0	1362.0	8772.0	554.0	4612.0	6372.0	2276.0	1548.0
212	257	91	121	2932.0	1861.0	2089.0	3113.0	6211.0	3424.0	7628.0	4240.0	7740.0	3798.0	1528.0	626.0	3742.0	9653.0	425.0	1250.0	1207.0	884.0	3253.0	2591.0	8874.0	3612.0	3293.0	2074.0	5209.0	1247.0	7679.0	1970.0	886.0	1517.0	1590.0	5002.0	1355.0	7944.0	1835.0	7884.0	548.0	1648.0	5899.0	1474.0	2989.0	4576.0	6430.0	6342.0	911.0	3530.0	3174.0	2619.0	1514.0	2418.0	573.0	741.0	2098.0	7531.0	2039.0	6613.0	4729.0	2216.0	1245.0	8770.0	546.0	4616.0	6368.0	2266.0	1566.0
213	290	92	131	2936.0	1855.0	2082.0	3101.0	6206.0	3386.0	7636.0	4233.0	7739.0	3800.0	1463.0	629.0	3617.0	9645.0	425.0	1252.0	1208.0	877.0	3246.0	2592.0	8863.0	3606.0	3225.0	2073.0	5193.0	1225.0	7673.0	1958.0	888.0	1519.0	1582.0	5001.0	1275.0	7926.0	1833.0	7863.0	532.0	1617.0	5920.0	1470.0	2973.0	4566.0	6432.0	6334.0	906.0	3538.0	3174.0	2467.0	1508.0	2383.0	557.0	696.0	2096.0	7531.0	2029.0	6615.0	4726.0	2215.0	1241.0	8770.0	540.0	4620.0	6359.0	2279.0	1553.0
213	257	92	121	2933.0	1861.0	2086.0	3112.0	6209.0	3422.0	7627.0	4238.0	7742.0	3798.0	1528.0	627.0	3635.0	9650.0	424.0	1250.0	1207.0	883.0	3252.0	2592.0	8874.0	3612.0	3294.0	2077.0	5206.0	1248.0	7679.0	1970.0	886.0	1516.0	1588.0	5001.0	1282.0	7942.0	1833.0	7883.0	550.0	1648.0	5898.0	1473.0	2988.0	4576.0	6430.0	6341.0	912.0	3530.0	3172.0	2468.0	1513.0	2415.0	571.0	738.0	2098.0	7530.0	2039.0	6613.0	4728.0	2216.0	1243.0	8768.0	546.0	4616.0	6367.0	2266.0	1566.0
213	219	92	96	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	290	93	131	2936.0	1856.0	2082.0	3105.0	6207.0	3385.0	7636.0	4233.0	7740.0	3801.0	1463.0	630.0	3612.0	9645.0	426.0	1252.0	1208.0	875.0	3246.0	2591.0	8863.0	3607.0	3225.0	2075.0	5192.0	1225.0	7673.0	1958.0	889.0	1491.0	1581.0	5002.0	1275.0	7923.0	1833.0	7855.0	532.0	1616.0	5921.0	1470.0	2973.0	4565.0	6432.0	6334.0	905.0	3539.0	3173.0	2468.0	1507.0	2383.0	555.0	696.0	2096.0	7530.0	2029.0	6616.0	4726.0	2217.0	1242.0	8770.0	543.0	4621.0	6359.0	2319.0	1552.0
214	220	93	97	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
217	221	94	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
217	222	94	99	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
219	290	96	131	2936.0	1856.0	2082.0	3108.0	6208.0	3381.0	7652.0	4233.0	7741.0	3803.0	1463.0	629.0	3609.0	9645.0	429.0	1252.0	1207.0	873.0	3247.0	2588.0	8863.0	3610.0	3222.0	2075.0	5141.0	1224.0	7672.0	1946.0	903.0	1468.0	1579.0	5002.0	1209.0	7926.0	1797.0	7853.0	532.0	1613.0	5921.0	1470.0	2973.0	4563.0	6434.0	6334.0	904.0	3541.0	3173.0	2554.0	1506.0	2382.0	554.0	693.0	2094.0	7528.0	2029.0	6616.0	4726.0	2218.0	1243.0	8769.0	547.0	4624.0	6359.0	2319.0	1552.0
219	223	96	100	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
219	253	96	117	2953.0	1882.0	2100.0	3116.0	6211.0	3430.0	7633.0	4286.0	7750.0	3803.0	1542.0	641.0	3751.0	9763.0	440.0	1251.0	1208.0	888.0	3273.0	2602.0	8948.0	3622.0	3334.0	2095.0	5208.0	1253.0	7680.0	1981.0	1000.0	1522.0	1606.0	5007.0	1387.0	7946.0	1858.0	7891.0	655.0	1657.0	5930.0	1483.0	3030.0	4605.0	6431.0	6349.0	917.0	3529.0	3177.0	2626.0	1525.0	2437.0	579.0	753.0	2104.0	7532.0	2070.0	6618.0	4734.0	2222.0	1264.0	8796.0	561.0	4620.0	6378.0	2268.0	1588.0
219	295	96	136	2932.0	1831.0	2084.0	3096.0	6205.0	3375.0	7567.0	4209.0	7748.0	3797.0	1453.0	632.0	3529.0	9646.0	406.0	1250.0	1203.0	850.0	3218.0	2584.0	8861.0	3616.0	3225.0	2034.0	5145.0	1217.0	7671.0	1949.0	889.0	1472.0	1580.0	5003.0	1205.0	7940.0	1779.0	7839.0	494.0	1609.0	5921.0	1465.0	2964.0	4562.0	6429.0	6333.0	903.0	3532.0	3180.0	2552.0	1512.0	2417.0	559.0	677.0	2097.0	7531.0	2045.0	6616.0	4728.0	2217.0	1264.0	8776.0	548.0	4621.0	6360.0	2289.0	1555.0
219	302	96	139	2930.0	1827.0	2084.0	3089.0	6174.0	3369.0	7568.0	4209.0	7813.0	3796.0	1448.0	632.0	3526.0	9646.0	401.0	1245.0	1199.0	845.0	3216.0	2544.0	8858.0	3708.0	3225.0	2039.0	5146.0	1212.0	7672.0	1949.0	847.0	1474.0	1577.0	5001.0	1205.0	7942.0	1778.0	7831.0	493.0	1609.0	5921.0	1462.0	2961.0	4561.0	6426.0	6333.0	899.0	3527.0	3182.0	2551.0	1515.0	2394.0	560.0	677.0	2101.0	7532.0	2049.0	6616.0	4727.0	2217.0	1267.0	8775.0	549.0	4620.0	6334.0	2288.0	1627.0
219	294	96	135	2932.0	1840.0	2083.0	3097.0	6203.0	3377.0	7568.0	4208.0	7747.0	3797.0	1454.0	630.0	3528.0	9646.0	405.0	1250.0	1203.0	846.0	3217.0	2587.0	8861.0	3616.0	3223.0	2033.0	5145.0	1216.0	7670.0	1947.0	888.0	1470.0	1577.0	5000.0	1202.0	7940.0	1781.0	7838.0	494.0	1607.0	5921.0	1465.0	2961.0	4562.0	6429.0	6334.0	905.0	3531.0	3176.0	2552.0	1514.0	2398.0	559.0	666.0	2097.0	7530.0	2042.0	6616.0	4727.0	2217.0	1263.0	8774.0	547.0	4621.0	6357.0	2289.0	1551.0
220	225	97	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
221	226	98	102	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	227	99	103	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	253	99	117	2970.0	1888.0	2105.0	3124.0	6215.0	3486.0	7678.0	4484.0	7755.0	3824.0	1549.0	687.0	3787.0	9774.0	448.0	1257.0	1215.0	905.0	3276.0	2647.0	9064.0	3630.0	3380.0	2099.0	5213.0	1258.0	7683.0	1987.0	1007.0	1524.0	1697.0	5013.0	1416.0	7947.0	1863.0	7891.0	662.0	1748.0	5932.0	1491.0	3127.0	4609.0	6486.0	6352.0	919.0	3532.0	3177.0	2647.0	1532.0	2447.0	580.0	760.0	2107.0	7532.0	2104.0	6623.0	4737.0	2231.0	1279.0	8986.0	563.0	4626.0	6381.0	2348.0	1744.0
223	302	100	139	2933.0	1825.0	2085.0	3106.0	6209.0	3356.0	7642.0	4208.0	7804.0	3769.0	1449.0	635.0	3524.0	9718.0	444.0	1251.0	1198.0	851.0	3215.0	2543.0	8835.0	3713.0	3226.0	2029.0	5147.0	1194.0	7675.0	1939.0	849.0	1477.0	1584.0	5005.0	1203.0	7944.0	1776.0	7837.0	491.0	1613.0	5918.0	1464.0	2956.0	4559.0	6453.0	6335.0	904.0	3522.0	3189.0	2553.0	1611.0	2394.0	537.0	683.0	2102.0	7531.0	2052.0	6615.0	4731.0	2222.0	1266.0	8774.0	553.0	4622.0	6363.0	2284.0	1623.0
223	294	100	135	2933.0	1826.0	2083.0	3106.0	6208.0	3358.0	7593.0	4203.0	7813.0	3798.0	1454.0	631.0	3525.0	9649.0	439.0	1251.0	1201.0	843.0	3153.0	2545.0	8835.0	3683.0	3221.0	2028.0	5142.0	1210.0	7671.0	1941.0	855.0	1470.0	1580.0	5000.0	1202.0	7941.0	1775.0	7853.0	490.0	1608.0	5918.0	1466.0	2954.0	4557.0	6457.0	6334.0	905.0	3540.0	3176.0	2552.0	1620.0	2395.0	534.0	661.0	2097.0	7528.0	2047.0	6616.0	4728.0	2222.0	1263.0	8773.0	553.0	4623.0	6355.0	2286.0	1662.0
223	297	100	138	2933.0	1825.0	2084.0	3106.0	6209.0	3356.0	7642.0	4207.0	7806.0	3798.0	1452.0	639.0	3525.0	9717.0	443.0	1251.0	1199.0	856.0	3216.0	2544.0	8833.0	3713.0	3226.0	2029.0	5190.0	1202.0	7675.0	1958.0	852.0	1476.0	1584.0	5004.0	1203.0	7943.0	1778.0	7839.0	490.0	1611.0	5918.0	1465.0	2955.0	4559.0	6453.0	6335.0	905.0	3533.0	3185.0	2554.0	1611.0	2395.0	537.0	687.0	2101.0	7531.0	2051.0	6615.0	4731.0	2222.0	1266.0	8775.0	553.0	4622.0	6362.0	2284.0	1623.0
223	228	100	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
225	229	101	105	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	230	102	106	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	251	103	115	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	302	103	139	2934.0	1826.0	2083.0	3104.0	6213.0	3354.0	7592.0	4207.0	7796.0	3780.0	1452.0	642.0	3521.0	9713.0	445.0	1252.0	1197.0	864.0	3144.0	2540.0	8829.0	3717.0	3224.0	2028.0	5147.0	1189.0	7677.0	1941.0	847.0	1478.0	1589.0	5005.0	1203.0	7945.0	1774.0	7835.0	488.0	1613.0	5917.0	1465.0	2950.0	4557.0	6449.0	6336.0	905.0	3522.0	3200.0	2551.0	1608.0	2393.0	535.0	686.0	2107.0	7531.0	2054.0	6615.0	4731.0	2226.0	1266.0	8773.0	555.0	4623.0	6362.0	2284.0	1576.0
227	231	103	107	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	366	103	142	2936.0	1844.0	2085.0	3090.0	6217.0	3354.0	7628.0	4209.0	7774.0	3709.0	1455.0	644.0	3522.0	9703.0	447.0	1250.0	1194.0	866.0	3131.0	2540.0	8832.0	3715.0	3227.0	2029.0	5192.0	1189.0	7634.0	1968.0	847.0	1481.0	1599.0	5020.0	1261.0	7948.0	1780.0	7832.0	488.0	1622.0	5918.0	1463.0	2948.0	4558.0	6447.0	6335.0	914.0	3520.0	3201.0	2553.0	1608.0	2393.0	536.0	691.0	2110.0	7534.0	2057.0	6614.0	4737.0	2229.0	1271.0	8773.0	539.0	4621.0	6361.0	2279.0	1570.0
227	253	103	117	3193.0	1991.0	2118.0	20000.0	20000.0	3537.0	7684.0	20000.0	20000.0	3839.0	20000.0	777.0	20000.0	20000.0	20000.0	1273.0	20000.0	1160.0	20000.0	20000.0	20000.0	20000.0	20000.0	2109.0	20000.0	20000.0	7729.0	2122.0	1018.0	1635.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	5961.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3544.0	3189.0	2689.0	1759.0	2621.0	20000.0	20000.0	20000.0	7533.0	20000.0	6634.0	4747.0	2271.0	20000.0	9038.0	571.0	20000.0	20000.0	2360.0	20000.0
228	234	104	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
229	236	105	109	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	251	106	115	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	249	106	113	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
