alnA	alnB	A	B	YLR293C_13	YLR293C_32	YLR293C_09	YLR293C_29	YLR293C_27	YLR293C_39	YLR293C_69	YLR293C_56	YLR293C_65	YLR293C_52	YLR293C_44	YLR293C_03	YLR293C_24	YLR293C_68	YLR293C_22	YLR293C_02	YLR293C_63	YLR293C_05	YLR293C_06	YLR293C_67	YLR293C_17	YLR293C_40	YLR293C_55	YLR293C_23	YLR293C_11	YLR293C_14	YLR293C_36	YLR293C_10	YLR293C_31	YLR293C_42	YLR293C_15	YLR293C_66	YLR293C_30	YLR293C_34	YLR293C_50	YLR293C_28	YLR293C_38	YLR293C_45	YLR293C_04	YLR293C_59	YLR293C_26	YLR293C_57	YLR293C_61	YLR293C_53	YLR293C_33	YLR293C_18	YLR293C_62	YLR293C_01	YLR293C_20	YLR293C_60	YLR293C_48	YLR293C_47	YLR293C_37	YLR293C_43	YLR293C_46	YLR293C_41
208	254	89	120	6683.0	1067.0	7990.0	581.0	3784.0	1099.0	2357.0	845.0	7718.0	2701.0	2468.0	340.0	2801.0	8901.0	1578.0	1505.0	3245.0	4515.0	8030.0	2060.0	1675.0	2939.0	8461.0	2056.0	1293.0	1540.0	4008.0	494.0	9583.0	1611.0	9173.0	2443.0	1461.0	2791.0	545.0	1583.0	4188.0	4258.0	8147.0	8963.0	3102.0	1816.0	969.0	9953.0	3289.0	1394.0	1717.0	5060.0	2454.0	8995.0	7508.0	9932.0	778.0	7677.0	5295.0	1517.0
208	255	89	121	6683.0	1070.0	7989.0	582.0	3783.0	1091.0	2358.0	842.0	7720.0	2701.0	2468.0	339.0	2800.0	8900.0	1578.0	1505.0	3244.0	4514.0	8029.0	2060.0	1676.0	2940.0	8461.0	2057.0	1293.0	1539.0	4007.0	493.0	9582.0	1619.0	9174.0	2442.0	1460.0	2791.0	547.0	1582.0	4188.0	4256.0	8146.0	8958.0	3101.0	1794.0	969.0	9947.0	3286.0	1233.0	1717.0	5057.0	2452.0	8994.0	7507.0	9933.0	778.0	7574.0	5296.0	1516.0
208	256	89	122	6684.0	1071.0	7987.0	583.0	3781.0	1087.0	2332.0	841.0	7746.0	2700.0	2468.0	338.0	2798.0	8894.0	1578.0	1505.0	3243.0	4513.0	8026.0	2059.0	1677.0	2939.0	8462.0	2058.0	1291.0	1537.0	4005.0	492.0	9581.0	1620.0	9174.0	2441.0	1459.0	2790.0	549.0	1581.0	4187.0	4255.0	8143.0	8956.0	3100.0	1789.0	969.0	9947.0	3286.0	1230.0	1715.0	5054.0	2449.0	8993.0	7507.0	9933.0	777.0	7541.0	5294.0	1515.0
208	222	89	101	20000.0	20000.0	20000.0	616.0	20000.0	1288.0	20000.0	20000.0	20000.0	2769.0	20000.0	20000.0	20000.0	8949.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4027.0	609.0	9593.0	20000.0	9428.0	2581.0	20000.0	2933.0	20000.0	1647.0	20000.0	4422.0	20000.0	9093.0	3320.0	20000.0	20000.0	20000.0	3484.0	20000.0	20000.0	20000.0	20000.0	9157.0	7673.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	253	90	119	6681.0	1064.0	7989.0	582.0	3786.0	1103.0	2354.0	849.0	7720.0	2713.0	2470.0	340.0	2801.0	8901.0	1579.0	1506.0	3245.0	4516.0	8030.0	2061.0	1675.0	2941.0	8462.0	2058.0	1292.0	1543.0	4011.0	493.0	9584.0	1612.0	9175.0	2445.0	1462.0	2791.0	546.0	1586.0	4189.0	4264.0	8152.0	8962.0	3106.0	1925.0	971.0	9947.0	3292.0	1394.0	1716.0	5060.0	2456.0	8996.0	7507.0	9935.0	778.0	7678.0	5296.0	1518.0
209	254	90	120	6682.0	1063.0	7989.0	583.0	3784.0	1090.0	2357.0	846.0	7722.0	2712.0	2468.0	339.0	2801.0	8901.0	1637.0	1506.0	3245.0	4515.0	8029.0	2060.0	1677.0	2941.0	8463.0	2057.0	1292.0	1542.0	4009.0	492.0	9584.0	1621.0	9174.0	2444.0	1461.0	2790.0	549.0	1585.0	4188.0	4260.0	8148.0	8960.0	3104.0	1794.0	970.0	9947.0	3290.0	1234.0	1714.0	5056.0	2455.0	8996.0	7508.0	9935.0	778.0	7572.0	5297.0	1517.0
209	255	90	121	6683.0	1069.0	7988.0	583.0	3781.0	1087.0	2332.0	842.0	7751.0	2706.0	2468.0	339.0	2800.0	8897.0	1636.0	1506.0	3244.0	4515.0	8028.0	2060.0	1678.0	2942.0	8463.0	2058.0	1293.0	1540.0	4008.0	491.0	9583.0	1621.0	9175.0	2444.0	1460.0	2790.0	551.0	1582.0	4188.0	4258.0	8147.0	8958.0	3103.0	1788.0	970.0	9947.0	3287.0	1231.0	1713.0	5053.0	2453.0	8996.0	7508.0	9936.0	778.0	7569.0	5297.0	1516.0
209	213	90	94	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	219	90	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	222	90	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	256	90	122	6683.0	1070.0	7987.0	584.0	3775.0	1084.0	2325.0	840.0	7751.0	2704.0	2467.0	338.0	2799.0	8892.0	1636.0	1507.0	3243.0	4514.0	8026.0	2059.0	1679.0	2941.0	8464.0	2065.0	1291.0	1540.0	4006.0	490.0	9583.0	1622.0	9174.0	2443.0	1459.0	2789.0	552.0	1580.0	4187.0	4257.0	8145.0	8956.0	3101.0	1782.0	969.0	9947.0	3286.0	1229.0	1713.0	5025.0	2441.0	8995.0	7507.0	9937.0	777.0	7539.0	5297.0	1515.0
209	290	90	131	6436.0	1040.0	7950.0	581.0	3766.0	1074.0	2290.0	839.0	7742.0	2703.0	2467.0	329.0	2792.0	8889.0	1570.0	1505.0	3235.0	4504.0	8027.0	2053.0	1716.0	2933.0	8493.0	2067.0	1284.0	1504.0	3999.0	480.0	9581.0	1497.0	9167.0	2450.0	1452.0	2777.0	557.0	1572.0	4181.0	4252.0	8122.0	8948.0	3100.0	1762.0	962.0	9935.0	3276.0	1222.0	1696.0	5011.0	2406.0	8989.0	7510.0	9941.0	768.0	7505.0	5292.0	1508.0
209	295	90	136	6426.0	1034.0	7946.0	577.0	3613.0	1070.0	2282.0	807.0	7717.0	2698.0	2477.0	327.0	2766.0	8890.0	1570.0	1477.0	3229.0	4489.0	8030.0	2055.0	1711.0	2930.0	8492.0	2063.0	1282.0	1498.0	3999.0	475.0	9653.0	1496.0	9166.0	2470.0	1448.0	2781.0	555.0	1572.0	4179.0	4253.0	8121.0	8952.0	3101.0	1758.0	962.0	9929.0	3256.0	1220.0	1690.0	5010.0	2333.0	8985.0	7517.0	9962.0	770.0	7495.0	5256.0	1473.0
209	368	90	146	6427.0	1025.0	7951.0	579.0	3599.0	1065.0	2279.0	805.0	7715.0	2690.0	2469.0	323.0	2740.0	8887.0	1572.0	1492.0	3218.0	4477.0	8066.0	2048.0	1686.0	2929.0	8483.0	2036.0	1268.0	1492.0	4001.0	464.0	9586.0	1498.0	9168.0	2434.0	1441.0	2786.0	535.0	1567.0	4182.0	4254.0	8113.0	8968.0	3100.0	1744.0	969.0	9886.0	3243.0	1220.0	1694.0	4987.0	2327.0	8980.0	7474.0	9908.0	768.0	7474.0	5240.0	1514.0
209	369	90	147	6427.0	1023.0	7954.0	610.0	3599.0	1063.0	2282.0	806.0	7718.0	2692.0	2465.0	323.0	2739.0	8886.0	1573.0	1495.0	3218.0	4476.0	8069.0	2047.0	1696.0	2929.0	8482.0	2034.0	1268.0	1493.0	3997.0	463.0	9584.0	1502.0	9204.0	2435.0	1444.0	2785.0	536.0	1566.0	4182.0	4254.0	8113.0	8969.0	3099.0	1729.0	970.0	9937.0	3243.0	1220.0	1694.0	4986.0	2322.0	8982.0	7473.0	9906.0	768.0	7474.0	5239.0	1514.0
209	283	90	129	6687.0	1043.0	7951.0	582.0	3615.0	1074.0	2291.0	837.0	7741.0	2702.0	2461.0	330.0	2794.0	8887.0	1574.0	1504.0	3240.0	4504.0	8024.0	2052.0	1716.0	2935.0	8493.0	2068.0	1286.0	1528.0	4000.0	482.0	9578.0	1494.0	9166.0	2449.0	1454.0	2778.0	557.0	1573.0	4182.0	4252.0	8121.0	8947.0	3096.0	1763.0	964.0	9939.0	3279.0	1222.0	1705.0	5012.0	2412.0	8989.0	7507.0	9938.0	769.0	7527.0	5296.0	1473.0
209	291	90	132	6431.0	1040.0	7949.0	581.0	3767.0	1074.0	2290.0	819.0	7745.0	2703.0	2469.0	328.0	2774.0	8889.0	1570.0	1504.0	3235.0	4505.0	8029.0	2053.0	1715.0	2933.0	8493.0	2066.0	1283.0	1503.0	4000.0	479.0	9583.0	1496.0	9166.0	2448.0	1452.0	2779.0	557.0	1573.0	4181.0	4253.0	8122.0	8949.0	3102.0	1759.0	962.0	9932.0	3275.0	1222.0	1695.0	5011.0	2406.0	8989.0	7513.0	9943.0	769.0	7505.0	5289.0	1509.0
209	292	90	133	6429.0	1038.0	7948.0	580.0	3767.0	1073.0	2289.0	812.0	7746.0	2702.0	2472.0	328.0	2770.0	8889.0	1570.0	1479.0	3233.0	4507.0	8028.0	2053.0	1714.0	2932.0	8494.0	2065.0	1283.0	1501.0	3999.0	478.0	9583.0	1496.0	9166.0	2471.0	1451.0	2777.0	556.0	1572.0	4180.0	4252.0	8122.0	8951.0	3101.0	1759.0	961.0	9931.0	3273.0	1220.0	1691.0	5011.0	2340.0	8988.0	7515.0	9946.0	769.0	7502.0	5268.0	1508.0
209	370	90	148	6427.0	1020.0	7956.0	610.0	3600.0	1059.0	2286.0	806.0	7719.0	2693.0	2463.0	321.0	2739.0	8883.0	1574.0	1497.0	3218.0	4475.0	8071.0	2047.0	1697.0	2927.0	8480.0	2033.0	1265.0	1493.0	3970.0	460.0	9583.0	1504.0	9204.0	2435.0	1443.0	2783.0	536.0	1565.0	4182.0	4252.0	8113.0	8969.0	3099.0	1727.0	970.0	9887.0	3244.0	1220.0	1694.0	4984.0	2319.0	8983.0	7472.0	9901.0	765.0	7472.0	5237.0	1513.0
210	290	91	131	6623.0	1041.0	7951.0	583.0	3616.0	1075.0	2289.0	838.0	7742.0	2705.0	2463.0	331.0	2792.0	8888.0	1574.0	1507.0	3236.0	4508.0	8027.0	2051.0	1716.0	2935.0	8495.0	2067.0	1285.0	1506.0	4000.0	479.0	9583.0	1499.0	9166.0	2450.0	1453.0	2778.0	559.0	1572.0	4182.0	4254.0	8122.0	8948.0	3102.0	1761.0	963.0	9935.0	3278.0	1222.0	1699.0	5010.0	2408.0	8990.0	7514.0	9942.0	768.0	7524.0	5293.0	1509.0
210	256	91	122	6682.0	1069.0	7986.0	585.0	3771.0	1083.0	2298.0	840.0	7751.0	2711.0	2465.0	338.0	2798.0	8891.0	1632.0	1508.0	3243.0	4514.0	8026.0	2058.0	1681.0	2943.0	8466.0	2068.0	1292.0	1540.0	4007.0	488.0	9584.0	1514.0	9175.0	2443.0	1460.0	2788.0	555.0	1580.0	4187.0	4258.0	8145.0	8956.0	3102.0	1774.0	970.0	9946.0	3287.0	1229.0	1710.0	5019.0	2439.0	8996.0	7508.0	9938.0	776.0	7537.0	5297.0	1515.0
210	257	91	123	6682.0	1070.0	7985.0	584.0	3769.0	1082.0	2298.0	839.0	7748.0	2709.0	2463.0	337.0	2798.0	8890.0	1630.0	1508.0	3243.0	4514.0	8025.0	2057.0	1683.0	2942.0	8466.0	2069.0	1292.0	1538.0	4006.0	488.0	9583.0	1508.0	9173.0	2443.0	1459.0	2787.0	557.0	1579.0	4187.0	4257.0	8123.0	8954.0	3102.0	1772.0	969.0	9946.0	3286.0	1228.0	1710.0	5017.0	2432.0	8996.0	7507.0	9939.0	776.0	7536.0	5298.0	1514.0
210	219	91	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	255	92	121	6682.0	1059.0	7986.0	585.0	3770.0	1082.0	2297.0	841.0	7752.0	2714.0	2462.0	338.0	2799.0	8891.0	1631.0	1509.0	3244.0	4515.0	8026.0	2059.0	1683.0	2945.0	8473.0	2067.0	1292.0	1543.0	4009.0	487.0	9588.0	1514.0	9178.0	2444.0	1460.0	2787.0	557.0	1580.0	4187.0	4261.0	8148.0	8956.0	3105.0	1772.0	971.0	9945.0	3289.0	1228.0	1709.0	5017.0	2438.0	8997.0	7507.0	9938.0	776.0	7536.0	5299.0	1514.0
211	256	92	122	6682.0	1058.0	7985.0	585.0	3768.0	1081.0	2295.0	839.0	7751.0	2712.0	2462.0	337.0	2798.0	8889.0	1629.0	1509.0	3243.0	4514.0	8025.0	2057.0	1684.0	2943.0	8491.0	2068.0	1291.0	1542.0	4007.0	485.0	9587.0	1509.0	9176.0	2443.0	1459.0	2787.0	558.0	1578.0	4186.0	4259.0	8146.0	8955.0	3103.0	1766.0	970.0	9946.0	3287.0	1228.0	1708.0	5015.0	2338.0	8997.0	7507.0	9938.0	775.0	7535.0	5298.0	1514.0
211	257	92	123	6682.0	1068.0	7985.0	585.0	3766.0	1081.0	2296.0	838.0	7749.0	2711.0	2461.0	337.0	2797.0	8887.0	1628.0	1509.0	3243.0	4514.0	8025.0	2006.0	1717.0	2942.0	8492.0	2069.0	1292.0	1539.0	4006.0	484.0	9585.0	1506.0	9168.0	2443.0	1459.0	2786.0	592.0	1578.0	4186.0	4258.0	8123.0	8953.0	3103.0	1765.0	969.0	9945.0	3286.0	1227.0	1708.0	5014.0	2336.0	8997.0	7507.0	9939.0	775.0	7534.0	5299.0	1513.0
211	290	92	131	6621.0	1041.0	7952.0	584.0	3614.0	1075.0	2287.0	837.0	7742.0	2705.0	2461.0	332.0	2795.0	8887.0	1577.0	1510.0	3236.0	4508.0	8027.0	2050.0	1715.0	2935.0	8496.0	2067.0	1285.0	1526.0	4001.0	478.0	9586.0	1500.0	9166.0	2447.0	1454.0	2779.0	562.0	1572.0	4182.0	4255.0	8123.0	8948.0	3103.0	1757.0	962.0	9936.0	3278.0	1221.0	1700.0	5009.0	2337.0	8992.0	7514.0	9944.0	767.0	7526.0	5293.0	1510.0
211	283	92	129	6623.0	1045.0	7957.0	585.0	3613.0	1075.0	2288.0	836.0	7741.0	2705.0	2459.0	332.0	2795.0	8886.0	1607.0	1509.0	3242.0	4507.0	8025.0	2050.0	1715.0	2936.0	8495.0	2068.0	1288.0	1530.0	4002.0	479.0	9582.0	1499.0	9165.0	2447.0	1457.0	2780.0	565.0	1573.0	4183.0	4255.0	8122.0	8948.0	3100.0	1756.0	964.0	9939.0	3280.0	1222.0	1703.0	5010.0	2339.0	8992.0	7512.0	9941.0	768.0	7528.0	5296.0	1510.0
211	258	92	124	6682.0	1069.0	7984.0	585.0	3614.0	1080.0	2293.0	837.0	7748.0	2708.0	2460.0	336.0	2796.0	8886.0	1620.0	1509.0	3242.0	4513.0	8025.0	2004.0	1716.0	2941.0	8492.0	2069.0	1292.0	1534.0	4005.0	482.0	9583.0	1504.0	9167.0	2440.0	1459.0	2785.0	592.0	1576.0	4186.0	4257.0	8120.0	8951.0	3102.0	1760.0	968.0	9944.0	3285.0	1226.0	1707.0	5012.0	2337.0	8996.0	7507.0	9939.0	774.0	7533.0	5298.0	1512.0
211	370	92	148	6428.0	1018.0	7978.0	609.0	3639.0	1065.0	2282.0	808.0	7719.0	2695.0	2460.0	324.0	2737.0	8878.0	1577.0	1501.0	3214.0	4477.0	8072.0	2046.0	1636.0	2926.0	8478.0	2033.0	1269.0	1492.0	3973.0	458.0	9612.0	1503.0	9194.0	2433.0	1445.0	2779.0	537.0	1564.0	4182.0	4254.0	8045.0	8966.0	3098.0	1726.0	970.0	9899.0	3242.0	1218.0	1692.0	4983.0	2318.0	8986.0	7486.0	9974.0	760.0	7472.0	5238.0	1514.0
212	257	93	123	6681.0	1062.0	7985.0	585.0	3616.0	1081.0	2293.0	838.0	7748.0	2712.0	2460.0	337.0	2797.0	8886.0	1625.0	1510.0	3237.0	4514.0	8025.0	2005.0	1716.0	2942.0	8492.0	2070.0	1292.0	1540.0	4006.0	483.0	9586.0	1507.0	9168.0	2439.0	1460.0	2786.0	592.0	1576.0	4186.0	4259.0	8124.0	8952.0	3103.0	1764.0	969.0	9944.0	3286.0	1227.0	1706.0	5015.0	2335.0	8998.0	7507.0	9938.0	774.0	7534.0	5299.0	1512.0
213	290	94	131	6619.0	1041.0	7959.0	584.0	3613.0	1075.0	2285.0	835.0	7738.0	2707.0	2460.0	330.0	2796.0	8884.0	1579.0	1513.0	3224.0	4506.0	8027.0	2048.0	1713.0	2935.0	8497.0	2066.0	1286.0	1516.0	4002.0	476.0	9612.0	1500.0	9165.0	2436.0	1458.0	2779.0	587.0	1572.0	4182.0	4256.0	8124.0	8948.0	3104.0	1754.0	961.0	9935.0	3278.0	1220.0	1700.0	5007.0	2334.0	8994.0	7515.0	9945.0	766.0	7526.0	5293.0	1510.0
213	257	94	123	6635.0	1053.0	7983.0	584.0	3612.0	1080.0	2292.0	837.0	7748.0	2711.0	2459.0	336.0	2796.0	8884.0	1607.0	1510.0	3236.0	4513.0	8025.0	2004.0	1716.0	2942.0	8493.0	2069.0	1292.0	1541.0	4006.0	481.0	9656.0	1506.0	9167.0	2437.0	1459.0	2785.0	591.0	1575.0	4185.0	4259.0	8123.0	8952.0	3103.0	1760.0	969.0	9943.0	3287.0	1226.0	1705.0	5013.0	2332.0	8999.0	7505.0	9938.0	773.0	7533.0	5299.0	1511.0
213	219	94	98	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	290	95	131	6618.0	1040.0	7987.0	584.0	3612.0	1075.0	2284.0	835.0	7736.0	2706.0	2460.0	330.0	2786.0	8886.0	1579.0	1513.0	3226.0	4505.0	8028.0	2047.0	1713.0	2936.0	8498.0	2065.0	1289.0	1516.0	4002.0	477.0	9612.0	1500.0	9165.0	2436.0	1460.0	2777.0	587.0	1571.0	4182.0	4257.0	8126.0	8947.0	3104.0	1755.0	962.0	9932.0	3279.0	1219.0	1700.0	4999.0	2332.0	8993.0	7517.0	9946.0	766.0	7526.0	5293.0	1509.0
214	220	95	99	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
217	221	96	100	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
217	222	96	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
219	290	98	131	6615.0	1040.0	7987.0	580.0	3608.0	1074.0	2282.0	831.0	7732.0	2706.0	2461.0	328.0	2751.0	8889.0	1576.0	1511.0	3245.0	4505.0	8031.0	2042.0	1711.0	2938.0	8502.0	2062.0	1292.0	1529.0	4001.0	476.0	9649.0	1499.0	9166.0	2370.0	1459.0	2775.0	563.0	1570.0	4182.0	4259.0	8123.0	8942.0	3103.0	1756.0	962.0	9927.0	3279.0	1218.0	1691.0	4986.0	2331.0	8990.0	7521.0	9946.0	767.0	7526.0	5285.0	1508.0
219	223	98	102	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
219	253	98	119	6682.0	1071.0	7985.0	594.0	3767.0	1085.0	2320.0	855.0	7756.0	2715.0	2503.0	340.0	2816.0	8898.0	1638.0	1511.0	3251.0	4519.0	8033.0	2064.0	1748.0	3013.0	8496.0	2073.0	1295.0	1555.0	4015.0	484.0	9729.0	1515.0	9214.0	2447.0	1504.0	2790.0	592.0	1609.0	4187.0	4310.0	8158.0	8959.0	3103.0	1785.0	977.0	9944.0	3301.0	1397.0	1710.0	5015.0	2332.0	8999.0	7503.0	9974.0	777.0	7538.0	5320.0	1513.0
219	295	98	136	6435.0	1033.0	7948.0	573.0	3606.0	1073.0	2275.0	810.0	7720.0	2700.0	2489.0	328.0	2743.0	8890.0	1578.0	1484.0	3198.0	4461.0	8034.0	1908.0	1660.0	2940.0	8435.0	2033.0	1289.0	1495.0	4000.0	470.0	9648.0	1497.0	9168.0	2370.0	1450.0	2786.0	558.0	1569.0	4179.0	4259.0	8127.0	8941.0	3153.0	1741.0	961.0	9921.0	3273.0	1217.0	1687.0	4983.0	2330.0	8987.0	7465.0	9872.0	770.0	7508.0	5270.0	1509.0
219	302	98	138	6446.0	1032.0	7946.0	568.0	3549.0	1071.0	2273.0	803.0	7717.0	2698.0	2490.0	328.0	2740.0	8887.0	1578.0	1478.0	3193.0	4457.0	8042.0	1908.0	1661.0	2940.0	8435.0	2029.0	1288.0	1492.0	4000.0	467.0	9649.0	1496.0	9169.0	2368.0	1446.0	2787.0	557.0	1568.0	4178.0	4262.0	8124.0	8940.0	3126.0	1738.0	964.0	9928.0	3247.0	1216.0	1685.0	4982.0	2330.0	8974.0	7465.0	9872.0	771.0	7505.0	5265.0	1509.0
219	294	98	135	6444.0	1034.0	7949.0	574.0	3605.0	1073.0	2276.0	811.0	7721.0	2700.0	2487.0	328.0	2745.0	8889.0	1577.0	1483.0	3198.0	4464.0	8033.0	1906.0	1663.0	2940.0	8434.0	2033.0	1289.0	1496.0	3999.0	470.0	9649.0	1497.0	9168.0	2371.0	1451.0	2775.0	559.0	1569.0	4179.0	4259.0	8127.0	8941.0	3109.0	1741.0	960.0	9923.0	3274.0	1183.0	1687.0	4984.0	2330.0	8989.0	7466.0	9873.0	769.0	7510.0	5270.0	1507.0
220	225	99	103	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
221	226	100	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
222	227	101	105	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
