alnA	alnB	A	B	YMR138W_22	YMR138W_66	YMR138W_24	YMR138W_46	YMR138W_42	YMR138W_49	YMR138W_11	YMR138W_17	YMR138W_37	YMR138W_19	YMR138W_31	YMR138W_21	YMR138W_62	YMR138W_35	YMR138W_18	YMR138W_03	YMR138W_07	YMR138W_53	YMR138W_69	YMR138W_15	YMR138W_67	YMR138W_41	YMR138W_43	YMR138W_55	YMR138W_12	YMR138W_44	YMR138W_23	YMR138W_64	YMR138W_05	YMR138W_51	YMR138W_08	YMR138W_45	YMR138W_10	YMR138W_38	YMR138W_65	YMR138W_56	YMR138W_04	YMR138W_09	YMR138W_48	YMR138W_34	YMR138W_33	YMR138W_29	YMR138W_26	YMR138W_58	YMR138W_30	YMR138W_06	YMR138W_59	YMR138W_54	YMR138W_63	YMR138W_02	YMR138W_27	YMR138W_36	YMR138W_68	YMR138W_32	YMR138W_39	YMR138W_60	YMR138W_52	YMR138W_28	YMR138W_16	YMR138W_70	YMR138W_25	YMR138W_57	YMR138W_14	YMR138W_61	YMR138W_50	YMR138W_01
206	254	89	127	1304.0	3114.0	753.0	1533.0	2391.0	1250.0	4327.0	8322.0	7326.0	1857.0	9216.0	9170.0	6679.0	611.0	555.0	6558.0	281.0	6783.0	4216.0	6733.0	946.0	4687.0	1190.0	4113.0	3609.0	4069.0	2236.0	4845.0	2170.0	6953.0	1363.0	3016.0	4054.0	3283.0	1711.0	4041.0	864.0	3513.0	3392.0	6057.0	3168.0	1359.0	5352.0	3211.0	2528.0	9050.0	639.0	7811.0	1498.0	498.0	1772.0	2754.0	1516.0	235.0	5761.0	8431.0	1411.0	189.0	3794.0	6358.0	3485.0	759.0	2505.0	7558.0	3360.0	8160.0
206	384	89	177	1225.0	3026.0	747.0	1463.0	2391.0	1250.0	4317.0	8232.0	7285.0	1849.0	9203.0	9169.0	6607.0	601.0	514.0	6428.0	254.0	6693.0	4206.0	6731.0	980.0	4601.0	1057.0	4142.0	3528.0	4058.0	2179.0	4823.0	1991.0	6874.0	1313.0	2816.0	4045.0	3234.0	1632.0	4038.0	846.0	3515.0	3389.0	5907.0	3137.0	1382.0	5289.0	3201.0	2446.0	8977.0	574.0	7706.0	1539.0	465.0	1775.0	2658.0	1535.0	194.0	5730.0	8430.0	1462.0	146.0	3770.0	6268.0	3465.0	698.0	2520.0	7588.0	3433.0	8128.0
206	385	89	178	1223.0	3027.0	746.0	1462.0	2391.0	1250.0	4319.0	8233.0	7284.0	1851.0	9200.0	9170.0	6608.0	601.0	506.0	6429.0	253.0	6693.0	4205.0	6732.0	980.0	4600.0	1057.0	4143.0	3527.0	4059.0	2179.0	4826.0	1991.0	6874.0	1313.0	2816.0	4046.0	3233.0	1635.0	4038.0	847.0	3516.0	3389.0	5909.0	3136.0	1381.0	5288.0	3205.0	2446.0	8976.0	574.0	7706.0	1538.0	466.0	1776.0	2656.0	1535.0	194.0	5730.0	8429.0	1464.0	147.0	3772.0	6268.0	3464.0	699.0	2521.0	7589.0	3432.0	8128.0
206	369	89	164	1280.0	3043.0	719.0	1524.0	2391.0	1250.0	4320.0	8230.0	7286.0	1849.0	9226.0	9164.0	6631.0	609.0	541.0	6510.0	250.0	6690.0	4210.0	6725.0	873.0	4677.0	1152.0	4117.0	3580.0	4047.0	2148.0	4837.0	1996.0	6860.0	1314.0	2822.0	4048.0	3255.0	1644.0	4014.0	842.0	3472.0	3349.0	6053.0	3172.0	1437.0	5299.0	3201.0	2485.0	9022.0	632.0	7715.0	1497.0	471.0	1771.0	2735.0	1509.0	212.0	5748.0	8414.0	1423.0	144.0	3771.0	6282.0	3478.0	701.0	2520.0	7572.0	3367.0	8140.0
206	389	89	181	1218.0	3027.0	745.0	1438.0	2387.0	1250.0	4319.0	8236.0	7269.0	1852.0	9197.0	9170.0	6606.0	584.0	505.0	6427.0	251.0	6666.0	4205.0	6731.0	980.0	4593.0	1055.0	4144.0	3525.0	4059.0	2089.0	4823.0	1986.0	6863.0	1314.0	2815.0	4048.0	3229.0	1634.0	4041.0	850.0	3526.0	3391.0	5903.0	3136.0	1382.0	5288.0	3247.0	2438.0	8973.0	556.0	7705.0	1540.0	466.0	1778.0	2657.0	1534.0	193.0	5699.0	8428.0	1467.0	147.0	3772.0	6227.0	3462.0	698.0	2524.0	7594.0	3408.0	8122.0
207	251	90	124	1307.0	3112.0	755.0	1546.0	2392.0	1250.0	4335.0	8322.0	7297.0	1853.0	9218.0	9172.0	6680.0	616.0	567.0	6558.0	278.0	6721.0	4239.0	6732.0	947.0	4689.0	1160.0	4075.0	3609.0	4075.0	2211.0	4847.0	2174.0	6953.0	1365.0	3017.0	4064.0	3279.0	1716.0	4044.0	878.0	3511.0	3433.0	6057.0	3170.0	1348.0	5356.0	3214.0	2527.0	9080.0	643.0	7807.0	1503.0	514.0	1773.0	2754.0	1519.0	230.0	5768.0	8426.0	1413.0	195.0	3803.0	6361.0	3485.0	767.0	2500.0	7558.0	3361.0	8156.0
207	252	90	125	1307.0	3113.0	756.0	1543.0	2392.0	1250.0	4337.0	8322.0	7299.0	1854.0	9217.0	9172.0	6680.0	615.0	564.0	6558.0	280.0	6782.0	4239.0	6732.0	947.0	4688.0	1202.0	4077.0	3610.0	4072.0	2237.0	4847.0	2174.0	6953.0	1364.0	3017.0	4060.0	3279.0	1716.0	4044.0	869.0	3512.0	3432.0	6057.0	3168.0	1349.0	5354.0	3214.0	2529.0	9080.0	642.0	7808.0	1502.0	512.0	1773.0	2754.0	1519.0	231.0	5767.0	8430.0	1413.0	193.0	3801.0	6361.0	3484.0	779.0	2502.0	7558.0	3361.0	8157.0
207	253	90	126	1306.0	3114.0	754.0	1537.0	2393.0	1250.0	4337.0	8322.0	7305.0	1859.0	9218.0	9171.0	6680.0	613.0	559.0	6559.0	280.0	6782.0	4238.0	6733.0	948.0	4688.0	1201.0	4116.0	3610.0	4071.0	2236.0	4846.0	2172.0	6953.0	1364.0	3017.0	4055.0	3283.0	1714.0	4043.0	867.0	3513.0	3394.0	6057.0	3168.0	1356.0	5352.0	3213.0	2529.0	9051.0	641.0	7810.0	1501.0	503.0	1773.0	2755.0	1518.0	236.0	5765.0	8433.0	1412.0	191.0	3799.0	6360.0	3483.0	779.0	2509.0	7558.0	3360.0	8157.0
207	254	90	127	1304.0	3115.0	748.0	1532.0	2393.0	1250.0	4335.0	8322.0	7324.0	1860.0	9217.0	9171.0	6680.0	611.0	556.0	6560.0	280.0	6783.0	4218.0	6734.0	948.0	4686.0	1200.0	4118.0	3612.0	4070.0	2235.0	4845.0	2172.0	6953.0	1363.0	3017.0	4052.0	3285.0	1713.0	4042.0	865.0	3515.0	3392.0	6057.0	3168.0	1358.0	5344.0	3212.0	2529.0	9047.0	640.0	7810.0	1500.0	501.0	1773.0	2755.0	1518.0	248.0	5763.0	8435.0	1412.0	189.0	3794.0	6358.0	3483.0	765.0	2512.0	7558.0	3360.0	8158.0
207	227	90	107	20000.0	3120.0	808.0	1642.0	2401.0	1250.0	4465.0	8364.0	7303.0	1879.0	9294.0	9289.0	6687.0	796.0	589.0	6574.0	296.0	6772.0	4245.0	6736.0	976.0	20000.0	1234.0	4162.0	3609.0	4174.0	2332.0	4917.0	2637.0	7000.0	1403.0	3058.0	4138.0	3348.0	1823.0	4066.0	1019.0	3515.0	3488.0	6082.0	3227.0	1415.0	5527.0	3502.0	2773.0	9274.0	637.0	7919.0	1510.0	701.0	1806.0	2742.0	1544.0	236.0	5801.0	8455.0	20000.0	448.0	4025.0	6479.0	3778.0	842.0	2495.0	7575.0	3578.0	8227.0
207	221	90	102	20000.0	3278.0	834.0	1705.0	2541.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	9401.0	6869.0	20000.0	612.0	7111.0	20000.0	20000.0	4478.0	20000.0	990.0	20000.0	1348.0	20000.0	3906.0	4317.0	20000.0	20000.0	2665.0	7344.0	1411.0	20000.0	4149.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	6211.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	852.0	8119.0	20000.0	710.0	1897.0	2831.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2633.0	20000.0	20000.0	8293.0
207	222	90	103	20000.0	3277.0	826.0	1704.0	2407.0	1250.0	4475.0	20000.0	20000.0	20000.0	9514.0	9397.0	6868.0	20000.0	612.0	7108.0	319.0	20000.0	4257.0	20000.0	983.0	20000.0	1347.0	20000.0	3817.0	4315.0	2406.0	5092.0	2663.0	7025.0	1410.0	20000.0	4258.0	20000.0	20000.0	20000.0	1021.0	20000.0	20000.0	6209.0	20000.0	1423.0	5533.0	3535.0	20000.0	20000.0	849.0	7932.0	20000.0	708.0	1887.0	2830.0	20000.0	241.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2628.0	7866.0	20000.0	8284.0
207	226	90	106	20000.0	3120.0	815.0	1664.0	2402.0	1250.0	4467.0	8366.0	7387.0	20000.0	9297.0	9290.0	6688.0	895.0	594.0	6574.0	295.0	6771.0	4247.0	6737.0	977.0	5001.0	1237.0	4163.0	3611.0	4174.0	2335.0	5038.0	2638.0	7015.0	1334.0	3060.0	4137.0	3350.0	1830.0	4225.0	1020.0	3551.0	3664.0	6085.0	3228.0	1413.0	5528.0	3502.0	2773.0	20000.0	637.0	7920.0	1594.0	705.0	1804.0	2749.0	1546.0	237.0	5803.0	8474.0	20000.0	451.0	20000.0	20000.0	3777.0	877.0	2496.0	7645.0	3633.0	8228.0
207	230	90	110	1315.0	3114.0	799.0	1588.0	2397.0	1250.0	4462.0	8361.0	7301.0	1873.0	9219.0	9242.0	6685.0	759.0	585.0	6567.0	292.0	6770.0	4244.0	6732.0	961.0	4998.0	1228.0	4156.0	3607.0	4172.0	2217.0	4888.0	2185.0	6970.0	1333.0	3024.0	4137.0	3346.0	1820.0	4059.0	890.0	3511.0	3482.0	6071.0	3190.0	1344.0	5456.0	3356.0	2618.0	9124.0	639.0	7814.0	1505.0	537.0	1774.0	2741.0	1519.0	234.0	5792.0	8448.0	1500.0	353.0	3865.0	6475.0	3537.0	833.0	2492.0	7572.0	3577.0	8215.0
208	254	91	127	1304.0	3116.0	743.0	1531.0	2394.0	1250.0	4338.0	8321.0	7323.0	1879.0	9218.0	9171.0	6681.0	611.0	557.0	6562.0	278.0	6782.0	4220.0	6735.0	949.0	4686.0	1201.0	4135.0	3637.0	4070.0	2234.0	4846.0	2172.0	6953.0	1362.0	3018.0	4052.0	3285.0	1645.0	4042.0	866.0	3517.0	3391.0	6055.0	3167.0	1357.0	5336.0	3212.0	2530.0	9043.0	642.0	7811.0	1502.0	502.0	1773.0	2756.0	1520.0	252.0	5765.0	8440.0	1410.0	189.0	3794.0	6359.0	3482.0	779.0	2537.0	7559.0	3360.0	8156.0
208	255	91	128	1304.0	3116.0	743.0	1529.0	2394.0	1250.0	4337.0	8314.0	7323.0	1950.0	9217.0	9170.0	6681.0	609.0	556.0	6563.0	278.0	6783.0	4217.0	6736.0	949.0	4684.0	1189.0	4135.0	3639.0	4069.0	2233.0	4846.0	2171.0	6953.0	1362.0	3018.0	4048.0	3286.0	1645.0	4040.0	864.0	3521.0	3389.0	6054.0	3166.0	1358.0	5333.0	3211.0	2530.0	9041.0	641.0	7812.0	1500.0	500.0	1773.0	2756.0	1519.0	252.0	5764.0	8440.0	1410.0	188.0	3792.0	6359.0	3481.0	809.0	2537.0	7560.0	3360.0	8157.0
208	256	91	129	1303.0	3115.0	742.0	1528.0	2394.0	1250.0	4335.0	8239.0	7322.0	1948.0	9217.0	9169.0	6680.0	606.0	555.0	6567.0	277.0	6783.0	4215.0	6737.0	948.0	4681.0	1185.0	4133.0	3640.0	4068.0	2224.0	4845.0	2170.0	6953.0	1360.0	3018.0	4046.0	3286.0	1644.0	4038.0	862.0	3523.0	3387.0	6052.0	3165.0	1359.0	5329.0	3209.0	2529.0	9039.0	639.0	7813.0	1498.0	491.0	1772.0	2755.0	1518.0	250.0	5762.0	8440.0	1408.0	186.0	3791.0	6358.0	3481.0	710.0	2536.0	7560.0	3359.0	8157.0
208	222	91	103	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	7114.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	4318.0	20000.0	20000.0	2668.0	7355.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2834.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	253	92	126	1304.0	3087.0	743.0	1532.0	2394.0	1250.0	4346.0	8319.0	7321.0	1882.0	9219.0	9171.0	6681.0	612.0	567.0	6562.0	277.0	6781.0	4235.0	6734.0	949.0	4687.0	1203.0	4138.0	3637.0	4071.0	2236.0	4845.0	2173.0	6953.0	1363.0	3019.0	4052.0	3285.0	1643.0	4043.0	867.0	3516.0	3391.0	6054.0	3166.0	1351.0	5336.0	3215.0	2530.0	9044.0	645.0	7809.0	1503.0	503.0	1774.0	2757.0	1521.0	253.0	5771.0	8440.0	1410.0	192.0	3792.0	6362.0	3481.0	815.0	2537.0	7558.0	3360.0	8155.0
209	254	92	127	1304.0	3088.0	742.0	1530.0	2394.0	1250.0	4338.0	8314.0	7320.0	1955.0	9219.0	9171.0	6681.0	609.0	560.0	6564.0	277.0	6782.0	4224.0	6735.0	950.0	4686.0	1203.0	4139.0	3640.0	4070.0	2234.0	4844.0	2172.0	6953.0	1362.0	3019.0	4049.0	3287.0	1643.0	4042.0	865.0	3521.0	3390.0	6054.0	3166.0	1358.0	5332.0	3214.0	2530.0	9041.0	644.0	7810.0	1502.0	502.0	1774.0	2757.0	1521.0	253.0	5768.0	8441.0	1410.0	189.0	3791.0	6361.0	3481.0	812.0	2536.0	7559.0	3360.0	8155.0
209	255	92	128	1303.0	3088.0	742.0	1528.0	2395.0	1250.0	4337.0	8242.0	7321.0	1950.0	9218.0	9170.0	6681.0	608.0	558.0	6567.0	277.0	6782.0	4219.0	6737.0	950.0	4684.0	1188.0	4138.0	3641.0	4069.0	2233.0	4845.0	2172.0	6953.0	1361.0	3019.0	4047.0	3287.0	1642.0	4041.0	864.0	3522.0	3389.0	6052.0	3166.0	1360.0	5331.0	3212.0	2530.0	9039.0	643.0	7811.0	1501.0	501.0	1774.0	2757.0	1520.0	252.0	5766.0	8442.0	1409.0	188.0	3791.0	6362.0	3481.0	809.0	2536.0	7560.0	3360.0	8155.0
209	213	92	96	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	219	92	100	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	222	92	103	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	256	92	129	1303.0	3087.0	741.0	1528.0	2394.0	1250.0	4335.0	8238.0	7320.0	1948.0	9218.0	9170.0	6681.0	606.0	556.0	6570.0	277.0	6782.0	4217.0	6738.0	950.0	4681.0	1184.0	4136.0	3641.0	4069.0	2226.0	4844.0	2171.0	6953.0	1360.0	3019.0	4046.0	3287.0	1642.0	4039.0	862.0	3524.0	3387.0	6050.0	3165.0	1361.0	5328.0	3211.0	2529.0	9037.0	642.0	7812.0	1499.0	489.0	1774.0	2756.0	1519.0	250.0	5764.0	8441.0	1408.0	187.0	3790.0	6362.0	3480.0	708.0	2535.0	7560.0	3360.0	8155.0
209	290	92	135	1274.0	3080.0	734.0	1525.0	2390.0	1250.0	4320.0	8233.0	7319.0	1860.0	9190.0	9166.0	6678.0	602.0	549.0	6571.0	273.0	6676.0	4208.0	6738.0	949.0	4671.0	1176.0	4117.0	3611.0	4065.0	2220.0	4847.0	2168.0	6950.0	1354.0	2910.0	4038.0	3285.0	1647.0	4036.0	858.0	3540.0	3381.0	6044.0	3140.0	1359.0	5327.0	3204.0	2475.0	9032.0	637.0	7816.0	1492.0	485.0	1770.0	2753.0	1516.0	244.0	5758.0	8436.0	1406.0	147.0	3792.0	6356.0	3477.0	701.0	2522.0	7566.0	3355.0	8151.0
209	295	92	140	1266.0	3056.0	723.0	1521.0	2386.0	1250.0	4320.0	8212.0	7279.0	1856.0	9187.0	9165.0	6620.0	603.0	543.0	6512.0	261.0	6669.0	4209.0	6732.0	935.0	4671.0	1139.0	4109.0	3595.0	4035.0	2166.0	4861.0	2166.0	6855.0	1345.0	2909.0	4033.0	3261.0	1693.0	4012.0	854.0	3514.0	3370.0	6044.0	3136.0	1411.0	5329.0	3197.0	2473.0	9029.0	628.0	7780.0	1489.0	481.0	1754.0	2761.0	1497.0	227.0	5759.0	8419.0	1397.0	148.0	3792.0	6280.0	3474.0	696.0	2506.0	7584.0	3351.0	8132.0
209	368	92	163	1272.0	3076.0	721.0	1523.0	2382.0	1250.0	4324.0	8228.0	7296.0	1851.0	9226.0	9165.0	6627.0	604.0	539.0	6508.0	249.0	6683.0	4215.0	6727.0	878.0	4674.0	1151.0	4081.0	3580.0	4042.0	2179.0	4837.0	1996.0	6865.0	1314.0	2818.0	4047.0	3253.0	1635.0	4033.0	846.0	3471.0	3349.0	6050.0	3168.0	1438.0	5299.0	3249.0	2490.0	9022.0	633.0	7723.0	1502.0	471.0	1772.0	2712.0	1510.0	209.0	5756.0	8417.0	1416.0	125.0	3773.0	6290.0	3474.0	700.0	2528.0	7582.0	3359.0	8134.0
209	369	92	164	1273.0	3076.0	728.0	1522.0	2392.0	1250.0	4324.0	8228.0	7297.0	1852.0	9227.0	9167.0	6627.0	604.0	542.0	6509.0	250.0	6688.0	4214.0	6730.0	879.0	4675.0	1152.0	4139.0	3582.0	4046.0	2172.0	4837.0	2183.0	6866.0	1313.0	2817.0	4048.0	3253.0	1638.0	4035.0	848.0	3474.0	3351.0	6049.0	3168.0	1438.0	5299.0	3248.0	2488.0	9022.0	633.0	7722.0	1503.0	471.0	1773.0	2718.0	1557.0	209.0	5754.0	8417.0	1418.0	144.0	3773.0	6289.0	3475.0	700.0	2528.0	7582.0	3361.0	8134.0
209	283	92	134	1277.0	3082.0	735.0	1475.0	2392.0	1250.0	4318.0	8235.0	7319.0	1862.0	9189.0	9166.0	6678.0	600.0	549.0	6571.0	271.0	6675.0	4207.0	6740.0	949.0	4671.0	1177.0	4124.0	3585.0	4065.0	2221.0	4846.0	2168.0	6951.0	1353.0	2910.0	4038.0	3285.0	1644.0	4035.0	858.0	3526.0	3382.0	6043.0	3141.0	1358.0	5326.0	3205.0	2473.0	9033.0	637.0	7814.0	1491.0	485.0	1770.0	2751.0	1515.0	244.0	5757.0	8438.0	1406.0	146.0	3791.0	6325.0	3477.0	701.0	2524.0	7565.0	3356.0	8152.0
209	291	92	136	1272.0	3078.0	733.0	1524.0	2389.0	1250.0	4320.0	8232.0	7321.0	1858.0	9188.0	9166.0	6678.0	602.0	548.0	6570.0	276.0	6676.0	4208.0	6736.0	948.0	4671.0	1174.0	4112.0	3599.0	4066.0	2178.0	4849.0	2167.0	6943.0	1354.0	2910.0	4037.0	3284.0	1648.0	4037.0	856.0	3538.0	3379.0	6044.0	3139.0	1361.0	5327.0	3202.0	2474.0	9031.0	636.0	7787.0	1491.0	484.0	1769.0	2753.0	1517.0	242.0	5758.0	8434.0	1403.0	147.0	3792.0	6296.0	3477.0	698.0	2520.0	7578.0	3355.0	8149.0
209	292	92	137	1271.0	3071.0	732.0	1523.0	2388.0	1250.0	4320.0	8230.0	7322.0	1858.0	9188.0	9165.0	6678.0	603.0	547.0	6569.0	277.0	6671.0	4209.0	6733.0	948.0	4671.0	1170.0	4111.0	3597.0	4066.0	2175.0	4851.0	2166.0	6930.0	1351.0	2910.0	4035.0	3274.0	1693.0	4037.0	856.0	3537.0	3378.0	6043.0	3138.0	1362.0	5327.0	3200.0	2471.0	9030.0	634.0	7784.0	1490.0	483.0	1766.0	2758.0	1520.0	233.0	5758.0	8433.0	1402.0	148.0	3791.0	6290.0	3477.0	697.0	2519.0	7581.0	3354.0	8149.0
209	370	92	165	1275.0	3075.0	733.0	1521.0	2393.0	1250.0	4323.0	8227.0	7298.0	1852.0	9232.0	9167.0	6625.0	604.0	544.0	6509.0	251.0	6693.0	4213.0	6733.0	964.0	4676.0	1154.0	4140.0	3580.0	4050.0	2171.0	4834.0	2019.0	6870.0	1313.0	2817.0	4048.0	3253.0	1639.0	4035.0	850.0	3475.0	3351.0	6049.0	3168.0	1438.0	5299.0	3200.0	2487.0	9021.0	633.0	7721.0	1504.0	471.0	1774.0	2723.0	1555.0	209.0	5755.0	8419.0	1420.0	147.0	3772.0	6287.0	3476.0	700.0	2527.0	7582.0	3364.0	8134.0
210	290	93	135	1274.0	3081.0	736.0	1525.0	2391.0	1250.0	4323.0	8233.0	7317.0	1865.0	9190.0	9167.0	6681.0	603.0	551.0	6572.0	268.0	6676.0	4209.0	6739.0	950.0	4671.0	1177.0	4125.0	3641.0	4066.0	2222.0	4846.0	2168.0	6951.0	1354.0	3016.0	4039.0	3285.0	1647.0	4036.0	859.0	3545.0	3381.0	6043.0	3161.0	1359.0	5327.0	3206.0	2476.0	9031.0	639.0	7814.0	1492.0	485.0	1771.0	2758.0	1519.0	242.0	5760.0	8440.0	1405.0	148.0	3792.0	6357.0	3477.0	700.0	2536.0	7580.0	3356.0	8151.0
210	256	93	129	1304.0	3085.0	742.0	1528.0	2395.0	1250.0	4336.0	8237.0	7318.0	1948.0	9218.0	9170.0	6683.0	605.0	560.0	6573.0	275.0	6780.0	4218.0	6738.0	951.0	4679.0	1185.0	4137.0	3642.0	4068.0	2230.0	4841.0	2171.0	6953.0	1359.0	3020.0	4045.0	3287.0	1642.0	4035.0	862.0	3525.0	3387.0	6048.0	3164.0	1362.0	5329.0	3212.0	2529.0	9036.0	645.0	7811.0	1499.0	500.0	1774.0	2758.0	1521.0	249.0	5767.0	8444.0	1408.0	188.0	3790.0	6361.0	3480.0	706.0	2535.0	7562.0	3360.0	8154.0
210	257	93	130	1303.0	3085.0	742.0	1527.0	2395.0	1250.0	4334.0	8236.0	7319.0	1947.0	9216.0	9169.0	6682.0	605.0	557.0	6572.0	273.0	6678.0	4216.0	6739.0	951.0	4677.0	1184.0	4136.0	3643.0	4067.0	2225.0	4843.0	2170.0	6953.0	1357.0	3018.0	4044.0	3288.0	1641.0	4034.0	861.0	3548.0	3386.0	6047.0	3165.0	1361.0	5329.0	3211.0	2529.0	9034.0	645.0	7812.0	1497.0	487.0	1774.0	2754.0	1520.0	247.0	5765.0	8444.0	1408.0	187.0	3791.0	6364.0	3479.0	706.0	2535.0	7564.0	3360.0	8154.0
210	219	93	100	20000.0	20000.0	20000.0	20000.0	20000.0	1250.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	255	94	128	1303.0	3084.0	741.0	1528.0	2396.0	1250.0	4348.0	8235.0	7318.0	1949.0	9217.0	9171.0	6684.0	604.0	568.0	6573.0	274.0	6779.0	4219.0	6737.0	953.0	4680.0	1189.0	4140.0	3645.0	4068.0	2232.0	4836.0	2171.0	6953.0	1358.0	3021.0	4046.0	3289.0	1640.0	4033.0	862.0	3524.0	3386.0	6048.0	3164.0	1361.0	5329.0	3216.0	2530.0	9036.0	646.0	7809.0	1500.0	500.0	1774.0	2760.0	1524.0	248.0	5771.0	8447.0	1408.0	188.0	3789.0	6362.0	3479.0	706.0	2535.0	7562.0	3360.0	8153.0
211	256	94	129	1283.0	3084.0	741.0	1528.0	2396.0	1250.0	4337.0	8235.0	7317.0	1948.0	9217.0	9170.0	6684.0	604.0	565.0	6574.0	272.0	6677.0	4218.0	6738.0	953.0	4678.0	1185.0	4137.0	3644.0	4068.0	2229.0	4835.0	2171.0	6953.0	1357.0	3021.0	4045.0	3288.0	1640.0	4033.0	862.0	3526.0	3386.0	6047.0	3164.0	1361.0	5328.0	3214.0	2529.0	9034.0	646.0	7810.0	1498.0	500.0	1774.0	2759.0	1523.0	247.0	5770.0	8446.0	1407.0	188.0	3789.0	6320.0	3479.0	705.0	2534.0	7563.0	3360.0	8152.0
211	257	94	130	1282.0	3084.0	742.0	1527.0	2395.0	1250.0	4334.0	8234.0	7318.0	1946.0	9215.0	9170.0	6684.0	604.0	560.0	6573.0	271.0	6676.0	4214.0	6740.0	952.0	4676.0	1183.0	4136.0	3644.0	4067.0	2226.0	4837.0	2170.0	6953.0	1356.0	3018.0	4044.0	3288.0	1640.0	4033.0	861.0	3550.0	3385.0	6044.0	3164.0	1360.0	5328.0	3212.0	2528.0	9032.0	647.0	7810.0	1496.0	486.0	1775.0	2755.0	1522.0	246.0	5768.0	8446.0	1408.0	187.0	3789.0	6319.0	3479.0	705.0	2534.0	7567.0	3360.0	8153.0
