alnA	alnB	A	B	YFL005W_28	YFL005W_08	YFL005W_35	YFL005W_43	YFL005W_14	YFL005W_70	YFL005W_16	YFL005W_57	YFL005W_19	YFL005W_34	YFL005W_01	YFL005W_30	YFL005W_10	YFL005W_45	YFL005W_23	YFL005W_13	YFL005W_12	YFL005W_68	YFL005W_26	YFL005W_11	YFL005W_49	YFL005W_17	YFL005W_09	YFL005W_61	YFL005W_54	YFL005W_22	YFL005W_18	YFL005W_41	YFL005W_32	YFL005W_44	YFL005W_38	YFL005W_06	YFL005W_21	YFL005W_46	YFL005W_66	YFL005W_05	YFL005W_31	YFL005W_15	YFL005W_58	YFL005W_56	YFL005W_37	YFL005W_50	YFL005W_51	YFL005W_20	YFL005W_40	YFL005W_42	YFL005W_53	YFL005W_65	YFL005W_24	YFL005W_67	YFL005W_07	YFL005W_27	YFL005W_25	YFL005W_63	YFL005W_55	YFL005W_02	YFL005W_33	YFL005W_59	YFL005W_62	YFL005W_36	YFL005W_29	YFL005W_04	YFL005W_52	YFL005W_69	YFL005W_03	YFL005W_48	YFL005W_39	YFL005W_47	YFL005W_60	YFL005W_64
223	302	110	148	1131.0	2577.0	8384.0	211.0	1137.0	2668.0	1770.0	271.0	622.0	4000.0	3353.0	2416.0	2728.0	937.0	1204.0	3782.0	227.0	617.0	1619.0	901.0	4844.0	3727.0	2350.0	1443.0	287.0	1244.0	3212.0	3881.0	2795.0	522.0	3276.0	5454.0	1408.0	614.0	2357.0	1742.0	3367.0	7943.0	993.0	410.0	2918.0	1002.0	3741.0	841.0	2791.0	1343.0	2014.0	1474.0	761.0	3275.0	3551.0	552.0	2129.0	3674.0	286.0	1109.0	2768.0	217.0	1732.0	1801.0	2925.0	168.0	402.0	1783.0	1730.0	9654.0	461.0	3276.0	667.0	229.0
223	294	110	144	1135.0	2576.0	8383.0	211.0	1126.0	2675.0	1771.0	297.0	619.0	4001.0	3357.0	2418.0	2728.0	928.0	1204.0	3784.0	227.0	620.0	1616.0	900.0	4841.0	3737.0	2351.0	1444.0	284.0	1241.0	3216.0	3887.0	2794.0	514.0	3286.0	5457.0	1417.0	614.0	2359.0	1735.0	3369.0	7946.0	983.0	409.0	2919.0	1013.0	3751.0	836.0	2832.0	1341.0	2015.0	1471.0	759.0	3271.0	3550.0	552.0	2170.0	3681.0	293.0	1109.0	2771.0	253.0	1731.0	1797.0	2922.0	152.0	424.0	1887.0	1729.0	9655.0	489.0	3277.0	668.0	230.0
223	297	110	147	1132.0	2575.0	8383.0	212.0	1135.0	2668.0	1770.0	271.0	622.0	4001.0	3353.0	2417.0	2727.0	938.0	1204.0	3783.0	228.0	618.0	1618.0	902.0	4843.0	3732.0	2350.0	1444.0	286.0	1244.0	3213.0	3883.0	2795.0	522.0	3279.0	5455.0	1413.0	615.0	2357.0	1741.0	3368.0	7944.0	989.0	410.0	2916.0	1006.0	3743.0	841.0	2789.0	1342.0	2014.0	1473.0	761.0	3275.0	3550.0	552.0	2131.0	3674.0	290.0	1108.0	2768.0	223.0	1732.0	1798.0	2924.0	167.0	422.0	1889.0	1730.0	9654.0	461.0	3276.0	668.0	230.0
223	228	110	114	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
225	229	111	115	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	230	112	116	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	251	113	126	20000.0	2733.0	20000.0	20000.0	1198.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2880.0	20000.0	20000.0	20000.0	20000.0	883.0	20000.0	20000.0	20000.0	20000.0	20000.0	1578.0	472.0	1446.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	2442.0	20000.0	3636.0	20000.0	20000.0	586.0	20000.0	1232.0	20000.0	20000.0	20000.0	20000.0	20000.0	1637.0	957.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	1159.0	3022.0	20000.0	20000.0	2002.0	20000.0	305.0	20000.0	20000.0	20000.0	20000.0	20000.0	3555.0	20000.0	20000.0
227	302	113	148	1131.0	2575.0	8384.0	210.0	1132.0	2666.0	1769.0	266.0	619.0	3997.0	3352.0	2413.0	2729.0	932.0	1200.0	3784.0	216.0	615.0	1590.0	899.0	4841.0	3724.0	2351.0	1443.0	288.0	1246.0	3212.0	3769.0	2795.0	514.0	3278.0	5453.0	1369.0	612.0	2358.0	1737.0	3365.0	7941.0	993.0	409.0	2914.0	988.0	3743.0	839.0	2759.0	1342.0	2014.0	1471.0	759.0	3271.0	3552.0	551.0	2128.0	3622.0	279.0	1100.0	2766.0	197.0	1732.0	1798.0	2922.0	140.0	400.0	1773.0	1728.0	9654.0	460.0	3277.0	668.0	228.0
227	231	113	117	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	366	113	154	1127.0	2573.0	8421.0	213.0	1102.0	2667.0	1765.0	227.0	622.0	3995.0	3317.0	2408.0	2729.0	939.0	1207.0	3780.0	163.0	616.0	1591.0	900.0	4848.0	3712.0	2347.0	1441.0	293.0	1248.0	3209.0	3871.0	2794.0	521.0	3264.0	5452.0	1368.0	578.0	2359.0	1774.0	3358.0	7919.0	1016.0	412.0	2911.0	923.0	3740.0	845.0	2755.0	1358.0	2010.0	1476.0	762.0	3276.0	3550.0	550.0	2123.0	3603.0	278.0	1114.0	2753.0	188.0	1734.0	1771.0	2927.0	190.0	398.0	1769.0	1731.0	9655.0	457.0	3277.0	670.0	230.0
227	253	113	128	1276.0	2691.0	8653.0	225.0	1168.0	2763.0	1787.0	307.0	893.0	20000.0	3350.0	2509.0	2759.0	1018.0	1296.0	3837.0	254.0	704.0	1627.0	975.0	4868.0	3743.0	20000.0	1466.0	301.0	1252.0	3239.0	4118.0	2880.0	571.0	3346.0	20000.0	20000.0	680.0	2389.0	1846.0	3399.0	20000.0	1267.0	462.0	2986.0	1101.0	3779.0	1003.0	2907.0	1437.0	2132.0	1545.0	893.0	3516.0	3666.0	618.0	2223.0	3755.0	306.0	1146.0	2784.0	431.0	1747.0	1991.0	3051.0	201.0	506.0	1928.0	1735.0	9698.0	20000.0	3325.0	692.0	517.0
228	234	114	118	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
229	236	115	119	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	251	116	126	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	249	116	124	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	241	116	121	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
231	251	117	126	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
231	366	117	154	1128.0	2562.0	8418.0	214.0	1111.0	2666.0	1774.0	226.0	621.0	3994.0	3317.0	2410.0	2731.0	938.0	1267.0	3795.0	210.0	615.0	1623.0	900.0	4852.0	3711.0	2349.0	1442.0	295.0	1245.0	3210.0	3873.0	2797.0	528.0	3275.0	5453.0	1371.0	579.0	2357.0	1744.0	3356.0	7912.0	1009.0	412.0	2906.0	921.0	3766.0	847.0	2755.0	1358.0	2012.0	1475.0	762.0	3274.0	3551.0	550.0	2121.0	3612.0	278.0	1115.0	2758.0	186.0	1735.0	1768.0	2928.0	127.0	398.0	1770.0	1733.0	9657.0	457.0	3278.0	673.0	230.0
241	251	121	126	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
250	389	125	174	1136.0	2499.0	8361.0	111.0	1205.0	2694.0	1736.0	160.0	604.0	3963.0	3276.0	2404.0	2731.0	856.0	1145.0	3770.0	130.0	550.0	1623.0	898.0	4906.0	3688.0	2292.0	1381.0	311.0	1203.0	3182.0	3857.0	2826.0	499.0	3211.0	5382.0	1379.0	630.0	2380.0	1699.0	3345.0	7811.0	1021.0	368.0	2986.0	967.0	3713.0	818.0	2745.0	1332.0	1907.0	1528.0	814.0	3283.0	3555.0	540.0	2069.0	3601.0	281.0	1087.0	2710.0	155.0	1628.0	1715.0	2919.0	140.0	423.0	1888.0	1716.0	9587.0	448.0	3170.0	599.0	243.0
250	367	125	155	1135.0	2575.0	8410.0	218.0	1200.0	2670.0	1782.0	258.0	616.0	4051.0	3323.0	2419.0	2733.0	944.0	1262.0	3795.0	208.0	620.0	1710.0	909.0	4874.0	3714.0	2351.0	1451.0	354.0	1267.0	3217.0	3876.0	2907.0	535.0	3285.0	5462.0	1411.0	615.0	2359.0	1764.0	3362.0	7904.0	1024.0	425.0	2909.0	983.0	3790.0	857.0	2764.0	1367.0	2020.0	1503.0	768.0	3274.0	3556.0	553.0	2117.0	3622.0	340.0	1161.0	2771.0	239.0	1769.0	1756.0	2950.0	194.0	405.0	1785.0	1803.0	9662.0	466.0	3292.0	679.0	399.0
250	388	125	173	1136.0	2500.0	8363.0	111.0	1205.0	2694.0	1735.0	161.0	605.0	3964.0	3275.0	2404.0	2730.0	856.0	1146.0	3770.0	131.0	550.0	1625.0	897.0	4906.0	3687.0	2287.0	1382.0	312.0	1203.0	3181.0	3857.0	2789.0	498.0	3208.0	5381.0	1392.0	629.0	2381.0	1699.0	3343.0	7812.0	1020.0	369.0	2991.0	968.0	3712.0	817.0	2746.0	1332.0	1907.0	1529.0	815.0	3281.0	3556.0	583.0	2040.0	3599.0	281.0	1086.0	2710.0	154.0	1628.0	1714.0	2920.0	140.0	423.0	1862.0	1716.0	9587.0	448.0	3191.0	601.0	243.0
251	367	126	155	1149.0	2585.0	8412.0	220.0	1202.0	2673.0	1781.0	259.0	618.0	4052.0	3327.0	2424.0	2737.0	945.0	1262.0	3795.0	209.0	622.0	1717.0	912.0	4874.0	3716.0	2352.0	1452.0	356.0	1270.0	3222.0	3877.0	2907.0	535.0	3301.0	5465.0	1413.0	616.0	2362.0	1765.0	3363.0	7905.0	1023.0	429.0	2912.0	985.0	3790.0	857.0	2766.0	1369.0	2022.0	1504.0	770.0	3275.0	3557.0	555.0	2118.0	3623.0	341.0	1163.0	2773.0	241.0	1772.0	1757.0	2952.0	194.0	408.0	1844.0	1804.0	9664.0	468.0	3295.0	680.0	374.0
251	366	126	154	1149.0	2586.0	8411.0	221.0	1199.0	2671.0	1784.0	260.0	617.0	4051.0	3324.0	2422.0	2737.0	944.0	1260.0	3795.0	210.0	622.0	1710.0	911.0	4874.0	3714.0	2353.0	1451.0	352.0	1271.0	3222.0	3877.0	2907.0	538.0	3290.0	5465.0	1412.0	615.0	2361.0	1763.0	3364.0	7881.0	1023.0	429.0	2911.0	984.0	3790.0	858.0	2765.0	1367.0	2021.0	1501.0	767.0	3274.0	3556.0	553.0	2118.0	3622.0	340.0	1161.0	2772.0	239.0	1770.0	1756.0	2951.0	194.0	405.0	1845.0	1804.0	9663.0	467.0	3293.0	681.0	374.0
251	389	126	174	1136.0	2506.0	8395.0	114.0	1206.0	2693.0	1739.0	162.0	606.0	3964.0	3277.0	2405.0	2733.0	860.0	1147.0	3774.0	131.0	553.0	1627.0	899.0	4907.0	3695.0	2306.0	1384.0	310.0	1206.0	3189.0	3858.0	2829.0	499.0	3214.0	5421.0	1380.0	631.0	2379.0	1700.0	3348.0	7815.0	1022.0	370.0	2991.0	969.0	3718.0	819.0	2748.0	1334.0	1979.0	1528.0	816.0	3285.0	3555.0	583.0	2073.0	3604.0	284.0	1174.0	2712.0	167.0	1630.0	1717.0	2920.0	142.0	423.0	1888.0	1717.0	9590.0	449.0	3193.0	602.0	243.0
251	354	126	153	1149.0	2587.0	8411.0	221.0	1199.0	2671.0	1785.0	260.0	617.0	4051.0	3323.0	2420.0	2735.0	943.0	1259.0	3795.0	210.0	620.0	1710.0	911.0	4873.0	3714.0	2354.0	1452.0	351.0	1272.0	3221.0	3877.0	2907.0	537.0	3290.0	5466.0	1412.0	615.0	2360.0	1763.0	3365.0	7874.0	1022.0	431.0	2911.0	984.0	3790.0	851.0	2765.0	1366.0	2021.0	1501.0	767.0	3272.0	3555.0	554.0	2119.0	3622.0	339.0	1160.0	2773.0	238.0	1770.0	1757.0	2952.0	195.0	404.0	1845.0	1743.0	9663.0	469.0	3293.0	680.0	397.0
252	366	127	154	1150.0	2587.0	8412.0	221.0	1201.0	2673.0	1777.0	261.0	618.0	4052.0	3327.0	2430.0	2740.0	945.0	1262.0	3796.0	212.0	626.0	1718.0	913.0	4874.0	3715.0	2358.0	1452.0	354.0	1272.0	3224.0	3878.0	2908.0	539.0	3304.0	5467.0	1414.0	615.0	2362.0	1764.0	3366.0	7904.0	1024.0	431.0	2915.0	985.0	3791.0	855.0	2782.0	1369.0	2022.0	1504.0	769.0	3276.0	3556.0	556.0	2121.0	3622.0	343.0	1162.0	2773.0	241.0	1793.0	1757.0	2952.0	222.0	407.0	1849.0	1805.0	9664.0	469.0	3295.0	681.0	367.0
252	367	127	155	1150.0	2586.0	8413.0	220.0	1204.0	2675.0	1775.0	259.0	620.0	4052.0	3328.0	2431.0	2813.0	945.0	1263.0	3796.0	211.0	626.0	1719.0	916.0	4875.0	3718.0	2352.0	1452.0	357.0	1271.0	3224.0	3879.0	2908.0	536.0	3305.0	5467.0	1415.0	617.0	2363.0	1766.0	3365.0	7904.0	1024.0	431.0	2915.0	987.0	3791.0	857.0	2782.0	1371.0	2023.0	1506.0	771.0	3277.0	3557.0	559.0	2121.0	3623.0	343.0	1164.0	2774.0	243.0	1798.0	1758.0	2953.0	224.0	411.0	1847.0	1804.0	9665.0	469.0	3296.0	681.0	368.0
252	369	127	157	1150.0	2547.0	8411.0	218.0	1206.0	2811.0	1772.0	257.0	630.0	4055.0	3334.0	2433.0	2843.0	946.0	1263.0	3797.0	209.0	622.0	1725.0	918.0	4876.0	3725.0	2351.0	1452.0	373.0	1268.0	3229.0	3880.0	2908.0	534.0	3342.0	5466.0	1416.0	618.0	2367.0	1766.0	3364.0	7904.0	1026.0	429.0	2916.0	988.0	3791.0	855.0	2780.0	1375.0	2023.0	1510.0	773.0	3280.0	3559.0	636.0	2119.0	3624.0	343.0	1166.0	2772.0	247.0	1800.0	1756.0	2953.0	190.0	417.0	1847.0	1803.0	9665.0	468.0	3297.0	681.0	362.0
252	384	127	170	1138.0	2533.0	8400.0	182.0	1208.0	2697.0	1741.0	171.0	611.0	3969.0	3279.0	2410.0	2733.0	863.0	1190.0	3778.0	138.0	567.0	1631.0	905.0	4906.0	3699.0	2310.0	1427.0	315.0	1213.0	3184.0	3864.0	2844.0	503.0	3288.0	5440.0	1426.0	632.0	2381.0	1728.0	3349.0	7875.0	1028.0	375.0	2999.0	979.0	3755.0	821.0	2759.0	1339.0	1981.0	1529.0	824.0	3282.0	3558.0	583.0	2071.0	3623.0	294.0	1157.0	2740.0	192.0	1631.0	1720.0	2925.0	145.0	428.0	1861.0	1792.0	9595.0	449.0	3193.0	631.0	247.0
252	389	127	174	1136.0	2532.0	8397.0	165.0	1207.0	2693.0	1741.0	163.0	607.0	3965.0	3278.0	2407.0	2734.0	861.0	1147.0	3776.0	132.0	555.0	1629.0	900.0	4876.0	3699.0	2305.0	1386.0	306.0	1259.0	3209.0	3859.0	2831.0	500.0	3271.0	5423.0	1394.0	632.0	2378.0	1724.0	3349.0	7817.0	1026.0	372.0	2992.0	972.0	3727.0	820.0	2753.0	1336.0	1980.0	1528.0	818.0	3286.0	3555.0	583.0	2076.0	3606.0	294.0	1174.0	2715.0	173.0	1630.0	1718.0	2921.0	142.0	423.0	1889.0	1719.0	9592.0	450.0	3193.0	603.0	243.0
253	366	128	154	1151.0	2589.0	8412.0	222.0	1203.0	2676.0	1774.0	262.0	625.0	4053.0	3329.0	2432.0	2820.0	945.0	1262.0	3797.0	213.0	628.0	1719.0	917.0	4875.0	3718.0	2365.0	1452.0	355.0	1274.0	3227.0	3880.0	2909.0	563.0	3342.0	5470.0	1415.0	617.0	2363.0	1765.0	3368.0	7904.0	1024.0	433.0	2917.0	987.0	3792.0	860.0	2785.0	1372.0	2023.0	1505.0	770.0	3278.0	3556.0	559.0	2123.0	3623.0	344.0	1162.0	2775.0	240.0	1796.0	1757.0	2954.0	222.0	411.0	1856.0	1806.0	9665.0	471.0	3298.0	682.0	365.0
253	367	128	155	1151.0	2587.0	8413.0	221.0	1205.0	2804.0	1773.0	260.0	629.0	4054.0	3331.0	2434.0	2828.0	946.0	1263.0	3797.0	212.0	628.0	1655.0	918.0	4875.0	3722.0	2353.0	1452.0	327.0	1271.0	3229.0	3881.0	2909.0	537.0	3342.0	5469.0	1416.0	618.0	2364.0	1766.0	3367.0	7904.0	1024.0	433.0	2918.0	988.0	3791.0	858.0	2785.0	1374.0	2023.0	1508.0	772.0	3279.0	3557.0	636.0	2127.0	3624.0	344.0	1164.0	2775.0	242.0	1799.0	1758.0	2955.0	222.0	415.0	1852.0	1805.0	9666.0	471.0	3300.0	681.0	365.0
253	368	128	156	1150.0	2585.0	8412.0	220.0	1206.0	2807.0	1772.0	259.0	630.0	4056.0	3333.0	2435.0	2841.0	946.0	1263.0	3798.0	212.0	629.0	1647.0	918.0	4875.0	3725.0	2352.0	1452.0	324.0	1270.0	3231.0	3881.0	2909.0	535.0	3342.0	5468.0	1417.0	619.0	2365.0	1766.0	3366.0	7904.0	1024.0	431.0	2918.0	989.0	3791.0	857.0	2783.0	1376.0	2024.0	1509.0	774.0	3281.0	3558.0	635.0	2125.0	3625.0	343.0	1165.0	2774.0	244.0	1800.0	1758.0	2956.0	191.0	419.0	1850.0	1805.0	9666.0	469.0	3299.0	682.0	362.0
253	369	128	157	1150.0	2547.0	8411.0	219.0	1206.0	2813.0	1771.0	258.0	631.0	4059.0	3337.0	2435.0	2842.0	947.0	1264.0	3798.0	211.0	627.0	1647.0	920.0	4877.0	3729.0	2351.0	1452.0	326.0	1270.0	3233.0	3882.0	2909.0	534.0	3342.0	5467.0	1419.0	619.0	2367.0	1766.0	3364.0	7904.0	1026.0	430.0	2918.0	989.0	3792.0	856.0	2781.0	1377.0	2024.0	1512.0	777.0	3282.0	3559.0	634.0	2122.0	3625.0	344.0	1166.0	2774.0	247.0	1801.0	1758.0	2955.0	189.0	431.0	1849.0	1803.0	9667.0	469.0	3299.0	682.0	361.0
253	295	128	145	1153.0	2600.0	8423.0	223.0	1206.0	2676.0	1893.0	266.0	612.0	4060.0	3339.0	2435.0	2810.0	948.0	1259.0	3801.0	322.0	627.0	1719.0	925.0	4882.0	3728.0	2366.0	1465.0	397.0	1326.0	3233.0	3919.0	2919.0	539.0	3347.0	5477.0	1414.0	619.0	2453.0	1777.0	3374.0	7909.0	1022.0	471.0	2930.0	1020.0	3796.0	862.0	2778.0	1366.0	2029.0	1498.0	784.0	3283.0	3564.0	558.0	2129.0	3630.0	366.0	1163.0	2777.0	379.0	1791.0	1762.0	2961.0	236.0	410.0	1854.0	1743.0	9667.0	518.0	3303.0	681.0	405.0
253	302	128	148	1152.0	2599.0	8413.0	222.0	1205.0	2674.0	1891.0	266.0	617.0	4055.0	3334.0	2431.0	2811.0	946.0	1258.0	3798.0	216.0	625.0	1719.0	919.0	4877.0	3726.0	2366.0	1457.0	391.0	1276.0	3229.0	3885.0	2913.0	538.0	3345.0	5476.0	1415.0	618.0	2367.0	1765.0	3372.0	7874.0	1021.0	468.0	2925.0	1017.0	3795.0	861.0	2780.0	1367.0	2026.0	1501.0	772.0	3280.0	3561.0	559.0	2129.0	3626.0	358.0	1160.0	2775.0	332.0	1768.0	1758.0	2957.0	231.0	408.0	1853.0	1742.0	9665.0	487.0	3302.0	681.0	399.0
253	294	128	144	1153.0	2601.0	8422.0	224.0	1207.0	2797.0	1893.0	268.0	613.0	4062.0	3337.0	2435.0	2814.0	948.0	1258.0	3804.0	322.0	627.0	1718.0	925.0	4881.0	3729.0	2367.0	1460.0	397.0	1325.0	3232.0	3930.0	2919.0	603.0	3242.0	5476.0	1416.0	619.0	2454.0	1778.0	3375.0	7874.0	1021.0	472.0	2931.0	1021.0	3868.0	869.0	2777.0	1367.0	2028.0	1471.0	786.0	3286.0	3566.0	556.0	2132.0	3631.0	366.0	1162.0	2779.0	495.0	1790.0	1762.0	2961.0	236.0	409.0	1855.0	1743.0	9667.0	520.0	3305.0	683.0	405.0
254	369	129	157	1150.0	2546.0	8411.0	220.0	1207.0	2814.0	1769.0	259.0	633.0	4061.0	3340.0	2436.0	2841.0	947.0	1267.0	3798.0	212.0	627.0	1646.0	920.0	4880.0	3733.0	2351.0	1452.0	316.0	1272.0	3236.0	3884.0	2909.0	534.0	3342.0	5474.0	1422.0	621.0	2367.0	1767.0	3365.0	7901.0	1026.0	431.0	2919.0	991.0	3791.0	857.0	2783.0	1381.0	2024.0	1513.0	877.0	3284.0	3559.0	632.0	2126.0	3626.0	344.0	1166.0	2775.0	247.0	1802.0	1759.0	2958.0	189.0	433.0	1852.0	1802.0	9667.0	469.0	3306.0	682.0	360.0
