alnA	alnB	A	B	YKL154W_10	YKL154W_16	YKL154W_65	YKL154W_01	YKL154W_05	YKL154W_20	YKL154W_04	YKL154W_48	YKL154W_31	YKL154W_13	YKL154W_32	YKL154W_37	YKL154W_30	YKL154W_38	YKL154W_14	YKL154W_47	YKL154W_35	YKL154W_63	YKL154W_12	YKL154W_53	YKL154W_62	YKL154W_18	YKL154W_57	YKL154W_03	YKL154W_51	YKL154W_50	YKL154W_21	YKL154W_06	YKL154W_60	YKL154W_19	YKL154W_22	YKL154W_43	YKL154W_36	YKL154W_49	YKL154W_45	YKL154W_64	YKL154W_67	YKL154W_27	YKL154W_09	YKL154W_26	YKL154W_39	YKL154W_33	YKL154W_17	YKL154W_66	YKL154W_44	YKL154W_07	YKL154W_29	YKL154W_56	YKL154W_34
207	252	112	148	5493.0	3375.0	1311.0	4328.0	7356.0	1063.0	2472.0	3027.0	3412.0	3618.0	1225.0	9290.0	4856.0	5202.0	2412.0	4049.0	8358.0	729.0	4248.0	7620.0	9494.0	3635.0	3421.0	2570.0	4503.0	2572.0	6144.0	9822.0	7190.0	4118.0	5064.0	5776.0	4086.0	2622.0	1161.0	8040.0	2761.0	7136.0	999.0	9644.0	6340.0	2874.0	4689.0	681.0	9979.0	873.0	690.0	2861.0	8603.0
207	253	112	149	5492.0	3374.0	1309.0	4328.0	7358.0	1062.0	2471.0	3023.0	3412.0	3618.0	1224.0	9288.0	4857.0	5186.0	2410.0	4048.0	8358.0	728.0	4243.0	7618.0	9494.0	3635.0	3424.0	2569.0	4500.0	2576.0	6142.0	9821.0	7190.0	4118.0	5063.0	5773.0	4087.0	2622.0	1159.0	8039.0	2761.0	7135.0	999.0	9643.0	6337.0	2872.0	4689.0	679.0	9978.0	872.0	749.0	2853.0	8605.0
207	254	112	150	5492.0	3373.0	1307.0	4327.0	7359.0	1061.0	2469.0	3021.0	3412.0	3618.0	1222.0	9288.0	4858.0	5184.0	2410.0	4048.0	8357.0	727.0	4241.0	7618.0	9493.0	3635.0	3426.0	2569.0	4500.0	2577.0	6140.0	9820.0	7191.0	4117.0	5061.0	5772.0	4087.0	2623.0	1158.0	8039.0	2761.0	7135.0	1009.0	9642.0	6337.0	2870.0	4690.0	679.0	9973.0	870.0	751.0	2825.0	8607.0
207	227	112	130	5498.0	3378.0	1354.0	4347.0	7383.0	962.0	2544.0	3030.0	3472.0	3626.0	1234.0	9315.0	4835.0	5178.0	2450.0	4083.0	8398.0	920.0	4166.0	7638.0	9502.0	3633.0	3411.0	2578.0	4547.0	2547.0	6179.0	9935.0	7482.0	4127.0	5096.0	5796.0	4102.0	2684.0	1173.0	8045.0	2689.0	7113.0	1008.0	9643.0	6384.0	2923.0	4707.0	679.0	9912.0	1030.0	721.0	3088.0	8602.0
207	221	112	125	5498.0	3376.0	20000.0	4363.0	7411.0	1038.0	2549.0	3264.0	3472.0	3631.0	1512.0	9401.0	4837.0	5354.0	20000.0	4107.0	8502.0	923.0	4590.0	7872.0	9592.0	3652.0	3418.0	2817.0	4548.0	2586.0	6238.0	20000.0	20000.0	4136.0	5101.0	5802.0	20000.0	2688.0	1317.0	20000.0	2965.0	7113.0	1012.0	9652.0	6387.0	3110.0	4927.0	687.0	20000.0	1063.0	736.0	3159.0	8861.0
207	222	112	126	5497.0	3376.0	1363.0	4281.0	7411.0	1038.0	2543.0	3114.0	3471.0	3630.0	1243.0	9352.0	4835.0	5307.0	20000.0	4086.0	8500.0	922.0	4587.0	7870.0	9534.0	3637.0	3416.0	2815.0	4545.0	2623.0	6237.0	9960.0	20000.0	4131.0	5100.0	5801.0	20000.0	2687.0	1268.0	8051.0	2690.0	7113.0	1011.0	9651.0	6386.0	3106.0	4749.0	683.0	9917.0	1062.0	725.0	20000.0	8861.0
207	226	112	129	5498.0	3377.0	1355.0	4282.0	7384.0	960.0	2544.0	3034.0	3472.0	3626.0	1232.0	9317.0	4833.0	5178.0	2451.0	4082.0	8400.0	920.0	4165.0	7638.0	9505.0	3635.0	3411.0	2685.0	4546.0	2547.0	6181.0	9935.0	7483.0	4129.0	5096.0	5797.0	4104.0	2685.0	1178.0	8045.0	2689.0	7113.0	1010.0	9645.0	6385.0	2924.0	4708.0	678.0	9915.0	1029.0	720.0	3092.0	8604.0
207	230	112	133	5498.0	3378.0	1322.0	4335.0	7378.0	959.0	2543.0	3025.0	3428.0	3622.0	1234.0	9312.0	4837.0	5177.0	2435.0	4082.0	8395.0	918.0	4167.0	7641.0	9497.0	3629.0	3410.0	2577.0	4547.0	2545.0	6179.0	9884.0	7411.0	4123.0	4984.0	5794.0	4087.0	2637.0	1170.0	8043.0	2762.0	7114.0	1007.0	9641.0	6378.0	2922.0	4699.0	679.0	20000.0	994.0	719.0	3084.0	8600.0
208	254	113	150	5492.0	3376.0	1308.0	4329.0	7359.0	1062.0	2471.0	3021.0	3411.0	3618.0	1222.0	9288.0	4859.0	5186.0	2409.0	4048.0	8356.0	705.0	4237.0	7617.0	9494.0	3635.0	3427.0	2569.0	4495.0	2582.0	6140.0	9820.0	7191.0	4118.0	5060.0	5774.0	4088.0	2622.0	1160.0	8039.0	2762.0	7136.0	1012.0	9643.0	6338.0	2869.0	4695.0	685.0	9937.0	871.0	753.0	2823.0	8607.0
208	255	113	151	5493.0	3376.0	1307.0	4328.0	7371.0	1062.0	2470.0	3019.0	3412.0	3618.0	1219.0	9286.0	4859.0	5186.0	2410.0	4047.0	8355.0	712.0	4236.0	7616.0	9493.0	3635.0	3430.0	2568.0	4492.0	2583.0	6139.0	9817.0	7191.0	4118.0	5059.0	5772.0	4088.0	2623.0	1159.0	8039.0	2762.0	7135.0	1019.0	9642.0	6337.0	2865.0	4695.0	682.0	9934.0	870.0	753.0	2822.0	8608.0
208	256	113	152	5496.0	3375.0	1304.0	4280.0	7373.0	1061.0	2468.0	3017.0	3413.0	3618.0	1216.0	9283.0	4860.0	5185.0	2410.0	4046.0	8355.0	702.0	4235.0	7614.0	9492.0	3633.0	3442.0	2568.0	4484.0	2583.0	6138.0	9815.0	7190.0	4118.0	5058.0	5771.0	4089.0	2625.0	1158.0	8039.0	2760.0	7133.0	1021.0	9623.0	6336.0	2862.0	4697.0	680.0	9932.0	868.0	756.0	2820.0	8610.0
208	222	113	126	5499.0	3379.0	20000.0	4366.0	7414.0	1044.0	2627.0	3265.0	3717.0	3632.0	1298.0	9402.0	4838.0	5354.0	20000.0	4109.0	8504.0	927.0	4591.0	7874.0	9684.0	3656.0	3418.0	2818.0	4570.0	2751.0	20000.0	20000.0	20000.0	4136.0	20000.0	5803.0	20000.0	2690.0	1315.0	20000.0	3012.0	7120.0	1015.0	9660.0	6529.0	3112.0	4750.0	691.0	20000.0	1141.0	735.0	20000.0	20000.0
209	253	114	149	5493.0	3382.0	1313.0	4330.0	7372.0	1004.0	2512.0	3023.0	3411.0	3618.0	1223.0	9288.0	4859.0	5197.0	2408.0	4049.0	8356.0	728.0	4236.0	7613.0	9495.0	3637.0	3427.0	2569.0	4493.0	2583.0	6141.0	9822.0	7190.0	4119.0	5060.0	5775.0	4088.0	2621.0	1162.0	8039.0	2763.0	7137.0	1018.0	9646.0	6341.0	2869.0	4697.0	690.0	9933.0	873.0	752.0	2852.0	8611.0
209	254	114	150	5492.0	3380.0	1312.0	4330.0	7373.0	1004.0	2474.0	3021.0	3411.0	3618.0	1221.0	9288.0	4860.0	5190.0	2408.0	4049.0	8355.0	705.0	4235.0	7614.0	9494.0	3637.0	3438.0	2569.0	4486.0	2583.0	6140.0	9821.0	7191.0	4119.0	5059.0	5774.0	4088.0	2621.0	1160.0	8039.0	2762.0	7136.0	1021.0	9644.0	6340.0	2867.0	4699.0	689.0	9932.0	872.0	785.0	2822.0	8613.0
209	255	114	151	5492.0	3379.0	1312.0	4330.0	7374.0	1004.0	2473.0	3018.0	3412.0	3618.0	1219.0	9286.0	4860.0	5188.0	2408.0	4048.0	8355.0	726.0	4234.0	7613.0	9494.0	3637.0	3441.0	2568.0	4484.0	2584.0	6140.0	9820.0	7191.0	4119.0	5058.0	5772.0	4089.0	2622.0	1160.0	8039.0	2762.0	7135.0	1023.0	9644.0	6339.0	2864.0	4699.0	686.0	9930.0	871.0	784.0	2821.0	8613.0
209	213	114	118	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	219	114	123	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
209	222	114	126	5713.0	20000.0	20000.0	20000.0	20000.0	20000.0	2642.0	20000.0	20000.0	3689.0	20000.0	9412.0	4846.0	5364.0	20000.0	4116.0	8511.0	20000.0	20000.0	20000.0	20000.0	20000.0	3505.0	2839.0	4577.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	3120.0	20000.0	20000.0	20000.0	20000.0	915.0	20000.0	20000.0
209	256	114	152	5495.0	3378.0	1304.0	4329.0	7376.0	1004.0	2471.0	3017.0	3413.0	3618.0	1216.0	9283.0	4860.0	5187.0	2409.0	4047.0	8355.0	702.0	4234.0	7612.0	9493.0	3634.0	3398.0	2568.0	4483.0	2584.0	6138.0	9816.0	7190.0	4120.0	5057.0	5771.0	4090.0	2625.0	1159.0	8039.0	2760.0	7135.0	1024.0	9640.0	6337.0	2862.0	4718.0	685.0	9929.0	870.0	759.0	2820.0	8614.0
209	290	114	160	5491.0	3377.0	1289.0	4269.0	7389.0	918.0	2468.0	3005.0	3415.0	3613.0	1207.0	9259.0	4872.0	5149.0	2379.0	4003.0	8337.0	694.0	4221.0	7604.0	9485.0	3624.0	3391.0	2540.0	4475.0	2510.0	6125.0	9811.0	7169.0	4118.0	4972.0	5767.0	4120.0	2625.0	1033.0	8043.0	2753.0	7126.0	980.0	9611.0	6328.0	2858.0	4721.0	674.0	9929.0	856.0	749.0	2858.0	8617.0
209	295	114	165	5432.0	3316.0	1228.0	4274.0	7345.0	906.0	2503.0	2799.0	3413.0	3617.0	1035.0	9263.0	4844.0	5105.0	2381.0	3996.0	8249.0	687.0	4210.0	7549.0	9477.0	3624.0	3393.0	2535.0	4397.0	2503.0	6121.0	9814.0	7144.0	4116.0	4961.0	5673.0	4026.0	2618.0	879.0	8050.0	2733.0	7113.0	976.0	9608.0	6325.0	2858.0	4681.0	672.0	9875.0	848.0	745.0	2844.0	8622.0
209	368	114	221	5488.0	3322.0	1254.0	4273.0	7343.0	921.0	2444.0	3025.0	3404.0	3614.0	1204.0	9283.0	4861.0	5163.0	2399.0	4027.0	8261.0	675.0	4215.0	7598.0	9471.0	3631.0	3403.0	2536.0	4464.0	2502.0	6099.0	9757.0	7181.0	4107.0	4947.0	5746.0	4086.0	2617.0	958.0	8020.0	2745.0	7134.0	975.0	9571.0	6334.0	2849.0	4648.0	671.0	9873.0	861.0	720.0	2820.0	8560.0
209	369	114	222	5487.0	3328.0	1277.0	4273.0	7344.0	921.0	2444.0	3020.0	3405.0	3615.0	1206.0	9283.0	4864.0	5163.0	2399.0	4028.0	8270.0	675.0	4215.0	7602.0	9474.0	3631.0	3402.0	2566.0	4466.0	2504.0	6100.0	9758.0	7182.0	4107.0	4947.0	5746.0	4089.0	2619.0	961.0	8019.0	2743.0	7136.0	976.0	9573.0	6334.0	2853.0	4651.0	673.0	9874.0	860.0	719.0	2819.0	8558.0
209	283	114	159	5492.0	3374.0	1287.0	4268.0	7389.0	919.0	2462.0	3005.0	3415.0	3613.0	1206.0	9254.0	4871.0	5149.0	2370.0	4002.0	8337.0	694.0	4222.0	7603.0	9485.0	3624.0	3391.0	2540.0	4477.0	2534.0	6125.0	9812.0	7170.0	4117.0	4972.0	5766.0	4119.0	2625.0	1032.0	8042.0	2753.0	7127.0	980.0	9611.0	6329.0	2857.0	4725.0	674.0	9928.0	856.0	749.0	2860.0	8616.0
209	291	114	161	5491.0	3441.0	1240.0	4269.0	7389.0	916.0	2507.0	2993.0	3416.0	3615.0	1209.0	9261.0	4875.0	5148.0	2379.0	4000.0	8288.0	695.0	4220.0	7563.0	9480.0	3623.0	3392.0	2537.0	4474.0	2506.0	6125.0	9813.0	7166.0	4117.0	4969.0	5765.0	4127.0	2624.0	1033.0	8045.0	2751.0	7125.0	980.0	9611.0	6327.0	2858.0	4697.0	673.0	9929.0	855.0	748.0	2854.0	8618.0
209	292	114	162	5436.0	3442.0	1235.0	4270.0	7353.0	914.0	2506.0	2990.0	3415.0	3614.0	1211.0	9264.0	4881.0	5147.0	2379.0	3998.0	8284.0	695.0	4215.0	7560.0	9477.0	3623.0	3392.0	2536.0	4402.0	2506.0	6124.0	9813.0	7161.0	4116.0	4968.0	5680.0	4034.0	2624.0	1034.0	8047.0	2749.0	7119.0	978.0	9610.0	6325.0	2859.0	4690.0	673.0	9876.0	853.0	748.0	2851.0	8619.0
209	370	114	223	5486.0	3337.0	1279.0	4272.0	7345.0	921.0	2444.0	3018.0	3448.0	3616.0	1207.0	9284.0	4863.0	5163.0	2398.0	4031.0	8337.0	674.0	4216.0	7603.0	9477.0	3632.0	3398.0	2567.0	4469.0	2506.0	6100.0	9760.0	7182.0	4108.0	4947.0	5747.0	4092.0	2619.0	963.0	8018.0	2742.0	7136.0	976.0	9575.0	6334.0	2854.0	4678.0	674.0	9874.0	859.0	718.0	2817.0	8555.0
210	290	115	160	5490.0	3440.0	1290.0	4273.0	7390.0	921.0	2508.0	3002.0	3416.0	3613.0	1208.0	9263.0	4874.0	5149.0	2417.0	4038.0	8334.0	695.0	4220.0	7603.0	9486.0	3626.0	3391.0	2539.0	4476.0	2535.0	6126.0	9814.0	7175.0	4173.0	5053.0	5768.0	4119.0	2627.0	1151.0	8043.0	2752.0	7126.0	980.0	9612.0	6330.0	2859.0	4723.0	678.0	9926.0	858.0	749.0	2884.0	8618.0
210	256	115	152	5492.0	3441.0	1304.0	4329.0	7378.0	996.0	2511.0	3016.0	3413.0	3618.0	1215.0	9283.0	4863.0	5188.0	2407.0	4047.0	8344.0	702.0	4233.0	7611.0	9494.0	3634.0	3397.0	2567.0	4481.0	2585.0	6139.0	9818.0	7190.0	4124.0	5057.0	5772.0	4089.0	2625.0	1160.0	8039.0	2760.0	7135.0	1030.0	9625.0	6340.0	2862.0	4668.0	690.0	9927.0	870.0	785.0	2820.0	8616.0
210	257	115	153	5490.0	3379.0	1304.0	4329.0	7378.0	995.0	2471.0	3011.0	3413.0	3617.0	1213.0	9280.0	4867.0	5187.0	2408.0	4045.0	8348.0	701.0	4231.0	7611.0	9493.0	3633.0	3395.0	2564.0	4480.0	2585.0	6138.0	9816.0	7189.0	4125.0	5056.0	5771.0	4089.0	2626.0	1160.0	8039.0	2757.0	7133.0	1032.0	9623.0	6337.0	2862.0	4667.0	689.0	9927.0	868.0	756.0	2819.0	8616.0
210	219	115	123	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
211	255	116	151	5488.0	3442.0	1314.0	4328.0	7378.0	996.0	2511.0	3012.0	3412.0	3617.0	1217.0	9283.0	4863.0	5189.0	2404.0	4049.0	8341.0	724.0	4231.0	7610.0	9495.0	3638.0	3398.0	2545.0	4480.0	2585.0	6140.0	9822.0	7190.0	4125.0	5056.0	5774.0	4086.0	2624.0	1162.0	8037.0	2760.0	7136.0	1032.0	9647.0	6343.0	2863.0	4668.0	693.0	9926.0	871.0	785.0	2819.0	8618.0
211	256	116	152	5489.0	3441.0	1299.0	4328.0	7380.0	996.0	2511.0	3009.0	3413.0	3617.0	1215.0	9282.0	4864.0	5188.0	2404.0	4047.0	8339.0	702.0	4230.0	7610.0	9495.0	3635.0	3396.0	2540.0	4479.0	2585.0	6139.0	9821.0	7189.0	4136.0	5056.0	5773.0	4087.0	2626.0	1161.0	8037.0	2758.0	7135.0	1032.0	9625.0	6342.0	2862.0	4667.0	692.0	9926.0	870.0	785.0	2819.0	8619.0
211	257	116	153	5487.0	3441.0	1297.0	4328.0	7382.0	994.0	2511.0	3007.0	3415.0	3617.0	1213.0	9279.0	4868.0	5188.0	2406.0	4044.0	8338.0	701.0	4227.0	7609.0	9494.0	3633.0	3394.0	2540.0	4479.0	2541.0	6138.0	9818.0	7189.0	4138.0	5055.0	5772.0	4088.0	2626.0	1160.0	8038.0	2755.0	7134.0	1033.0	9623.0	6340.0	2862.0	4667.0	691.0	9926.0	868.0	758.0	2818.0	8617.0
211	290	116	160	5490.0	3440.0	1290.0	4275.0	7391.0	926.0	2508.0	2999.0	3417.0	3613.0	1209.0	9264.0	4877.0	5150.0	2416.0	4038.0	8330.0	696.0	4218.0	7603.0	9488.0	3628.0	3390.0	2537.0	4476.0	2534.0	6135.0	9815.0	7178.0	4173.0	5052.0	5769.0	4119.0	2628.0	1172.0	8043.0	2749.0	7127.0	980.0	9613.0	6333.0	2859.0	4724.0	687.0	9882.0	860.0	750.0	2886.0	8619.0
211	283	116	159	5490.0	3433.0	1289.0	4274.0	7390.0	927.0	2508.0	3000.0	3417.0	3613.0	1208.0	9262.0	4874.0	5149.0	2415.0	4039.0	8332.0	695.0	4219.0	7602.0	9488.0	3628.0	3390.0	2537.0	4477.0	2534.0	6135.0	9815.0	7179.0	4174.0	5051.0	5769.0	4086.0	2628.0	1097.0	8042.0	2748.0	7128.0	980.0	9617.0	6334.0	2858.0	4726.0	688.0	9882.0	859.0	749.0	2884.0	8617.0
211	258	116	154	5485.0	3379.0	1295.0	4325.0	7389.0	993.0	2510.0	3005.0	3416.0	3616.0	1210.0	9277.0	4869.0	5187.0	2408.0	4041.0	8336.0	700.0	4225.0	7609.0	9493.0	3632.0	3392.0	2540.0	4478.0	2535.0	6138.0	9816.0	7188.0	4147.0	5053.0	5770.0	4088.0	2627.0	1159.0	8039.0	2753.0	7132.0	982.0	9621.0	6338.0	2861.0	4666.0	691.0	9925.0	866.0	755.0	2818.0	8617.0
211	370	116	223	5484.0	3332.0	1256.0	4265.0	7343.0	920.0	2443.0	3002.0	3397.0	3614.0	1207.0	9281.0	4864.0	5167.0	2397.0	4031.0	8326.0	647.0	4214.0	7580.0	9477.0	3631.0	3395.0	2530.0	4464.0	2505.0	6097.0	9757.0	7182.0	4103.0	4953.0	5746.0	4086.0	2623.0	961.0	8017.0	2740.0	7134.0	974.0	9573.0	6336.0	2857.0	4680.0	675.0	9874.0	855.0	715.0	2816.0	8526.0
212	257	117	153	5485.0	3441.0	1297.0	4325.0	7380.0	994.0	2511.0	3005.0	3415.0	3616.0	1213.0	9279.0	4869.0	5187.0	2404.0	4042.0	8336.0	701.0	4226.0	7609.0	9494.0	3634.0	3392.0	2538.0	4479.0	2539.0	6139.0	9821.0	7189.0	4148.0	5053.0	5772.0	4086.0	2627.0	1159.0	8034.0	2754.0	7134.0	1033.0	9622.0	6342.0	2862.0	4666.0	693.0	9884.0	869.0	758.0	2818.0	8619.0
213	290	118	160	5486.0	3421.0	1291.0	4280.0	7391.0	928.0	2508.0	2997.0	3420.0	3613.0	1210.0	9265.0	4880.0	5149.0	2412.0	4038.0	8324.0	696.0	4217.0	7602.0	9489.0	3628.0	3390.0	2535.0	4476.0	2533.0	6136.0	9817.0	7182.0	4173.0	5051.0	5770.0	4085.0	2632.0	1088.0	8041.0	2746.0	7127.0	980.0	9616.0	6338.0	2860.0	4671.0	691.0	9880.0	860.0	745.0	2887.0	8620.0
213	257	118	153	5484.0	3441.0	1296.0	4324.0	7389.0	993.0	2510.0	3005.0	3416.0	3615.0	1212.0	9278.0	4869.0	5187.0	2403.0	4042.0	8332.0	701.0	4224.0	7608.0	9495.0	3634.0	3392.0	2535.0	4478.0	2536.0	6139.0	9821.0	7189.0	4171.0	5053.0	5772.0	4085.0	2627.0	1166.0	8032.0	2753.0	7134.0	1033.0	9622.0	6345.0	2862.0	4665.0	694.0	9884.0	867.0	758.0	2817.0	8620.0
213	219	118	123	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
214	290	119	160	5484.0	3420.0	1291.0	4330.0	7392.0	928.0	2508.0	2997.0	3420.0	3612.0	1211.0	9266.0	4885.0	5150.0	2413.0	4038.0	8323.0	695.0	4216.0	7602.0	9488.0	3628.0	3389.0	2523.0	4476.0	2534.0	6136.0	9818.0	7181.0	4173.0	5051.0	5771.0	4086.0	2633.0	1088.0	8042.0	2748.0	7128.0	980.0	9617.0	6339.0	2859.0	4670.0	697.0	9882.0	859.0	751.0	2890.0	8620.0
214	220	119	124	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
217	221	122	125	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
217	222	122	126	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
219	290	123	160	5479.0	3410.0	1290.0	4325.0	7395.0	928.0	2507.0	2813.0	3421.0	3614.0	1215.0	9267.0	4897.0	5186.0	2413.0	4002.0	8270.0	690.0	4213.0	7580.0	9481.0	3633.0	3384.0	2518.0	4475.0	2506.0	6102.0	9828.0	7166.0	4170.0	5047.0	5742.0	4119.0	2638.0	999.0	8043.0	2747.0	7066.0	983.0	9617.0	6349.0	2858.0	4664.0	710.0	9888.0	853.0	757.0	2816.0	8576.0
219	223	123	127	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
219	253	123	149	5484.0	3444.0	1294.0	4317.0	7377.0	994.0	2512.0	3007.0	3406.0	3616.0	1225.0	9287.0	4874.0	5197.0	2399.0	4049.0	8336.0	619.0	4221.0	7611.0	9496.0	3644.0	3392.0	2531.0	4476.0	2590.0	6139.0	9825.0	7190.0	4166.0	5057.0	5778.0	4088.0	2627.0	1085.0	8029.0	2769.0	7140.0	1063.0	9660.0	6351.0	2857.0	4663.0	706.0	9921.0	866.0	688.0	2816.0	8575.0
219	295	123	165	5438.0	3418.0	1185.0	4338.0	7349.0	896.0	2505.0	2790.0	3405.0	3707.0	1035.0	9263.0	4903.0	5191.0	2417.0	3991.0	8255.0	687.0	4210.0	7546.0	9479.0	3633.0	3381.0	2530.0	4395.0	2505.0	6135.0	9826.0	7111.0	4163.0	5049.0	5675.0	4030.0	2642.0	988.0	8052.0	2732.0	7051.0	976.0	9616.0	6349.0	2858.0	4668.0	718.0	9881.0	850.0	754.0	2927.0	8623.0
219	302	123	172	5434.0	3314.0	1152.0	4152.0	7340.0	896.0	2493.0	2751.0	3393.0	3712.0	1038.0	9255.0	4898.0	5094.0	2418.0	3983.0	8242.0	683.0	4193.0	7505.0	9480.0	3634.0	3329.0	2534.0	4389.0	2503.0	6131.0	9829.0	7103.0	4158.0	5050.0	5671.0	4025.0	2626.0	763.0	8081.0	2666.0	7023.0	980.0	9617.0	6350.0	2854.0	4669.0	826.0	9802.0	842.0	746.0	2789.0	8576.0
219	294	123	164	5437.0	3418.0	1186.0	4339.0	7349.0	895.0	2506.0	2789.0	3400.0	3707.0	1035.0	9264.0	4904.0	5191.0	2417.0	3991.0	8257.0	688.0	4210.0	7546.0	9476.0	3631.0	3381.0	2520.0	4395.0	2506.0	6136.0	9826.0	7111.0	4164.0	5049.0	5673.0	4030.0	2643.0	989.0	8052.0	2733.0	7053.0	977.0	9617.0	6348.0	2859.0	4666.0	716.0	9805.0	850.0	755.0	2887.0	8584.0
220	225	124	128	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
221	226	125	129	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
