alnA	alnB	A	B	YOR089C_43	YOR089C_54	YOR089C_39	YOR089C_67	YOR089C_38	YOR089C_61	YOR089C_70	YOR089C_11	YOR089C_32	YOR089C_36	YOR089C_28	YOR089C_69	YOR089C_56	YOR089C_15	YOR089C_64	YOR089C_10	YOR089C_20	YOR089C_24	YOR089C_12	YOR089C_03	YOR089C_07	YOR089C_44	YOR089C_52	YOR089C_26	YOR089C_17	YOR089C_59	YOR089C_02	YOR089C_33	YOR089C_48	YOR089C_35	YOR089C_60	YOR089C_47	YOR089C_41	YOR089C_27
230	241	103	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
231	251	104	113	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
231	366	104	145	2519.0	4519.0	4059.0	2388.0	6533.0	3028.0	5763.0	4464.0	5020.0	9554.0	2477.0	7628.0	3358.0	7076.0	946.0	1559.0	935.0	3167.0	8886.0	5819.0	4606.0	4856.0	7503.0	4543.0	6386.0	8900.0	1131.0	8977.0	5977.0	935.0	4825.0	7138.0	4158.0	8632.0
241	251	108	113	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
250	389	112	165	2523.0	4187.0	4038.0	2335.0	6262.0	3023.0	5762.0	4175.0	4710.0	9464.0	2337.0	7498.0	3207.0	7073.0	865.0	1531.0	806.0	3009.0	8637.0	5804.0	4468.0	4776.0	6051.0	4461.0	6399.0	8893.0	1094.0	8945.0	5964.0	804.0	4676.0	7136.0	3847.0	8606.0
250	367	112	146	2527.0	4529.0	4066.0	2482.0	6526.0	3025.0	5764.0	4441.0	5020.0	9553.0	2483.0	7633.0	3366.0	7080.0	948.0	1564.0	840.0	3175.0	8884.0	5822.0	4611.0	4834.0	7494.0	4541.0	6390.0	8906.0	1132.0	8971.0	5983.0	933.0	4829.0	7141.0	4160.0	8634.0
250	388	112	164	2474.0	4185.0	4040.0	2335.0	6262.0	3023.0	5762.0	4175.0	4905.0	9463.0	2338.0	7498.0	3209.0	7073.0	865.0	1532.0	806.0	3009.0	8636.0	5806.0	4468.0	4776.0	6049.0	4462.0	6399.0	8894.0	1096.0	8945.0	5964.0	804.0	4675.0	7136.0	3847.0	8606.0
251	367	113	146	2527.0	4533.0	4068.0	2483.0	6527.0	3024.0	5767.0	4442.0	5022.0	9554.0	2588.0	7635.0	3366.0	7085.0	950.0	1564.0	841.0	3185.0	8885.0	5824.0	4614.0	4855.0	7492.0	4541.0	6391.0	8908.0	1137.0	8972.0	5986.0	934.0	4829.0	7143.0	4160.0	8636.0
251	366	113	145	2526.0	4530.0	4068.0	2484.0	6529.0	3024.0	5800.0	4460.0	5020.0	9553.0	2485.0	7633.0	3366.0	7085.0	949.0	1567.0	846.0	3186.0	8885.0	5822.0	4612.0	4856.0	7493.0	4542.0	6390.0	8906.0	1133.0	8971.0	5984.0	934.0	4828.0	7141.0	4160.0	8637.0
251	389	113	165	2524.0	4209.0	4046.0	2337.0	6272.0	3023.0	5764.0	4197.0	4905.0	9466.0	2341.0	7499.0	3209.0	7074.0	868.0	1538.0	809.0	3012.0	8641.0	5806.0	4472.0	4777.0	6710.0	4462.0	6397.0	8896.0	1097.0	8974.0	5967.0	805.0	4860.0	7138.0	4154.0	8609.0
251	354	113	144	2527.0	4531.0	4068.0	2485.0	6531.0	3024.0	5807.0	4458.0	5019.0	9552.0	2483.0	7633.0	3367.0	7085.0	951.0	1568.0	870.0	3186.0	8884.0	5822.0	4612.0	4855.0	7493.0	4542.0	6390.0	8907.0	1135.0	8969.0	5985.0	935.0	4828.0	7140.0	4160.0	8636.0
252	366	114	145	2526.0	4531.0	4069.0	2486.0	6529.0	3023.0	5804.0	4461.0	5022.0	9554.0	2588.0	7636.0	3366.0	7087.0	950.0	1568.0	847.0	3189.0	8886.0	5824.0	4614.0	4856.0	7491.0	4542.0	6389.0	8908.0	1137.0	8972.0	5985.0	937.0	4828.0	7143.0	4161.0	8637.0
252	367	114	146	2527.0	4533.0	4068.0	2485.0	6527.0	3024.0	5800.0	4441.0	5199.0	9555.0	2587.0	7638.0	3366.0	7089.0	951.0	1566.0	843.0	3185.0	8887.0	5825.0	4617.0	4855.0	7490.0	4542.0	6391.0	8911.0	1138.0	8974.0	5987.0	936.0	4830.0	7145.0	4162.0	8636.0
252	369	114	148	2526.0	4536.0	4067.0	2483.0	6492.0	3026.0	5771.0	4436.0	5139.0	9556.0	2566.0	7640.0	3365.0	7190.0	950.0	1562.0	835.0	3184.0	8888.0	5827.0	4618.0	4850.0	7487.0	4540.0	6392.0	8914.0	1139.0	8975.0	5989.0	936.0	4855.0	7198.0	4162.0	8637.0
252	384	114	161	2522.0	4352.0	4050.0	2338.0	6280.0	3025.0	5766.0	4210.0	4921.0	9471.0	2348.0	7503.0	3214.0	7073.0	876.0	1542.0	817.0	3016.0	8658.0	5809.0	4482.0	4778.0	7329.0	4465.0	6398.0	8899.0	1110.0	8976.0	5969.0	808.0	4857.0	7139.0	4156.0	8610.0
252	389	114	165	2525.0	4212.0	4048.0	2338.0	6274.0	3024.0	5764.0	4199.0	4913.0	9464.0	2343.0	7500.0	3209.0	7074.0	869.0	1539.0	808.0	3013.0	8642.0	5804.0	4477.0	4779.0	6712.0	4463.0	6396.0	8897.0	1100.0	8974.0	5969.0	804.0	4862.0	7138.0	4154.0	8609.0
253	366	115	145	2526.0	4532.0	4070.0	2487.0	6492.0	3023.0	5826.0	4464.0	5200.0	9555.0	2587.0	7637.0	3366.0	7091.0	951.0	1569.0	845.0	3191.0	8887.0	5824.0	4618.0	4855.0	7486.0	4543.0	6389.0	8910.0	1139.0	8973.0	5987.0	946.0	4829.0	7145.0	4163.0	8637.0
253	367	115	146	2527.0	4534.0	4069.0	2486.0	6493.0	3024.0	5805.0	4441.0	5200.0	9557.0	2586.0	7640.0	3366.0	7191.0	951.0	1567.0	843.0	3187.0	8888.0	5826.0	4619.0	4854.0	7486.0	4542.0	6391.0	8912.0	1140.0	8975.0	5988.0	940.0	4831.0	7147.0	4163.0	8636.0
253	368	115	147	2527.0	4535.0	4068.0	2486.0	6492.0	3025.0	5800.0	4438.0	5200.0	9558.0	2570.0	7641.0	3366.0	7190.0	951.0	1565.0	838.0	3186.0	8889.0	5827.0	4620.0	4853.0	7486.0	4542.0	6391.0	8915.0	1140.0	8976.0	5989.0	939.0	4834.0	7199.0	4163.0	8637.0
253	369	115	148	2526.0	4543.0	4068.0	2485.0	6492.0	3026.0	5798.0	4436.0	5140.0	9558.0	2566.0	7644.0	3365.0	7190.0	951.0	1563.0	836.0	3185.0	8891.0	5829.0	4619.0	4851.0	7484.0	4541.0	6392.0	8977.0	1141.0	8977.0	6540.0	939.0	4857.0	7199.0	4163.0	8638.0
253	295	115	136	2534.0	4615.0	4070.0	2489.0	6554.0	3098.0	5898.0	4468.0	5204.0	9559.0	2597.0	7630.0	3370.0	7203.0	957.0	1575.0	869.0	3224.0	8886.0	5827.0	4674.0	4832.0	7482.0	4540.0	6390.0	8985.0	1135.0	8972.0	6539.0	975.0	4832.0	7143.0	4181.0	8688.0
253	302	115	139	2531.0	4533.0	4072.0	2490.0	6545.0	3026.0	5837.0	4466.0	5201.0	9555.0	2595.0	7635.0	3369.0	7201.0	956.0	1575.0	20000.0	3199.0	8886.0	5825.0	4652.0	4858.0	7482.0	4542.0	6389.0	8976.0	1136.0	8971.0	6538.0	975.0	4829.0	7142.0	4179.0	8686.0
253	294	115	135	2535.0	4613.0	4071.0	2490.0	6555.0	3096.0	5898.0	4467.0	5201.0	9558.0	2596.0	7632.0	3366.0	7203.0	956.0	1574.0	869.0	3224.0	8885.0	5825.0	4674.0	4832.0	7476.0	4538.0	6391.0	8985.0	1135.0	8973.0	6541.0	979.0	4831.0	7142.0	4182.0	8689.0
254	369	116	148	2525.0	4547.0	4069.0	2487.0	6492.0	3025.0	5801.0	4436.0	5200.0	9560.0	2566.0	7647.0	3365.0	7191.0	951.0	1565.0	836.0	3186.0	8892.0	5830.0	4620.0	4852.0	7483.0	4541.0	6392.0	8978.0	1143.0	8978.0	6534.0	939.0	4859.0	7200.0	4164.0	8638.0
254	371	116	150	2517.0	4640.0	4066.0	2483.0	6491.0	3027.0	5796.0	4433.0	5137.0	9561.0	2565.0	7650.0	3364.0	7189.0	951.0	1561.0	830.0	3185.0	8898.0	5871.0	4617.0	4848.0	7482.0	4538.0	6396.0	8970.0	1144.0	8980.0	6561.0	938.0	4856.0	7204.0	4163.0	8643.0
254	384	116	161	2520.0	4361.0	4056.0	2476.0	6483.0	3026.0	5771.0	4210.0	4921.0	9557.0	2360.0	7509.0	3219.0	7074.0	881.0	1546.0	812.0	3025.0	8662.0	5861.0	4608.0	4789.0	7447.0	4466.0	6396.0	8969.0	1113.0	8977.0	5975.0	936.0	4859.0	7143.0	4156.0	8614.0
255	368	117	147	2525.0	4535.0	4070.0	2489.0	6491.0	3023.0	5801.0	4436.0	5201.0	9564.0	2568.0	7646.0	3366.0	7190.0	951.0	1568.0	836.0	3189.0	8892.0	5828.0	4622.0	4854.0	7483.0	4543.0	6390.0	8977.0	1145.0	8978.0	5990.0	940.0	4862.0	7200.0	4164.0	8636.0
255	369	117	148	2523.0	4543.0	4069.0	2489.0	6491.0	3024.0	5800.0	4435.0	5201.0	9566.0	2567.0	7649.0	3365.0	7190.0	951.0	1566.0	834.0	3188.0	8896.0	5830.0	4621.0	4852.0	7482.0	4542.0	6393.0	8975.0	1147.0	8979.0	6535.0	940.0	4861.0	7203.0	4163.0	8638.0
255	370	117	149	2517.0	4641.0	4069.0	2488.0	6491.0	3026.0	5798.0	4433.0	5140.0	9566.0	2566.0	7650.0	3365.0	7190.0	952.0	1563.0	831.0	3187.0	8899.0	5871.0	4618.0	4850.0	7482.0	4540.0	6394.0	8971.0	1149.0	8980.0	6561.0	939.0	4858.0	7205.0	4163.0	8640.0
255	371	117	150	2514.0	4639.0	4067.0	2485.0	6491.0	3028.0	5796.0	4432.0	5138.0	9564.0	2566.0	7656.0	3364.0	7189.0	951.0	1561.0	827.0	3186.0	8910.0	5870.0	4617.0	4848.0	7482.0	4538.0	6396.0	8946.0	1150.0	8981.0	6562.0	938.0	4856.0	7207.0	4161.0	8642.0
256	371	118	150	2512.0	4638.0	4068.0	2489.0	6490.0	3028.0	5797.0	4430.0	5138.0	9571.0	2565.0	7657.0	3364.0	7188.0	952.0	1562.0	817.0	3187.0	8917.0	5870.0	4616.0	4848.0	7481.0	4538.0	6396.0	8943.0	1151.0	8981.0	6560.0	938.0	4856.0	7234.0	4161.0	8642.0
256	372	118	151	2509.0	4637.0	4067.0	2485.0	6490.0	3030.0	5795.0	4428.0	5136.0	9571.0	2565.0	7658.0	3363.0	7187.0	951.0	1560.0	814.0	3186.0	8917.0	5867.0	4615.0	4847.0	7481.0	4537.0	6396.0	8938.0	1151.0	8982.0	6561.0	938.0	4854.0	7222.0	4160.0	8642.0
256	373	118	152	2507.0	4635.0	4066.0	2482.0	6490.0	3030.0	5789.0	4423.0	4935.0	9565.0	2564.0	7658.0	3362.0	7078.0	951.0	1558.0	812.0	3185.0	8917.0	5866.0	4613.0	4785.0	7481.0	4536.0	6395.0	8931.0	1151.0	8982.0	6561.0	937.0	4852.0	7221.0	4160.0	8642.0
257	371	119	150	2510.0	4637.0	4069.0	2490.0	6490.0	3029.0	5795.0	4426.0	5138.0	9573.0	2565.0	7659.0	3364.0	7188.0	952.0	1561.0	814.0	3188.0	8918.0	5870.0	4615.0	4848.0	7481.0	4539.0	6395.0	8941.0	1152.0	8981.0	6559.0	938.0	4856.0	7234.0	4160.0	8641.0
257	372	119	151	2508.0	4636.0	4068.0	2489.0	6490.0	3031.0	5788.0	4423.0	4936.0	9573.0	2564.0	7659.0	3364.0	7187.0	951.0	1560.0	812.0	3187.0	8919.0	5868.0	4614.0	4787.0	7481.0	4538.0	6396.0	8933.0	1152.0	8982.0	6559.0	937.0	4853.0	7233.0	4160.0	8642.0
257	373	119	152	2506.0	4634.0	4067.0	2483.0	6490.0	3032.0	5784.0	4421.0	4933.0	9572.0	2563.0	7659.0	3363.0	7077.0	951.0	1558.0	810.0	3186.0	8919.0	5866.0	4613.0	4784.0	7481.0	4537.0	6395.0	8930.0	1152.0	8982.0	6559.0	936.0	4852.0	7222.0	4159.0	8642.0
258	371	120	150	2508.0	4635.0	4069.0	2491.0	6489.0	3026.0	5788.0	4423.0	4937.0	9575.0	2564.0	7661.0	3364.0	7188.0	952.0	1560.0	812.0	3189.0	8920.0	5869.0	4613.0	4848.0	7481.0	4540.0	6396.0	8937.0	1154.0	8982.0	6558.0	937.0	4855.0	7234.0	4158.0	8641.0
258	372	120	151	2506.0	4634.0	4069.0	2490.0	6490.0	3032.0	5785.0	4421.0	4934.0	9575.0	2564.0	7661.0	3363.0	7078.0	952.0	1559.0	811.0	3188.0	8920.0	5867.0	4612.0	4786.0	7480.0	4539.0	6396.0	8932.0	1153.0	8982.0	6559.0	937.0	4853.0	7233.0	4158.0	8642.0
258	375	120	154	2503.0	4625.0	4067.0	2480.0	6489.0	3032.0	5784.0	4417.0	4929.0	9572.0	2562.0	7660.0	3361.0	7074.0	950.0	1556.0	807.0	3174.0	8919.0	5862.0	4610.0	4778.0	7479.0	4536.0	6394.0	8927.0	1152.0	8981.0	6557.0	934.0	4846.0	7222.0	4156.0	8639.0
258	283	120	129	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	370	120	149	2510.0	4541.0	4070.0	2491.0	6489.0	3024.0	5789.0	4425.0	5139.0	9576.0	2565.0	7660.0	3364.0	7188.0	952.0	1563.0	813.0	3190.0	8919.0	5871.0	4614.0	4849.0	7481.0	4542.0	6393.0	8940.0	1155.0	8980.0	6558.0	938.0	4859.0	7234.0	4159.0	8639.0
258	378	120	157	2503.0	4628.0	4067.0	2481.0	6489.0	3031.0	5780.0	4415.0	4926.0	9571.0	2563.0	7660.0	3358.0	7068.0	949.0	1554.0	805.0	3166.0	8916.0	5858.0	4608.0	4778.0	7478.0	4538.0	6394.0	8928.0	1149.0	8979.0	6559.0	934.0	4850.0	7231.0	4155.0	8645.0
258	377	120	156	2503.0	4627.0	4067.0	2480.0	6489.0	3031.0	5781.0	4417.0	4927.0	9572.0	2563.0	7660.0	3360.0	7071.0	949.0	1555.0	806.0	3171.0	8917.0	5860.0	4608.0	4778.0	7478.0	4537.0	6395.0	8928.0	1150.0	8979.0	6558.0	934.0	4849.0	7232.0	4155.0	8644.0
259	372	121	151	2506.0	4634.0	4069.0	2491.0	6490.0	3054.0	5796.0	4421.0	4935.0	9577.0	2565.0	7662.0	3364.0	7078.0	952.0	1559.0	811.0	3188.0	8920.0	5866.0	4612.0	4786.0	7481.0	4540.0	6396.0	8933.0	1153.0	8983.0	6558.0	937.0	4853.0	7233.0	4157.0	8652.0
259	264	121	125	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
259	374	121	153	2504.0	4625.0	4067.0	2482.0	6489.0	3034.0	5786.0	4418.0	4930.0	9574.0	2564.0	7660.0	3362.0	7073.0	951.0	1557.0	808.0	3185.0	8920.0	5863.0	4609.0	4779.0	7480.0	4538.0	6393.0	8929.0	1152.0	8983.0	6558.0	935.0	4848.0	7232.0	4156.0	8652.0
259	375	121	154	2503.0	4624.0	4067.0	2481.0	6490.0	3033.0	5787.0	4417.0	4929.0	9573.0	2564.0	7660.0	3361.0	7073.0	951.0	1556.0	808.0	3171.0	8919.0	5861.0	4609.0	4778.0	7479.0	4537.0	6393.0	8928.0	1151.0	8982.0	6554.0	934.0	4845.0	7222.0	4156.0	8652.0
259	377	121	156	2503.0	4627.0	4068.0	2481.0	6489.0	3032.0	5785.0	4417.0	4928.0	9573.0	2564.0	7660.0	3360.0	7070.0	950.0	1555.0	806.0	3169.0	8917.0	5859.0	4607.0	4778.0	7479.0	4538.0	6395.0	8928.0	1150.0	8980.0	6557.0	934.0	4848.0	7232.0	4155.0	8653.0
264	374	125	153	2501.0	4612.0	4068.0	2481.0	6487.0	3044.0	5787.0	4412.0	4928.0	9577.0	2562.0	7660.0	3364.0	7070.0	950.0	1553.0	805.0	3171.0	8917.0	5857.0	4606.0	4774.0	7478.0	4536.0	6410.0	8929.0	1147.0	8978.0	6554.0	932.0	4843.0	7233.0	4153.0	8654.0
283	292	129	133	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
283	370	129	149	2508.0	4650.0	4071.0	2499.0	6531.0	3056.0	5805.0	4428.0	4932.0	9576.0	2565.0	7684.0	3371.0	7082.0	952.0	1559.0	809.0	3200.0	8922.0	5921.0	4609.0	4853.0	7481.0	4547.0	6413.0	8947.0	1160.0	9024.0	6626.0	940.0	4850.0	7281.0	4156.0	8662.0
290	370	131	149	2511.0	4612.0	4071.0	2502.0	6531.0	3059.0	5812.0	4436.0	4931.0	9574.0	2567.0	7690.0	3374.0	7346.0	958.0	1561.0	813.0	3201.0	8927.0	5925.0	4615.0	4855.0	7481.0	4576.0	6416.0	8947.0	1207.0	9018.0	6629.0	948.0	4848.0	7282.0	4159.0	8663.0
290	294	131	135	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
290	295	131	136	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
291	295	132	136	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
291	368	132	147	2735.0	4717.0	4193.0	2531.0	20000.0	20000.0	5824.0	4478.0	20000.0	9583.0	2572.0	20000.0	20000.0	7369.0	1251.0	1587.0	845.0	3368.0	8934.0	20000.0	4746.0	4891.0	20000.0	20000.0	6419.0	9164.0	1266.0	9229.0	6660.0	20000.0	4857.0	7354.0	4165.0	8912.0
291	370	132	149	2574.0	4613.0	4072.0	2507.0	6532.0	3066.0	5814.0	4438.0	4933.0	9575.0	2569.0	7696.0	3376.0	7350.0	961.0	1574.0	817.0	3203.0	8929.0	5930.0	4724.0	4857.0	7483.0	4584.0	6418.0	8953.0	1210.0	9133.0	6655.0	954.0	4848.0	7290.0	4162.0	8673.0
292	370	133	149	2581.0	4664.0	4072.0	2526.0	6534.0	3069.0	5822.0	4445.0	4935.0	9578.0	2571.0	7699.0	3379.0	7356.0	964.0	1586.0	837.0	3207.0	8931.0	20000.0	4729.0	4860.0	7486.0	20000.0	6420.0	8954.0	1267.0	9137.0	6657.0	1012.0	4849.0	7351.0	4163.0	8820.0
292	368	133	147	20000.0	20000.0	4204.0	20000.0	20000.0	20000.0	20000.0	4646.0	20000.0	20000.0	2577.0	20000.0	20000.0	7375.0	20000.0	1613.0	20000.0	20000.0	20000.0	20000.0	20000.0	4895.0	20000.0	20000.0	6424.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	7356.0	20000.0	20000.0
293	297	134	138	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
294	302	135	139	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
295	368	136	147	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
295	342	136	140	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	366	139	145	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
302	354	139	144	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
342	366	140	145	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
342	368	140	147	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
342	354	140	144	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
367	389	146	165	2532.0	4212.0	4030.0	2338.0	6279.0	3019.0	5773.0	4206.0	4904.0	9464.0	2347.0	7498.0	3206.0	7141.0	871.0	1543.0	864.0	3015.0	8635.0	5800.0	4480.0	4752.0	7324.0	4462.0	6393.0	8903.0	1093.0	8988.0	6034.0	803.0	4829.0	7228.0	3850.0	8610.0
367	384	146	161	2537.0	4350.0	4033.0	2338.0	6509.0	3023.0	5775.0	4211.0	4913.0	9545.0	2355.0	7502.0	3210.0	7145.0	875.0	1544.0	895.0	3020.0	8636.0	5800.0	4650.0	4761.0	7400.0	4465.0	6395.0	9014.0	1101.0	8993.0	6043.0	806.0	4959.0	7279.0	4167.0	8610.0
367	388	146	164	2534.0	4212.0	4031.0	2339.0	6282.0	3020.0	5773.0	4207.0	4904.0	9464.0	2348.0	7499.0	3207.0	7098.0	870.0	1543.0	864.0	3016.0	8634.0	5800.0	4480.0	4753.0	7326.0	4463.0	6393.0	9010.0	1094.0	8989.0	6036.0	803.0	4830.0	7234.0	4164.0	8610.0
369	378	148	157	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
369	384	148	161	20000.0	4360.0	4051.0	2554.0	6519.0	3127.0	6028.0	20000.0	4922.0	9571.0	2369.0	7511.0	3215.0	7150.0	884.0	1557.0	20000.0	3359.0	8667.0	5897.0	4715.0	20000.0	7415.0	4470.0	6629.0	9123.0	1109.0	20000.0	6316.0	961.0	5045.0	20000.0	4263.0	8615.0
369	389	148	165	2543.0	4355.0	4044.0	2552.0	6509.0	3022.0	5776.0	4207.0	4912.0	9544.0	2353.0	7502.0	3209.0	7143.0	879.0	1551.0	895.0	3022.0	8657.0	5801.0	4691.0	4758.0	7402.0	4465.0	6396.0	9014.0	1096.0	8996.0	6043.0	805.0	4963.0	7288.0	4172.0	8613.0
369	383	148	160	20000.0	4364.0	20000.0	2557.0	20000.0	20000.0	6156.0	20000.0	20000.0	20000.0	2389.0	7581.0	3222.0	7152.0	892.0	1567.0	20000.0	20000.0	8669.0	6058.0	4723.0	20000.0	7417.0	4474.0	6631.0	9127.0	20000.0	20000.0	6320.0	963.0	20000.0	20000.0	20000.0	8778.0
369	388	148	164	2711.0	4355.0	4045.0	2386.0	6511.0	3023.0	5776.0	4213.0	4912.0	9543.0	2356.0	7503.0	3211.0	7145.0	879.0	1551.0	897.0	3024.0	8659.0	5853.0	4692.0	4930.0	7405.0	4466.0	6396.0	9015.0	1100.0	8999.0	6051.0	806.0	5039.0	7287.0	4198.0	8612.0
370	378	149	157	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
