alnA	alnB	A	B	YNL090W_36	YNL090W_17	YNL090W_11	YNL090W_19	YNL090W_42	YNL090W_32	YNL090W_28	YNL090W_57	YNL090W_67	YNL090W_51	YNL090W_37	YNL090W_50	YNL090W_66	YNL090W_03	YNL090W_22	YNL090W_60	YNL090W_06	YNL090W_56	YNL090W_21	YNL090W_62	YNL090W_09	YNL090W_15	YNL090W_64	YNL090W_12	YNL090W_05	YNL090W_20	YNL090W_44	YNL090W_24	YNL090W_25	YNL090W_43	YNL090W_40	YNL090W_54	YNL090W_68	YNL090W_30	YNL090W_01	YNL090W_23	YNL090W_65	YNL090W_02	YNL090W_61	YNL090W_41	YNL090W_46	YNL090W_58	YNL090W_55	YNL090W_33	YNL090W_48	YNL090W_49	YNL090W_16
223	294	96	140	1646.0	3851.0	8809.0	3622.0	3227.0	6764.0	4863.0	2619.0	2731.0	1048.0	5540.0	282.0	1695.0	6862.0	1634.0	5523.0	1727.0	6983.0	7380.0	9738.0	6395.0	2703.0	1604.0	767.0	2192.0	1075.0	1356.0	4767.0	1202.0	4887.0	5767.0	2347.0	903.0	8431.0	277.0	7491.0	9107.0	2266.0	9352.0	2455.0	1489.0	9407.0	1014.0	695.0	7200.0	4065.0	4085.0
223	297	96	143	1647.0	3854.0	8809.0	3627.0	3237.0	6768.0	4861.0	2627.0	2802.0	1047.0	5538.0	282.0	1714.0	6863.0	1625.0	5522.0	1723.0	6989.0	7383.0	9737.0	6484.0	2702.0	1601.0	770.0	2193.0	1076.0	1356.0	4773.0	1203.0	4881.0	5762.0	2351.0	911.0	8431.0	275.0	7486.0	9108.0	2264.0	9353.0	2424.0	1491.0	9398.0	1058.0	699.0	7199.0	4111.0	4116.0
223	228	96	101	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
225	229	98	102	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
226	230	99	103	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	251	100	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	302	100	144	1644.0	3858.0	8809.0	3629.0	3225.0	6761.0	4811.0	2618.0	2720.0	1040.0	5540.0	282.0	1692.0	6865.0	1610.0	5485.0	1717.0	6990.0	7377.0	9731.0	6477.0	2699.0	1588.0	770.0	2191.0	1078.0	1353.0	4768.0	1201.0	4856.0	5765.0	2352.0	892.0	8222.0	268.0	7468.0	9105.0	2261.0	9351.0	2417.0	1340.0	9395.0	1056.0	711.0	7142.0	4110.0	4081.0
227	231	100	104	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
227	366	100	151	1647.0	3859.0	8818.0	3635.0	3227.0	6814.0	4803.0	2663.0	2806.0	1040.0	5541.0	284.0	1707.0	6872.0	1606.0	5518.0	1714.0	6995.0	7414.0	9730.0	6475.0	2704.0	1594.0	778.0	2351.0	1073.0	1355.0	4810.0	1203.0	4861.0	5765.0	2359.0	901.0	8419.0	264.0	7479.0	9108.0	2259.0	9396.0	2422.0	1499.0	9392.0	1062.0	718.0	7188.0	4111.0	4119.0
227	253	100	114	1853.0	3988.0	8895.0	3646.0	3280.0	7071.0	4978.0	20000.0	20000.0	1373.0	5728.0	517.0	2022.0	6937.0	20000.0	5708.0	1758.0	7152.0	7580.0	9795.0	6760.0	20000.0	1789.0	792.0	20000.0	1209.0	1524.0	5129.0	20000.0	5096.0	20000.0	2527.0	965.0	8474.0	20000.0	7678.0	9384.0	2317.0	20000.0	2589.0	1670.0	9422.0	1215.0	793.0	7230.0	4143.0	4147.0
228	234	101	105	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
229	236	102	106	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	251	103	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	249	103	110	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
230	241	103	108	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
231	251	104	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
231	366	104	151	1647.0	3860.0	8819.0	3639.0	3231.0	6763.0	4803.0	2661.0	2805.0	1040.0	5542.0	286.0	1709.0	6878.0	1606.0	5517.0	1713.0	6995.0	7499.0	9729.0	6475.0	2705.0	1591.0	779.0	2350.0	1075.0	1356.0	4807.0	1202.0	4862.0	5768.0	2356.0	915.0	8416.0	259.0	7477.0	9110.0	2259.0	9359.0	2422.0	1501.0	9391.0	1059.0	716.0	7150.0	4111.0	4119.0
241	251	108	112	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
250	389	111	172	1669.0	3909.0	8834.0	3644.0	3219.0	6556.0	4773.0	2551.0	2804.0	1040.0	5520.0	291.0	1737.0	6886.0	1598.0	5520.0	1751.0	6958.0	7443.0	9725.0	6530.0	2690.0	1611.0	734.0	2258.0	1079.0	1325.0	4804.0	1163.0	4924.0	5765.0	2388.0	938.0	8388.0	237.0	7486.0	9047.0	2230.0	9338.0	2441.0	1515.0	9372.0	1013.0	641.0	7193.0	4085.0	4088.0
250	367	111	152	1649.0	3911.0	8876.0	3669.0	3238.0	6752.0	4808.0	2663.0	2810.0	1041.0	5547.0	295.0	1714.0	6889.0	1605.0	5517.0	1719.0	7004.0	7509.0	9731.0	6482.0	2713.0	1596.0	782.0	2355.0	1083.0	1365.0	4820.0	1205.0	4884.0	5777.0	2379.0	925.0	8454.0	259.0	7481.0	9114.0	2261.0	9399.0	2529.0	1510.0	9393.0	1058.0	718.0	7184.0	4112.0	4119.0
250	388	111	171	1669.0	3910.0	8832.0	3643.0	3219.0	6555.0	4773.0	2551.0	2804.0	1038.0	5520.0	291.0	1743.0	6886.0	1597.0	5520.0	1749.0	6957.0	7443.0	9724.0	6529.0	2690.0	1611.0	694.0	2257.0	1079.0	1326.0	4804.0	1162.0	4924.0	5764.0	2388.0	937.0	8388.0	237.0	7486.0	9074.0	2230.0	9339.0	2441.0	1514.0	9372.0	1012.0	641.0	7193.0	4087.0	4093.0
251	367	112	152	1652.0	3910.0	8877.0	3670.0	3238.0	6755.0	4811.0	2666.0	2812.0	1043.0	5548.0	294.0	1715.0	6889.0	1603.0	5520.0	1757.0	7006.0	7509.0	9734.0	6484.0	2715.0	1600.0	783.0	2357.0	1084.0	1366.0	4821.0	1206.0	4886.0	5779.0	2380.0	927.0	8458.0	259.0	7485.0	9116.0	2263.0	9400.0	2529.0	1512.0	9393.0	1060.0	720.0	7186.0	4113.0	4120.0
251	366	112	151	1650.0	3909.0	8876.0	3670.0	3238.0	6752.0	4811.0	2666.0	2811.0	1043.0	5545.0	293.0	1715.0	6888.0	1600.0	5518.0	1756.0	7005.0	7508.0	9732.0	6484.0	2714.0	1599.0	782.0	2356.0	1083.0	1367.0	4820.0	1207.0	4885.0	5779.0	2378.0	927.0	8460.0	258.0	7483.0	9115.0	2263.0	9399.0	2491.0	1510.0	9392.0	1059.0	717.0	7184.0	4113.0	4120.0
251	389	112	172	1668.0	3908.0	8836.0	3645.0	3221.0	6557.0	4775.0	2553.0	2808.0	1043.0	5554.0	293.0	1742.0	6886.0	1598.0	5524.0	1753.0	6961.0	7443.0	9727.0	6531.0	2695.0	1612.0	736.0	2263.0	1080.0	1328.0	4804.0	1164.0	4926.0	5767.0	2388.0	939.0	8390.0	238.0	7489.0	9075.0	2232.0	9343.0	2443.0	1515.0	9374.0	1015.0	642.0	7195.0	4087.0	4089.0
251	354	112	150	1649.0	3909.0	8876.0	3630.0	3239.0	6750.0	4811.0	2667.0	2809.0	1042.0	5544.0	292.0	1714.0	6887.0	1599.0	5516.0	1756.0	7004.0	7508.0	9731.0	6484.0	2715.0	1599.0	781.0	2357.0	1083.0	1366.0	4819.0	1207.0	4884.0	5779.0	2377.0	927.0	8462.0	258.0	7482.0	9115.0	2263.0	9398.0	2487.0	1507.0	9391.0	1056.0	716.0	7183.0	4112.0	4118.0
252	366	113	151	1651.0	3909.0	8876.0	3671.0	3239.0	6757.0	4812.0	2669.0	2811.0	1044.0	5545.0	291.0	1714.0	6888.0	1600.0	5518.0	1758.0	7006.0	7508.0	9735.0	6484.0	2715.0	1600.0	783.0	2357.0	1082.0	1368.0	4821.0	1208.0	4886.0	5780.0	2379.0	928.0	8461.0	258.0	7485.0	9116.0	2263.0	9400.0	2528.0	1510.0	9392.0	1061.0	720.0	7185.0	4114.0	4120.0
252	367	113	152	1653.0	3909.0	8877.0	3672.0	3239.0	6816.0	4813.0	2669.0	2813.0	1044.0	5547.0	292.0	1715.0	6890.0	1603.0	5520.0	1759.0	7007.0	7509.0	9741.0	6484.0	2715.0	1600.0	783.0	2358.0	1083.0	1369.0	4822.0	1207.0	4888.0	5781.0	2381.0	928.0	8459.0	259.0	7488.0	9116.0	2264.0	9400.0	2529.0	1513.0	9393.0	1062.0	722.0	7188.0	4114.0	4122.0
252	369	113	154	1658.0	3912.0	8881.0	3673.0	3238.0	6816.0	4811.0	2669.0	2816.0	1043.0	5549.0	292.0	1717.0	6896.0	1606.0	5525.0	1761.0	7008.0	7509.0	9743.0	6486.0	2715.0	1600.0	811.0	2357.0	1082.0	1368.0	4828.0	1205.0	4925.0	5781.0	2382.0	927.0	8454.0	259.0	7497.0	9116.0	2264.0	9402.0	2529.0	1514.0	9396.0	1070.0	725.0	7193.0	4115.0	4120.0
252	384	113	167	1671.0	3912.0	8840.0	3643.0	3225.0	6806.0	4780.0	2608.0	2817.0	1041.0	5553.0	295.0	1792.0	6882.0	1599.0	5529.0	1756.0	6978.0	7440.0	9730.0	6527.0	2698.0	1611.0	705.0	2263.0	1081.0	1354.0	4813.0	1167.0	4927.0	5769.0	2389.0	935.0	8395.0	242.0	7494.0	9080.0	2255.0	9349.0	2445.0	1512.0	9381.0	1045.0	646.0	7195.0	4087.0	4097.0
252	389	113	172	1668.0	3908.0	8838.0	3645.0	3224.0	6558.0	4776.0	2554.0	2809.0	1044.0	5553.0	293.0	1754.0	6885.0	1598.0	5525.0	1755.0	6963.0	7441.0	9728.0	6531.0	2695.0	1613.0	738.0	2263.0	1080.0	1329.0	4806.0	1165.0	4926.0	5769.0	2388.0	939.0	8391.0	239.0	7491.0	9043.0	2232.0	9345.0	2444.0	1514.0	9377.0	1017.0	643.0	7196.0	4088.0	4092.0
253	366	114	151	1652.0	3907.0	8876.0	3672.0	3239.0	6815.0	4815.0	2671.0	2812.0	1046.0	5545.0	290.0	1714.0	6888.0	1599.0	5518.0	1759.0	7007.0	7507.0	9742.0	6485.0	2715.0	1603.0	784.0	2358.0	1081.0	1370.0	4822.0	1209.0	4890.0	5782.0	2379.0	929.0	8463.0	256.0	7494.0	9116.0	2264.0	9400.0	2527.0	1511.0	9391.0	1062.0	723.0	7186.0	4114.0	4122.0
253	367	114	152	1654.0	3909.0	8878.0	3673.0	3239.0	6816.0	4815.0	2671.0	2814.0	1046.0	5547.0	291.0	1715.0	6889.0	1600.0	5520.0	1760.0	7008.0	7509.0	9743.0	6486.0	2716.0	1603.0	785.0	2359.0	1083.0	1370.0	4823.0	1208.0	4924.0	5782.0	2381.0	929.0	8462.0	258.0	7497.0	9116.0	2265.0	9401.0	2528.0	1513.0	9393.0	1064.0	724.0	7192.0	4115.0	4123.0
253	368	114	153	1657.0	3910.0	8879.0	3673.0	3239.0	6815.0	4814.0	2672.0	2816.0	1046.0	5548.0	292.0	1717.0	6891.0	1603.0	5523.0	1761.0	7008.0	7508.0	9745.0	6488.0	2716.0	1603.0	812.0	2358.0	1083.0	1370.0	4825.0	1207.0	4925.0	5783.0	2382.0	929.0	8460.0	257.0	7499.0	9116.0	2265.0	9402.0	2528.0	1514.0	9394.0	1074.0	726.0	7198.0	4115.0	4122.0
253	369	114	154	1713.0	3912.0	8883.0	3674.0	3239.0	6815.0	4813.0	2673.0	2817.0	1045.0	5549.0	292.0	1718.0	6895.0	1605.0	5524.0	1763.0	7009.0	7455.0	9747.0	6491.0	2715.0	1603.0	811.0	2358.0	1082.0	1370.0	4829.0	1206.0	4926.0	5783.0	2383.0	928.0	8459.0	258.0	7503.0	9116.0	2265.0	9404.0	2529.0	1514.0	9396.0	1075.0	727.0	7201.0	4116.0	4122.0
253	295	114	141	1650.0	3911.0	8878.0	3631.0	3243.0	6757.0	4850.0	2670.0	2805.0	1046.0	5552.0	294.0	1716.0	6890.0	1597.0	5520.0	1753.0	7004.0	7510.0	9737.0	6506.0	2720.0	1608.0	781.0	2364.0	1087.0	1361.0	4830.0	1212.0	4919.0	5784.0	2382.0	932.0	8467.0	282.0	7500.0	9119.0	2272.0	9354.0	2488.0	1496.0	9389.0	1060.0	723.0	7144.0	4112.0	4113.0
253	302	114	144	1651.0	3910.0	8878.0	3672.0	3242.0	6757.0	4848.0	2671.0	2807.0	1046.0	5549.0	294.0	1716.0	6889.0	1597.0	5518.0	1755.0	7006.0	7508.0	9737.0	6501.0	2718.0	1608.0	784.0	2362.0	1086.0	1362.0	4825.0	1213.0	4919.0	5782.0	2380.0	932.0	8466.0	259.0	7489.0	9117.0	2268.0	9358.0	2491.0	1511.0	9389.0	1062.0	724.0	7148.0	4114.0	4116.0
253	294	114	140	1650.0	3911.0	8877.0	3631.0	3243.0	6756.0	4850.0	2664.0	2804.0	1044.0	5552.0	293.0	1717.0	6899.0	1597.0	5517.0	1754.0	6996.0	7511.0	9735.0	6507.0	2719.0	1608.0	782.0	2364.0	1087.0	1361.0	4830.0	1212.0	4919.0	5784.0	2382.0	930.0	8467.0	282.0	7493.0	9120.0	2271.0	9353.0	2488.0	1494.0	9389.0	1057.0	723.0	7141.0	4074.0	4112.0
254	369	115	154	1713.0	3911.0	8883.0	3674.0	3240.0	6815.0	4816.0	2675.0	2817.0	1046.0	5548.0	291.0	1718.0	6894.0	1605.0	5524.0	1764.0	7010.0	7451.0	9749.0	6497.0	2715.0	1605.0	796.0	2359.0	1082.0	1371.0	4829.0	1207.0	4927.0	5785.0	2383.0	930.0	8460.0	257.0	7504.0	9116.0	2265.0	9405.0	2528.0	1514.0	9396.0	1075.0	728.0	7204.0	4116.0	4123.0
254	371	115	156	1713.0	3912.0	8904.0	3645.0	3238.0	6812.0	4802.0	2680.0	2824.0	1044.0	5548.0	292.0	1722.0	6913.0	1608.0	5524.0	1764.0	7011.0	7445.0	9751.0	6501.0	2713.0	1607.0	807.0	2358.0	1080.0	1369.0	4832.0	1203.0	4927.0	5783.0	2386.0	929.0	8454.0	259.0	7508.0	9114.0	2265.0	9409.0	2530.0	1513.0	9405.0	1076.0	729.0	7209.0	4116.0	4122.0
254	384	115	167	1670.0	3914.0	8843.0	3643.0	3231.0	6806.0	4781.0	2612.0	2845.0	1044.0	5551.0	295.0	1792.0	6882.0	1601.0	5525.0	1759.0	6992.0	7437.0	9735.0	6529.0	2700.0	1614.0	749.0	2272.0	1081.0	1355.0	4812.0	1170.0	4928.0	5774.0	2389.0	937.0	8402.0	245.0	7499.0	9104.0	2259.0	9358.0	2472.0	1512.0	9451.0	1048.0	654.0	7201.0	4089.0	4096.0
255	368	116	153	1712.0	3908.0	8881.0	3674.0	3240.0	6815.0	4818.0	2676.0	2817.0	1048.0	5548.0	290.0	1716.0	6890.0	1599.0	5519.0	1764.0	7009.0	7450.0	9750.0	6488.0	2715.0	1607.0	792.0	2359.0	1081.0	1380.0	4826.0	1208.0	4927.0	5791.0	2381.0	930.0	8463.0	257.0	7504.0	9115.0	2265.0	9405.0	2527.0	1513.0	9394.0	1075.0	730.0	7203.0	4116.0	4125.0
255	369	116	154	1712.0	3912.0	8884.0	3674.0	3240.0	6815.0	4818.0	2678.0	2819.0	1047.0	5549.0	290.0	1718.0	6892.0	1601.0	5522.0	1765.0	7010.0	7448.0	9751.0	6501.0	2715.0	1607.0	795.0	2359.0	1082.0	1374.0	4828.0	1207.0	4927.0	5790.0	2383.0	930.0	8461.0	257.0	7506.0	9116.0	2265.0	9408.0	2528.0	1514.0	9398.0	1077.0	731.0	7206.0	4116.0	4125.0
255	370	116	155	1712.0	3912.0	8894.0	3675.0	3239.0	6813.0	4805.0	2680.0	2823.0	1046.0	5549.0	291.0	1719.0	6913.0	1607.0	5522.0	1765.0	7011.0	7445.0	9751.0	6503.0	2714.0	1608.0	807.0	2359.0	1081.0	1372.0	4830.0	1206.0	4928.0	5786.0	2385.0	930.0	8460.0	258.0	7511.0	9115.0	2266.0	9412.0	2528.0	1514.0	9402.0	1078.0	731.0	7208.0	4116.0	4124.0
255	371	116	156	1711.0	3913.0	8904.0	3646.0	3239.0	6811.0	4797.0	2683.0	2843.0	1045.0	5548.0	291.0	1721.0	6915.0	1608.0	5522.0	1765.0	7011.0	7443.0	9752.0	6505.0	2713.0	1610.0	798.0	2359.0	1080.0	1370.0	4832.0	1204.0	4927.0	5784.0	2386.0	929.0	8457.0	259.0	7516.0	9113.0	2266.0	9413.0	2528.0	1513.0	9420.0	1078.0	731.0	7211.0	4116.0	4124.0
256	371	117	156	1699.0	3912.0	8905.0	3646.0	3239.0	6810.0	4794.0	2684.0	2846.0	1046.0	5547.0	291.0	1721.0	6916.0	1609.0	5521.0	1766.0	7012.0	7441.0	9752.0	6534.0	2712.0	1614.0	794.0	2359.0	1080.0	1371.0	4831.0	1204.0	4928.0	5786.0	2387.0	930.0	8458.0	260.0	7518.0	9113.0	2265.0	9414.0	2528.0	1514.0	9415.0	1084.0	732.0	7213.0	4116.0	4125.0
256	372	117	157	1679.0	3909.0	8906.0	3642.0	3238.0	6809.0	4791.0	2685.0	2849.0	1045.0	5546.0	292.0	1723.0	6922.0	1609.0	5521.0	1766.0	7012.0	7435.0	9753.0	6532.0	2709.0	1615.0	793.0	2359.0	1079.0	1370.0	4832.0	1202.0	4898.0	5784.0	2388.0	931.0	8422.0	261.0	7520.0	9111.0	2266.0	9414.0	2528.0	1513.0	9415.0	1092.0	732.0	7214.0	4116.0	4124.0
256	373	117	158	1675.0	3908.0	8906.0	3640.0	3237.0	6807.0	4789.0	2686.0	2849.0	1044.0	5541.0	292.0	1725.0	6890.0	1609.0	5520.0	1765.0	7011.0	7432.0	9754.0	6530.0	2707.0	1615.0	780.0	2358.0	1078.0	1368.0	4832.0	1200.0	4895.0	5783.0	2389.0	931.0	8421.0	261.0	7521.0	9109.0	2267.0	9414.0	2528.0	1513.0	9415.0	1091.0	732.0	7215.0	4115.0	4123.0
257	371	118	156	1679.0	3907.0	8905.0	3645.0	3239.0	6809.0	4792.0	2685.0	2846.0	1045.0	5547.0	290.0	1720.0	6890.0	1609.0	5518.0	1766.0	7012.0	7436.0	9753.0	6535.0	2710.0	1617.0	793.0	2360.0	1080.0	1371.0	4830.0	1204.0	4927.0	5788.0	2387.0	931.0	8422.0	261.0	7521.0	9111.0	2265.0	9415.0	2528.0	1513.0	9410.0	1102.0	735.0	7213.0	4115.0	4125.0
257	372	118	157	1677.0	3907.0	8906.0	3642.0	3238.0	6807.0	4790.0	2686.0	2848.0	1045.0	5547.0	291.0	1722.0	6889.0	1609.0	5518.0	1765.0	7012.0	7432.0	9754.0	6534.0	2708.0	1618.0	792.0	2359.0	1079.0	1370.0	4831.0	1202.0	4897.0	5785.0	2389.0	932.0	8421.0	265.0	7522.0	9110.0	2266.0	9415.0	2528.0	1513.0	9413.0	1099.0	736.0	7214.0	4115.0	4125.0
257	373	118	158	1673.0	3907.0	8906.0	3640.0	3237.0	6805.0	4788.0	2687.0	2848.0	1044.0	5542.0	292.0	1724.0	6888.0	1609.0	5517.0	1765.0	7011.0	7430.0	9755.0	6532.0	2706.0	1618.0	779.0	2359.0	1078.0	1368.0	4832.0	1201.0	4866.0	5783.0	2390.0	932.0	8420.0	283.0	7522.0	9108.0	2267.0	9415.0	2528.0	1512.0	9413.0	1097.0	735.0	7215.0	4109.0	4123.0
258	371	119	156	1674.0	3902.0	8905.0	3644.0	3238.0	6808.0	4791.0	2686.0	2848.0	1045.0	5547.0	289.0	1719.0	6888.0	1609.0	5514.0	1766.0	7011.0	7432.0	9754.0	6535.0	2709.0	1633.0	792.0	2360.0	1079.0	1371.0	4830.0	1204.0	4897.0	5788.0	2388.0	930.0	8421.0	284.0	7523.0	9110.0	2264.0	9416.0	2526.0	1513.0	9407.0	1114.0	738.0	7214.0	4114.0	4125.0
258	372	119	157	1672.0	3903.0	8906.0	3641.0	3238.0	6806.0	4789.0	2687.0	2849.0	1045.0	5547.0	290.0	1720.0	6887.0	1609.0	5513.0	1765.0	7012.0	7430.0	9755.0	6533.0	2707.0	1624.0	765.0	2359.0	1078.0	1370.0	4831.0	1202.0	4867.0	5785.0	2390.0	931.0	8420.0	285.0	7523.0	9109.0	2265.0	9416.0	2527.0	1513.0	9410.0	1103.0	738.0	7215.0	4114.0	4124.0
258	375	119	160	1670.0	3890.0	8906.0	3636.0	3237.0	6785.0	4783.0	2660.0	2847.0	1042.0	5540.0	279.0	1755.0	6883.0	1609.0	5505.0	1759.0	7010.0	7425.0	9755.0	6530.0	2703.0	1619.0	749.0	2358.0	1077.0	1360.0	4831.0	1198.0	4862.0	5779.0	2391.0	933.0	8417.0	284.0	7522.0	9051.0	2267.0	9415.0	2509.0	1512.0	9409.0	1098.0	684.0	7217.0	4092.0	4101.0
258	283	119	130	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0	20000.0
258	370	119	155	1679.0	3901.0	8904.0	3674.0	3238.0	6810.0	4792.0	2684.0	2847.0	1047.0	5548.0	289.0	1718.0	6888.0	1603.0	5513.0	1766.0	7011.0	7436.0	9753.0	6535.0	2712.0	1645.0	793.0	2359.0	1079.0	1374.0	4828.0	1205.0	4928.0	5790.0	2387.0	929.0	8422.0	258.0	7521.0	9111.0	2263.0	9416.0	2524.0	1514.0	9406.0	1138.0	738.0	7213.0	4115.0	4127.0
258	378	119	163	1669.0	3914.0	8905.0	3638.0	3235.0	6785.0	4781.0	2658.0	2846.0	1044.0	5547.0	297.0	1754.0	6880.0	1610.0	5505.0	1759.0	7008.0	7425.0	9755.0	6529.0	2701.0	1620.0	749.0	2357.0	1077.0	1357.0	4812.0	1198.0	4862.0	5778.0	2391.0	938.0	8417.0	266.0	7522.0	9051.0	2266.0	9413.0	2509.0	1511.0	9414.0	1099.0	684.0	7214.0	4097.0	4099.0
